"TOA5","CR1000_BobbyMcGee","CR1000","5913","CR1000.Std.32.07","CPU:mini_AWS_BobbyMcGee.CR1","26551","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction","air_pressure","ground_temperature","surface_temperature"
"2026-03-09 10:49:00",24481,12.19,-6.27,85.8,5.24,6.233,249.9,978.5366,-8.48,"NAN"
"2026-03-09 10:50:00",24482,12.19,-6.258,86,5.864,6.801,239.3,978.3291,-8.48,"NAN"
"2026-03-09 10:51:00",24483,12.19,-6.278,86.1,6.055,7.742,214.7,978.3334,-8.48,"NAN"
"2026-03-09 10:52:00",24484,12.19,-6.27,86.2,4.467,5.723,246.6,978.4052,-8.48,"NAN"
"2026-03-09 10:53:00",24485,12.19,-6.249,86.4,4.921,6.154,254.1,978.4785,-8.48,"NAN"
"2026-03-09 10:54:00",24486,12.19,-6.24,86.4,6.623,7.37,219.4,978.4802,-8.48,"NAN"
"2026-03-09 10:55:00",24487,12.19,-6.235,86.5,5.214,7.801,212.6,978.6801,-8.48,"NAN"
"2026-03-09 10:56:00",24488,12.19,-6.206,86.5,3.299,4.43,263.3,978.5394,-8.48,"NAN"
"2026-03-09 10:57:00",24489,12.19,-6.193,86.5,4.172,4.645,242.5,978.5362,-8.48,"NAN"
"2026-03-09 10:58:00",24490,12.19,-6.192,86.4,4.882,6.448,244.1,978.4653,-8.48,"NAN"
"2026-03-09 10:59:00",24491,12.19,-6.216,86.3,6.295,6.919,262.4,978.4568,-8.48,"NAN"
"2026-03-09 11:00:00",24492,12.19,-6.24,86.3,5.934,7.742,253.8,978.4562,-8.48,"NAN"
"2026-03-09 11:01:00",24493,12.19,-6.273,86.4,6.664,7.487,238.7,978.3877,-8.49,"NAN"
"2026-03-09 11:02:00",24494,12.19,-6.291,86.5,4.237,6.096,203.8,978.381,-8.49,"NAN"
"2026-03-09 11:03:00",24495,12.19,-6.271,86.5,5.009,8.09,185.8,978.5806,-8.49,"NAN"
"2026-03-09 11:04:00",24496,12.19,-6.256,86.6,4.381,5.449,242.6,978.3096,-8.49,"NAN"
"2026-03-09 11:05:00",24497,12.19,-6.286,86.7,4.753,5.684,241.5,978.7081,-8.49,"NAN"
"2026-03-09 11:06:00",24498,12.19,-6.306,86.8,5.094,5.958,226.7,978.4358,-8.48,"NAN"
"2026-03-09 11:07:00",24499,12.19,-6.302,86.9,6.525,9.06,239.2,978.2348,-8.48,"NAN"
"2026-03-09 11:08:00",24500,12.19,-6.25,86.9,3.187,6.88,310.8,978.4363,-8.48,"NAN"
"2026-03-09 11:09:00",24501,12.19,-6.204,86.9,1.112,2.901,311.8,978.3035,-8.42,"NAN"
"2026-03-09 11:10:00",24502,12.19,-6.17,86.8,1.303,2.705,244,978.3,-8.42,"NAN"
"2026-03-09 11:11:00",24503,12.19,-6.181,86.7,3.288,5.076,243.9,978.6451,-8.48,"NAN"
"2026-03-09 11:12:00",24504,12.19,-6.201,86.7,4.58,6.37,247.2,978.3684,-8.36,"NAN"
"2026-03-09 11:13:00",24505,12.19,-6.205,86.6,6.305,9.41,254.4,978.2886,-8.48,"NAN"
"2026-03-09 11:14:00",24506,12.19,-6.161,86.4,4.39,7.409,256.4,978.3629,-8.48,"NAN"
"2026-03-09 11:15:00",24507,12.19,-6.118,86.2,4.149,5.645,254.4,978.2181,-8.42,"NAN"
"2026-03-09 11:16:00",24508,12.19,-6.11,85.9,4.902,5.978,249.1,978.2246,-8.48,"NAN"
"2026-03-09 11:17:00",24509,12.19,-6.164,85.7,5.952,7.232,255.4,978.285,-8.48,"NAN"
"2026-03-09 11:18:00",24510,12.19,-6.148,85.7,7.139,8.8,252.8,978.4154,-8.36,"NAN"
"2026-03-09 11:19:00",24511,12.19,-6.116,85.5,6.406,8.58,253.3,978.5482,-8.48,"NAN"
"2026-03-09 11:20:00",24512,12.19,-6.141,85.5,4.722,5.645,238.9,978.5504,-8.49,"NAN"
"2026-03-09 11:21:00",24513,12.19,-6.174,85.5,6.032,6.84,237.6,978.3473,-8.49,"NAN"
"2026-03-09 11:22:00",24514,12.19,-6.202,85.7,5.568,6.821,254.4,978.2122,-8.48,"NAN"
"2026-03-09 11:23:00",24515,12.19,-6.147,85.7,5.067,7.566,286.7,978.4929,-8.48,"NAN"
"2026-03-09 11:24:00",24516,12.19,-6.114,85.6,4.087,5.39,253.9,978.4861,-8.49,"NAN"
"2026-03-09 11:25:00",24517,12.19,-6.132,85.6,4.769,5.155,240.1,978.4253,-8.5,"NAN"
"2026-03-09 11:26:00",24518,12.19,-6.168,85.6,5.916,6.86,184.4,978.3586,-8.49,"NAN"
"2026-03-09 11:27:00",24519,12.19,-6.173,85.7,4.776,7.056,204.3,978.2831,-8.5,"NAN"
"2026-03-09 11:28:00",24520,12.19,-6.127,85.7,3.982,5.096,234,978.3391,-8.5,"NAN"
"2026-03-09 11:29:00",24521,12.19,-6.158,85.7,3.399,4.194,241.5,978.2739,-8.51,"NAN"
"2026-03-09 11:30:00",24522,12.19,-6.195,85.8,5.068,6.017,239.4,978.2699,-8.51,"NAN"
"2026-03-09 11:31:00",24523,12.19,-6.207,85.9,5.429,6.096,250.1,978.5463,-8.51,"NAN"
"2026-03-09 11:32:00",24524,12.19,-6.181,86,4.462,8.43,243.4,978.2843,-8.5,"NAN"
"2026-03-09 11:33:00",24525,12.19,-6.171,86,6.066,7.605,227.3,978.5642,-8.45,"NAN"
"2026-03-09 11:34:00",24526,12.19,-6.126,86,4.054,6.566,222.7,978.4267,-8.51,"NAN"
"2026-03-09 11:35:00",24527,12.19,-6.156,86,4.204,6.919,265.7,978.2764,-8.45,"NAN"
"2026-03-09 11:36:00",24528,12.19,-6.152,86,5.743,6.782,226.2,978.4832,-8.51,"NAN"
"2026-03-09 11:37:00",24529,12.19,-6.179,86,6.35,6.997,261.7,978.2734,-8.5,"NAN"
"2026-03-09 11:38:00",24530,12.19,-6.159,86,5.756,7.879,259.8,978.2013,-8.38,"NAN"
"2026-03-09 11:39:00",24531,12.19,-6.13,85.9,6.135,6.958,244.5,978.394,-8.49,"NAN"
"2026-03-09 11:40:00",24532,12.19,-6.147,85.8,6.599,7.115,246.8,978.3997,-8.5,"NAN"
"2026-03-09 11:41:00",24533,12.19,-6.181,85.8,5.215,6.448,248,978.479,-8.51,"NAN"
"2026-03-09 11:42:00",24534,12.19,-6.199,85.9,5.535,6.252,225.9,978.3448,-8.51,"NAN"
"2026-03-09 11:43:00",24535,12.19,-6.217,86,5.656,6.586,250.1,978.2656,-8.51,"NAN"
"2026-03-09 11:44:00",24536,12.19,-6.199,86,6.656,7.35,234,978.4746,-8.51,"NAN"
"2026-03-09 11:45:00",24537,12.19,-6.223,86.1,6.728,8.13,245.5,978.4637,-8.52,"NAN"
"2026-03-09 11:46:00",24538,12.19,-6.185,86.1,5.784,8.21,260.3,978.2514,-8.52,"NAN"
"2026-03-09 11:47:00",24539,12.19,-6.138,85.9,5.365,6.566,250.4,978.4567,-8.52,"NAN"
"2026-03-09 11:48:00",24540,12.19,-6.157,85.8,5.189,6.919,222.9,978.3888,-8.4,"NAN"
"2026-03-09 11:49:00",24541,12.19,-6.184,85.7,5.548,6.703,251.3,978.5256,-8.52,"NAN"
"2026-03-09 11:50:00",24542,12.19,-6.168,85.7,5.398,6.586,244.4,978.4576,-8.46,"NAN"
"2026-03-09 11:51:00",24543,12.19,-6.152,85.6,5.865,6.958,248.2,978.3831,-8.23,"NAN"
"2026-03-09 11:52:00",24544,12.19,-6.184,85.6,5.744,7.33,286.6,978.3174,-8.46,"NAN"
"2026-03-09 11:53:00",24545,12.19,-6.191,85.7,5.408,6.35,223.6,978.598,-8.29,"NAN"
"2026-03-09 11:54:00",24546,12.19,-6.199,85.8,6.982,7.899,191.4,978.5292,-8.35,"NAN"
"2026-03-09 11:55:00",24547,12.19,-6.231,85.9,5.522,6.958,233.4,978.5222,-8.35,"NAN"
"2026-03-09 11:56:00",24548,12.19,-6.231,85.9,5.627,6.527,263.5,978.3184,-8.05,"NAN"
"2026-03-09 11:57:00",24549,12.19,-6.178,85.8,4.657,5.606,244.2,978.5858,-8.05,"NAN"
"2026-03-09 11:58:00",24550,12.19,-6.193,85.7,5.437,5.9,236.1,978.316,-8.05,"NAN"
"2026-03-09 11:59:00",24551,12.19,-6.231,85.7,6.723,7.624,244.1,978.5286,-8.05,"NAN"
"2026-03-09 12:00:00",24552,12.19,-6.219,85.8,6.736,7.742,250.2,978.5901,-8.05,"NAN"
"2026-03-09 12:01:00",24553,12.19,-6.201,85.7,5.971,7.37,232.5,978.5228,-8.22,"NAN"
"2026-03-09 12:02:00",24554,12.19,-6.212,85.7,7.18,8.92,278.8,978.5172,-7.876,"NAN"
"2026-03-09 12:03:00",24555,12.19,-6.169,85.6,5.558,8.33,237.6,978.4509,-8.11,"NAN"
"2026-03-09 12:04:00",24556,12.19,-6.136,85.4,5.575,6.37,228.4,978.3094,-8.17,"NAN"
"2026-03-09 12:05:00",24557,12.19,-6.193,85.3,4.913,6.664,217.6,978.3939,-8.17,"NAN"
"2026-03-09 12:06:00",24558,12.19,-6.212,85.3,5.14,6.684,225.6,978.5916,-8.11,"NAN"
"2026-03-09 12:07:00",24559,12.19,-6.243,85.4,5.016,5.743,246.1,978.4557,-8.05,"NAN"
"2026-03-09 12:08:00",24560,12.19,-6.23,85.5,4.683,6.566,270.9,978.5182,-7.815,"NAN"
"2026-03-09 12:09:00",24561,12.19,-6.237,85.6,4.911,5.429,210.3,978.4452,-7.817,"NAN"
"2026-03-09 12:10:00",24562,12.19,-6.246,85.7,4.56,5.88,244.1,978.4543,-7.819,"NAN"
"2026-03-09 12:11:00",24563,12.19,-6.243,85.7,5.276,5.978,255.3,978.5126,-7.812,"NAN"
"2026-03-09 12:12:00",24564,12.19,-6.255,85.8,5.171,6.037,250.5,978.5154,-7.806,"NAN"
"2026-03-09 12:13:00",24565,12.19,-6.277,85.8,5.437,6.115,234.6,978.5861,-7.811,"NAN"
"2026-03-09 12:14:00",24566,12.19,-6.293,85.9,5,5.841,227.8,978.383,-7.814,"NAN"
"2026-03-09 12:15:00",24567,12.19,-6.253,85.9,5.653,7.546,214.4,978.5275,-7.816,"NAN"
"2026-03-09 12:16:00",24568,12.19,-6.214,85.8,5.467,6.37,188.4,978.3908,-7.876,"NAN"
"2026-03-09 12:17:00",24569,12.19,-6.187,85.6,4.188,6.252,166.9,978.459,-7.819,"NAN"
"2026-03-09 12:18:00",24570,12.19,-6.17,85.4,3.855,5.116,221.7,978.5839,-7.821,"NAN"
"2026-03-09 12:19:00",24571,12.19,-6.191,85.3,5.005,6.272,233.8,978.5178,-7.821,"NAN"
"2026-03-09 12:20:00",24572,12.19,-6.236,85.4,6.385,8.08,284.5,978.3766,-7.822,"NAN"
"2026-03-09 12:21:00",24573,12.19,-6.187,85.4,5.891,8.86,221.6,978.4541,-7.823,"NAN"
"2026-03-09 12:22:00",24574,12.19,-6.174,85.4,3.566,6.037,222.5,978.3803,-7.823,"NAN"
"2026-03-09 12:23:00",24575,12.19,-6.183,85.3,4.831,6.233,221.5,978.6619,-7.823,"NAN"
"2026-03-09 12:24:00",24576,12.19,-6.238,85.4,4.926,6.801,235.7,978.5195,-7.824,"NAN"
"2026-03-09 12:25:00",24577,12.19,-6.258,85.5,5.506,6.233,234.5,978.521,-7.824,"NAN"
"2026-03-09 12:26:00",24578,12.19,-6.266,85.7,5.299,6.331,208.2,978.5222,-7.824,"NAN"
"2026-03-09 12:27:00",24579,12.19,-6.262,85.8,5.441,6.409,245.9,978.3801,-7.824,"NAN"
"2026-03-09 12:28:00",24580,12.19,-6.255,85.9,5.823,6.919,247.9,978.5806,-7.819,"NAN"
"2026-03-09 12:29:00",24581,12.19,-6.24,86,4.877,5.998,255.1,978.577,-7.817,"NAN"
"2026-03-09 12:30:00",24582,12.19,-6.239,86.1,5.561,8.06,233.6,978.3759,-7.877,"NAN"
"2026-03-09 12:31:00",24583,12.19,-6.205,86.1,4.923,5.488,206.6,978.5859,-7.82,"NAN"
"2026-03-09 12:32:00",24584,12.19,-6.227,86.1,5.406,5.958,237.8,978.3765,-7.879,"NAN"
"2026-03-09 12:33:00",24585,12.19,-6.275,86.1,5.129,5.782,241.1,978.5776,-7.822,"NAN"
"2026-03-09 12:34:00",24586,12.19,-6.265,86.3,5.163,5.939,225.2,978.308,-7.822,"NAN"
"2026-03-09 12:35:00",24587,12.19,-6.262,86.4,6.355,8.78,265.5,978.5775,-7.817,"NAN"
"2026-03-09 12:36:00",24588,12.19,-6.261,86.5,6.102,7.036,237.4,978.5746,-7.816,"NAN"
"2026-03-09 12:37:00",24589,12.19,-6.287,86.5,6.762,8.7,247,978.3656,-7.818,"NAN"
"2026-03-09 12:38:00",24590,12.19,-6.278,86.5,7.623,10.6,232.8,978.5071,-7.819,"NAN"
"2026-03-09 12:39:00",24591,12.19,-6.232,86.4,5.467,6.272,237.6,978.3681,-7.821,"NAN"
"2026-03-09 12:40:00",24592,12.19,-6.28,86.3,6.432,6.997,241.3,978.5709,-7.821,"NAN"
"2026-03-09 12:41:00",24593,12.19,-6.311,86.2,7.058,7.722,233.5,978.5075,-7.822,"NAN"
"2026-03-09 12:42:00",24594,12.19,-6.311,86.2,7.324,8.19,231.1,978.4431,-7.816,"NAN"
"2026-03-09 12:43:00",24595,12.19,-6.306,86.1,6.319,6.978,226.8,978.3844,-7.816,"NAN"
"2026-03-09 12:44:00",24596,12.19,-6.306,85.9,6.656,7.546,234.3,978.5115,-7.818,"NAN"
"2026-03-09 12:45:00",24597,12.19,-6.329,85.9,6.669,7.291,233.6,978.4528,-7.819,"NAN"
"2026-03-09 12:46:00",24598,12.19,-6.33,85.8,6.568,7.291,230.9,978.2427,-7.821,"NAN"
"2026-03-09 12:47:00",24599,12.19,-6.327,85.8,7.098,7.801,229.5,978.4432,-7.821,"NAN"
"2026-03-09 12:48:00",24600,12.19,-6.339,85.9,6.898,8.25,203.5,978.5082,-7.822,"NAN"
"2026-03-09 12:49:00",24601,12.19,-6.322,85.9,5.914,7.546,230.7,978.3754,-7.823,"NAN"
"2026-03-09 12:50:00",24602,12.19,-6.358,86.1,6.788,8.13,253.3,978.4491,-7.815,"NAN"
"2026-03-09 12:51:00",24603,12.19,-6.331,86.1,6.824,7.664,237.8,978.5875,-7.817,"NAN"
"2026-03-09 12:52:00",24604,12.19,-6.326,86.2,7.203,7.899,233.1,978.3907,-7.818,"NAN"
"2026-03-09 12:53:00",24605,12.19,-6.358,86.2,6.553,7.311,233,978.4525,-7.82,"NAN"
"2026-03-09 12:54:00",24606,12.19,-6.362,86.4,6.649,7.311,236.7,978.379,-7.821,"NAN"
"2026-03-09 12:55:00",24607,12.19,-6.339,86.4,6.189,7.977,236.8,978.4495,-7.822,"NAN"
"2026-03-09 12:56:00",24608,12.19,-6.34,86.5,6.675,8.09,227.7,978.2465,-7.822,"NAN"
"2026-03-09 12:57:00",24609,12.19,-6.337,86.5,7.009,7.526,239.8,978.1757,-7.823,"NAN"
"2026-03-09 12:58:00",24610,12.19,-6.358,86.6,6.824,7.487,241,978.4508,-7.821,"NAN"
"2026-03-09 12:59:00",24611,12.19,-6.348,86.6,6.742,7.781,251,978.3776,-7.816,"NAN"
"2026-03-09 13:00:00",24612,12.19,-6.35,86.6,6.994,8.02,234.2,978.3055,-7.817,"NAN"
"2026-03-09 13:01:00",24613,12.19,-6.362,86.6,6.773,7.703,235.3,978.5072,-7.819,"NAN"
"2026-03-09 13:02:00",24614,12.19,-6.36,86.6,6.893,8.6,235.5,978.3063,-7.704,"NAN"
"2026-03-09 13:03:00",24615,12.19,-6.355,86.6,6.491,7.389,247.9,978.3687,-7.705,"NAN"
"2026-03-09 13:04:00",24616,12.19,-6.346,86.6,7.206,8.21,242.5,978.373,-7.764,"NAN"
"2026-03-09 13:05:00",24617,12.19,-6.372,86.6,7,7.82,230.1,978.37,-7.706,"NAN"
"2026-03-09 13:06:00",24618,12.19,-6.393,86.6,7.058,7.958,231.6,978.1628,-7.823,"NAN"
"2026-03-09 13:07:00",24619,12.19,-6.378,86.6,6.556,8.08,246.4,978.2975,-7.765,"NAN"
"2026-03-09 13:08:00",24620,12.19,-6.379,86.6,7.182,7.644,236.7,978.4325,-7.701,"NAN"
"2026-03-09 13:09:00",24621,12.19,-6.389,86.5,7.402,8.27,256.4,978.3695,-7.759,"NAN"
"2026-03-09 13:10:00",24622,12.19,-6.385,86.5,7.035,8.17,249.8,978.4337,-7.586,"NAN"
"2026-03-09 13:11:00",24623,12.19,-6.373,86.4,6.684,7.389,251.8,978.2957,-7.762,"NAN"
"2026-03-09 13:12:00",24624,12.19,-6.389,86.4,6.968,7.958,238.9,978.3628,-7.763,"NAN"
"2026-03-09 13:13:00",24625,12.19,-6.408,86.3,6.571,8.11,236.3,978.3683,-7.647,"NAN"
"2026-03-09 13:14:00",24626,12.19,-6.397,86.3,6.612,8.21,246.5,978.2297,-7.648,"NAN"
"2026-03-09 13:15:00",24627,12.19,-6.402,86.3,7.058,8.62,249.3,978.4394,-7.532,"NAN"
"2026-03-09 13:16:00",24628,12.19,-6.413,86.3,6.528,7.507,234.1,978.5082,-7.649,"NAN"
"2026-03-09 13:17:00",24629,12.19,-6.432,86.4,6.592,7.213,250.9,978.4436,-7.591,"NAN"
"2026-03-09 13:18:00",24630,12.19,-6.4,86.4,6.51,6.978,244.7,978.5085,-7.646,"NAN"
"2026-03-09 13:19:00",24631,12.19,-6.385,86.3,6.411,7.291,245.6,978.5122,-7.642,"NAN"
"2026-03-09 13:20:00",24632,12.19,-6.364,86.2,6.349,7.232,234.2,978.4404,-7.702,"NAN"
"2026-03-09 13:21:00",24633,12.19,-6.378,86.1,6.463,7.134,248.1,978.3757,-7.703,"NAN"
"2026-03-09 13:22:00",24634,12.19,-6.399,86.1,5.895,6.174,233.7,978.3722,-7.762,"NAN"
"2026-03-09 13:23:00",24635,12.19,-6.428,86.2,6.239,6.958,241.2,978.3105,-7.647,"NAN"
"2026-03-09 13:24:00",24636,12.19,-6.466,86.3,6.434,7.036,253.1,978.4429,-7.415,"NAN"
"2026-03-09 13:25:00",24637,12.19,-6.471,86.2,7.033,8.21,249.6,978.2347,-7.648,"NAN"
"2026-03-09 13:26:00",24638,12.19,-6.44,86.2,6.288,7.193,235.7,978.3069,-7.533,"NAN"
"2026-03-09 13:27:00",24639,12.19,-6.436,86.1,6.713,7.272,241.4,978.4529,-7.765,"NAN"
"2026-03-09 13:28:00",24640,12.19,-6.442,86.1,6.684,8.02,253.3,978.4541,-7.417,"NAN"
"2026-03-09 13:29:00",24641,12.19,-6.446,86,6.943,7.585,245.6,978.314,-7.417,"NAN"
"2026-03-09 13:30:00",24642,12.19,-6.453,85.9,6.747,7.507,231.6,978.3092,-7.301,"NAN"
"2026-03-09 13:31:00",24643,12.19,-6.47,85.8,6.651,7.115,248.4,978.3118,-7.65,"NAN"
"2026-03-09 13:32:00",24644,12.19,-6.467,85.8,6.443,7.134,228,978.3138,-7.475,"NAN"
"2026-03-09 13:33:00",24645,12.19,-6.472,85.8,6.509,7.507,241.7,978.3838,-7.243,"NAN"
"2026-03-09 13:34:00",24646,12.19,-6.441,85.7,6.078,6.409,246.4,978.3787,-7.476,"NAN"
"2026-03-09 13:35:00",24647,12.19,-6.441,85.6,6.269,7.487,235.1,978.2444,-7.301,"NAN"
"2026-03-09 13:36:00",24648,12.19,-6.46,85.7,5.561,6.723,231.1,978.4514,-7.301,"NAN"
"2026-03-09 13:37:00",24649,12.19,-6.459,85.7,5.555,6.938,257.6,978.2416,-7.418,"NAN"
"2026-03-09 13:38:00",24650,12.19,-6.451,85.8,6.212,6.938,234.1,978.1693,-7.243,"NAN"
"2026-03-09 13:39:00",24651,12.19,-6.481,85.8,6.336,7.409,236.2,978.179,-7.418,"NAN"
"2026-03-09 13:40:00",24652,12.19,-6.493,85.9,6.595,7.272,241.1,978.3851,-7.301,"NAN"
"2026-03-09 13:41:00",24653,12.19,-6.472,85.9,6.267,6.958,239,978.2496,-7.243,"NAN"
"2026-03-09 13:42:00",24654,12.19,-6.48,86,6.318,6.919,239.2,978.3761,-7.185,"NAN"
"2026-03-09 13:43:00",24655,12.19,-6.499,86,6.889,7.468,229.2,978.4472,-7.36,"NAN"
"2026-03-09 13:44:00",24656,12.19,-6.515,86.1,6.197,6.821,236.1,978.443,-7.185,"NAN"
"2026-03-09 13:45:00",24657,12.19,-6.529,86.2,6.247,6.88,213.5,978.2413,-7.418,"NAN"
"2026-03-09 13:46:00",24658,12.19,-6.547,86.2,5.633,6.252,237.3,978.5234,-7.127,"NAN"
"2026-03-09 13:47:00",24659,12.19,-6.546,86.3,6.089,6.684,243.6,978.5177,-7.301,"NAN"
"2026-03-09 13:48:00",24660,12.19,-6.536,86.3,5.328,6.056,233.7,978.3082,-7.243,"NAN"
"2026-03-09 13:49:00",24661,12.19,-6.556,86.4,5.718,6.096,234.3,978.5116,-7.301,"NAN"
"2026-03-09 13:50:00",24662,12.19,-6.568,86.4,5.612,6.488,236.1,978.3099,-7.241,"NAN"
"2026-03-09 13:51:00",24663,12.19,-6.573,86.5,5.916,6.684,234.7,978.2375,-7.236,"NAN"
"2026-03-09 13:52:00",24664,12.19,-6.58,86.5,5.821,7.017,242.1,978.3091,-7.179,"NAN"
"2026-03-09 13:53:00",24665,12.19,-6.564,86.5,5.975,7.134,240.5,978.5165,-7.413,"NAN"
"2026-03-09 13:54:00",24666,12.19,-6.576,86.6,5.677,6.429,232.8,978.1708,-7.414,"NAN"
"2026-03-09 13:55:00",24667,12.19,-6.582,86.5,5.74,6.762,224.1,978.3757,-7.182,"NAN"
"2026-03-09 13:56:00",24668,12.19,-6.571,86.6,6.194,6.742,232.5,978.1803,-7.183,"NAN"
"2026-03-09 13:57:00",24669,12.19,-6.579,86.6,6.496,7.546,229.8,978.448,-7.126,"NAN"
"2026-03-09 13:58:00",24670,12.19,-6.578,86.6,4.655,6.409,231.4,978.4566,-7.184,"NAN"
"2026-03-09 13:59:00",24671,12.19,-6.579,86.6,4.83,5.762,222.1,978.5253,-7.3,"NAN"
"2026-03-09 14:00:00",24672,12.19,-6.573,86.5,5.207,5.998,243.8,978.3956,-7.417,"NAN"
"2026-03-09 14:01:00",24673,12.19,-6.569,86.5,4.743,6.37,208.6,978.2579,-7.359,"NAN"
"2026-03-09 14:02:00",24674,12.19,-6.577,86.5,4.956,5.351,239.2,978.2733,-7.185,"NAN"
"2026-03-09 14:03:00",24675,12.19,-6.584,86.5,5.612,6.194,211.3,978.2694,-7.185,"NAN"
"2026-03-09 14:04:00",24676,12.19,-6.583,86.5,5.622,6.39,250.9,978.533,-7.185,"NAN"
"2026-03-09 14:05:00",24677,12.19,-6.547,86.4,5.821,7.154,231.6,978.3952,-7.359,"NAN"
"2026-03-09 14:06:00",24678,12.19,-6.541,86.2,5.793,7.291,252.6,978.3195,-7.185,"NAN"
"2026-03-09 14:07:00",24679,12.19,-6.511,86,6.759,8.7,211.9,978.3136,-7.127,"NAN"
"2026-03-09 14:08:00",24680,12.19,-6.524,85.8,5.026,6.331,198.1,978.3102,-7.301,"NAN"
"2026-03-09 14:09:00",24681,12.19,-6.552,85.9,4.982,5.625,206.2,978.2379,-7.301,"NAN"
"2026-03-09 14:10:00",24682,12.19,-6.585,85.9,5.094,6.527,236.7,978.4395,-7.301,"NAN"
"2026-03-09 14:11:00",24683,12.19,-6.604,86,5.787,6.507,221.2,978.2449,-7.127,"NAN"
"2026-03-09 14:12:00",24684,12.19,-6.571,85.9,4.322,5.253,230.1,978.4451,-7.127,"NAN"
"2026-03-09 14:13:00",24685,12.19,-6.564,85.9,5.503,6.292,237.2,978.4542,-7.185,"NAN"
"2026-03-09 14:14:00",24686,12.19,-6.562,85.9,6.488,7.683,232.4,978.3868,-7.127,"NAN"
