"TOA5","CR1000_BobbyMcGee","CR1000","5913","CR1000.Std.32.07","CPU:mini_AWS_BobbyMcGee.CR1","26551","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction","air_pressure","ground_temperature","surface_temperature"
"2026-03-03 13:22:00",15996,12.29,-6.289,84.5,6.88,7.448,60.59,983.9563,"NAN","NAN"
"2026-03-03 13:23:00",15997,12.29,-6.3,84.5,7.933,9.09,66.96,984.1611,"NAN","NAN"
"2026-03-03 13:24:00",15998,12.29,-6.307,84.6,7.069,7.918,67.76,983.8881,"NAN","NAN"
"2026-03-03 13:25:00",15999,12.29,-6.283,84.6,8.47,9.35,69.9,983.9563,"NAN","NAN"
"2026-03-03 13:26:00",16000,12.29,-6.287,84.6,7.319,8.19,61.51,983.8945,"NAN","NAN"
"2026-03-03 13:27:00",16001,12.29,-6.308,84.6,6.443,7.566,64.01,983.8932,"NAN","NAN"
"2026-03-03 13:28:00",16002,12.29,-6.259,84.5,5.913,8.29,64.42,983.9604,"NAN","NAN"
"2026-03-03 13:29:00",16003,12.29,-6.186,84.4,7.98,8.94,70.84,983.8914,"NAN","NAN"
"2026-03-03 13:30:00",16004,12.29,-6.152,84,6.734,7.409,64.18,983.7542,"NAN","NAN"
"2026-03-03 13:31:00",16005,12.29,-6.191,83.8,6.726,7.997,77.24,983.9585,"NAN","NAN"
"2026-03-03 13:32:00",16006,12.29,-6.285,83.8,5.913,6.84,72.42,983.8212,"NAN","NAN"
"2026-03-03 13:33:00",16007,12.29,-6.257,83.9,7.567,8.37,64.78,983.8209,"NAN","NAN"
"2026-03-03 13:34:00",16008,12.29,-6.145,83.8,7.731,8.49,62.68,983.8207,"NAN","NAN"
"2026-03-03 13:35:00",16009,12.29,-6.056,83.2,8.73,9.74,64.86,984.0936,"NAN","NAN"
"2026-03-03 13:36:00",16010,12.29,-6.034,82.6,8.51,9.72,74.7,984.0935,"NAN","NAN"
"2026-03-03 13:37:00",16011,12.29,-6.004,82,7.941,8.57,82.1,983.8203,"NAN","NAN"
"2026-03-03 13:38:00",16012,12.29,-6.036,81.7,7.946,10.15,65.22,983.9567,"NAN","NAN"
"2026-03-03 13:39:00",16013,12.29,-6.035,81.5,8.53,9.7,68.01,983.8267,"NAN","NAN"
"2026-03-03 13:40:00",16014,12.29,-6.1,81.5,8.14,9.19,57.54,983.8936,"NAN","NAN"
"2026-03-03 13:41:00",16015,12.29,-6.129,81.7,8.06,8.45,70.75,984.029,"NAN","NAN"
"2026-03-03 13:42:00",16016,12.29,-6.137,81.8,7.567,8.31,60.98,984.0281,"NAN","NAN"
"2026-03-03 13:43:00",16017,12.29,-6.115,81.9,8.28,9.45,66.17,984.0274,"NAN","NAN"
"2026-03-03 13:44:00",16018,12.29,-6.084,81.9,8.02,9.66,69.85,983.9586,"NAN","NAN"
"2026-03-03 13:45:00",16019,12.29,-5.979,81.6,9.74,10.68,57.15,984.0326,"NAN","NAN"
"2026-03-03 13:46:00",16020,12.29,-5.988,81.4,7.998,9.09,66.67,984.031,"NAN","NAN"
"2026-03-03 13:47:00",16021,12.29,-6.073,81.6,7.389,8.17,66.09,983.7567,"NAN","NAN"
"2026-03-03 13:48:00",16022,12.29,-6.126,81.9,7.438,8.33,59.4,984.0287,"NAN","NAN"
"2026-03-03 13:49:00",16023,12.29,-6.173,82.1,6.968,7.997,69.1,983.8231,"NAN","NAN"
"2026-03-03 13:50:00",16024,12.29,-6.228,82.3,7.33,8.78,68.44,983.8907,"NAN","NAN"
"2026-03-03 13:51:00",16025,12.29,-6.251,82.4,6.801,9.21,76.97,983.958,"NAN","NAN"
"2026-03-03 13:52:00",16026,12.29,-6.206,82.5,7.665,8.7,86,983.8212,"NAN","NAN"
"2026-03-03 13:53:00",16027,12.29,-6.174,82.3,7.175,9.21,72.73,983.8209,"NAN","NAN"
"2026-03-03 13:54:00",16028,12.29,-6.114,81.9,9.34,10.25,79.01,983.6842,"NAN","NAN"
"2026-03-03 13:55:00",16029,12.29,-6.101,81.5,7.605,8.45,79.66,983.8206,"NAN","NAN"
"2026-03-03 13:56:00",16030,12.29,-6.136,81.4,7.994,9,73.78,983.8204,"NAN","NAN"
"2026-03-03 13:57:00",16031,12.29,-6.166,81.4,7.646,8.57,78.89,983.752,"NAN","NAN"
"2026-03-03 13:58:00",16032,12.29,-6.213,81.5,8.41,9.23,69.17,983.8201,"NAN","NAN"
"2026-03-03 13:59:00",16033,12.29,-6.245,81.8,8.03,9.56,61.61,983.8201,"NAN","NAN"
"2026-03-03 14:00:00",16034,12.29,-6.288,82,7.636,8.41,66.24,984.0249,"NAN","NAN"
"2026-03-03 14:01:00",16035,12.29,-6.373,82.1,7.334,8.55,72.9,984.0248,"NAN","NAN"
"2026-03-03 14:02:00",16036,12.29,-6.359,82.4,8.61,9.92,66.19,984.0248,"NAN","NAN"
"2026-03-03 14:03:00",16037,12.29,-6.282,82.4,8.48,9.33,68.9,983.8199,"NAN","NAN"
"2026-03-03 14:04:00",16038,12.29,-6.277,82.4,8.58,10.35,72.76,983.8199,"NAN","NAN"
"2026-03-03 14:05:00",16039,12.29,-6.141,82.4,10.11,11.45,72.44,983.8199,"NAN","NAN"
"2026-03-03 14:06:00",16040,12.29,-6.181,82.3,9.25,9.94,69.85,983.8199,"NAN","NAN"
"2026-03-03 14:07:00",16041,12.29,-6.281,82.5,8.67,9.56,75.45,983.8199,"NAN","NAN"
"2026-03-03 14:08:00",16042,12.29,-6.284,82.8,8.44,9.64,70.94,984.0247,"NAN","NAN"
"2026-03-03 14:09:00",16043,12.29,-6.279,83,8.67,9.58,76.39,983.8199,"NAN","NAN"
"2026-03-03 14:10:00",16044,12.29,-6.247,83.1,8.97,10.31,86.9,983.8199,"NAN","NAN"
"2026-03-03 14:11:00",16045,12.29,-6.247,83.2,8.94,9.66,62.6,983.8264,"NAN","NAN"
"2026-03-03 14:12:00",16046,12.29,-6.273,83.2,7.796,8.49,76.54,983.8251,"NAN","NAN"
"2026-03-03 14:13:00",16047,12.29,-6.33,83.3,8.54,9.43,71.72,984.0289,"NAN","NAN"
"2026-03-03 14:14:00",16048,12.29,-6.366,83.5,7.626,8.76,71.01,983.7549,"NAN","NAN"
"2026-03-03 14:15:00",16049,12.29,-6.355,83.8,8.91,10.23,69.56,983.8291,"NAN","NAN"
"2026-03-03 14:16:00",16050,12.29,-6.314,84,7.776,8.53,67.67,984.0321,"NAN","NAN"
"2026-03-03 14:17:00",16051,12.29,-6.212,84,8.25,9.29,60.64,983.8981,"NAN","NAN"
"2026-03-03 14:18:00",16052,12.29,-6.075,83.8,8.15,8.88,66.7,983.9644,"NAN","NAN"
"2026-03-03 14:19:00",16053,12.29,-5.976,83.4,8.11,8.78,55.36,983.6897,"NAN","NAN"
"2026-03-03 14:20:00",16054,12.29,-5.917,82.8,8.7,9.76,64.28,984.0363,"NAN","NAN"
"2026-03-03 14:21:00",16055,12.29,-6.036,82.6,8.74,9.43,74.29,984.0339,"NAN","NAN"
"2026-03-03 14:22:00",16056,12.29,-6.066,82.8,8.31,9.23,58.53,983.9639,"NAN","NAN"
"2026-03-03 14:23:00",16057,12.29,-6.084,82.8,7.314,7.918,77.56,983.8258,"NAN","NAN"
"2026-03-03 14:24:00",16058,12.29,-6.044,82.8,6.342,7.37,72.73,983.9602,"NAN","NAN"
"2026-03-03 14:25:00",16059,12.29,-5.964,82.4,5.615,6.331,64.81,983.7546,"NAN","NAN"
"2026-03-03 14:26:00",16060,12.29,-6.045,82.3,6.804,8.21,69.56,983.754,"NAN","NAN"
"2026-03-03 14:27:00",16061,12.29,-6.088,82.5,7.448,8.45,63.77,983.9583,"NAN","NAN"
"2026-03-03 14:28:00",16062,12.29,-6.091,82.7,8.28,8.8,72.39,983.7531,"NAN","NAN"
"2026-03-03 14:29:00",16063,12.29,-6.051,82.7,7.085,8.29,83.5,984.0259,"NAN","NAN"
"2026-03-03 14:30:00",16064,12.29,-6.073,82.6,6.963,10.11,68.54,983.7523,"NAN","NAN"
"2026-03-03 14:31:00",16065,12.29,-6.099,82.7,8.58,9.13,71.33,983.8204,"NAN","NAN"
"2026-03-03 14:32:00",16066,12.29,-6.129,82.7,8.62,9.17,79.2,983.9569,"NAN","NAN"
"2026-03-03 14:33:00",16067,12.29,-6.188,82.9,7.868,8.84,66.17,984.0316,"NAN","NAN"
"2026-03-03 14:34:00",16068,12.29,-6.226,83.1,7.517,8.04,66.31,983.8254,"NAN","NAN"
"2026-03-03 14:35:00",16069,12.29,-6.232,83.3,7.605,8.31,66.29,984.0291,"NAN","NAN"
"2026-03-03 14:36:00",16070,12.29,-6.217,83.4,7.567,8.57,74.07,984.0282,"NAN","NAN"
"2026-03-03 14:37:00",16071,12.29,-6.197,83.4,7.375,7.938,81.2,983.8286,"NAN","NAN"
"2026-03-03 14:38:00",16072,12.29,-6.199,83.4,6.813,7.742,72.35,983.8951,"NAN","NAN"
"2026-03-03 14:39:00",16073,12.29,-6.224,83.5,7.507,8.17,72.25,984.0303,"NAN","NAN"
"2026-03-03 14:40:00",16074,12.29,-6.186,83.5,8.33,9.02,61.63,983.9608,"NAN","NAN"
"2026-03-03 14:41:00",16075,12.29,-6.155,83.3,8.34,9.41,62.65,983.7551,"NAN","NAN"
"2026-03-03 14:42:00",16076,12.29,-6.144,83.2,9.3,10.41,66.63,983.891,"NAN","NAN"
"2026-03-03 14:43:00",16077,12.29,-6.116,82.9,8.91,9.58,61.63,983.89,"NAN","NAN"
"2026-03-03 14:44:00",16078,12.29,-6.079,82.6,7.941,8.66,66.67,983.8895,"NAN","NAN"
"2026-03-03 14:45:00",16079,12.29,-6.087,82.3,8.44,9.39,58.22,983.6844,"NAN","NAN"
"2026-03-03 14:46:00",16080,12.29,-6.139,82.3,8.69,9.86,66.99,983.6842,"NAN","NAN"
"2026-03-03 14:47:00",16081,12.29,-6.205,82.5,8.84,9.45,64.13,983.6158,"NAN","NAN"
"2026-03-03 14:48:00",16082,12.29,-6.216,82.6,9.15,10.53,62.41,983.6838,"NAN","NAN"
"2026-03-03 14:49:00",16083,12.29,-6.198,82.5,9.69,10.94,61.78,983.5472,"NAN","NAN"
"2026-03-03 14:50:00",16084,12.29,-6.204,82.5,9.8,10.7,64.13,983.7518,"NAN","NAN"
"2026-03-03 14:51:00",16085,12.29,-6.199,82.4,10.19,10.8,58.68,983.8201,"NAN","NAN"
"2026-03-03 14:52:00",16086,12.29,-6.216,82.5,9.52,10.37,60.88,983.8201,"NAN","NAN"
"2026-03-03 14:53:00",16087,12.29,-6.247,82.5,9.38,10.45,66.58,983.6152,"NAN","NAN"
"2026-03-03 14:54:00",16088,12.29,-6.292,82.6,9.16,10.11,73.8,983.5469,"NAN","NAN"
"2026-03-03 14:55:00",16089,12.29,-6.335,82.9,9.23,10.31,62.99,983.6151,"NAN","NAN"
"2026-03-03 14:56:00",16090,12.29,-6.367,83.2,9.49,10.47,66.41,983.7516,"NAN","NAN"
"2026-03-03 14:57:00",16091,12.29,-6.353,83.4,8.49,9.56,66.21,983.6151,"NAN","NAN"
"2026-03-03 14:58:00",16092,12.29,-6.314,83.4,8.42,10.27,66.8,983.8199,"NAN","NAN"
"2026-03-03 14:59:00",16093,12.29,-6.251,83.3,8.35,9.23,66.77,983.7582,"NAN","NAN"
"2026-03-03 15:00:00",16094,12.29,-6.266,83.1,7.293,8.27,66.43,983.6886,"NAN","NAN"
"2026-03-03 15:01:00",16095,12.29,-6.335,83.3,7.798,9.25,58.9,983.8306,"NAN","NAN"
"2026-03-03 15:02:00",16096,12.29,-6.353,83.6,7.022,7.781,64.06,983.8967,"NAN","NAN"
"2026-03-03 15:03:00",16097,12.29,-6.358,83.8,7.308,8.53,63.43,983.6888,"NAN","NAN"
"2026-03-03 15:04:00",16098,12.29,-6.363,83.9,6.839,7.781,77.05,983.6877,"NAN","NAN"
"2026-03-03 15:05:00",16099,12.29,-6.3,83.9,6.702,7.291,59.82,983.6869,"NAN","NAN"
"2026-03-03 15:06:00",16100,12.29,-6.318,83.8,6.02,7.174,46.05,983.7544,"NAN","NAN"
"2026-03-03 15:07:00",16101,12.29,-6.336,83.8,7.192,8.15,57.03,983.6855,"NAN","NAN"
"2026-03-03 15:08:00",16102,12.29,-6.333,83.9,7.118,8.11,60.71,983.6168,"NAN","NAN"
"2026-03-03 15:09:00",16103,12.29,-6.318,84,7.466,8.25,66.75,983.6844,"NAN","NAN"
"2026-03-03 15:10:00",16104,12.29,-6.307,84,6.22,6.899,47.19,983.6224,"NAN","NAN"
"2026-03-03 15:11:00",16105,12.29,-6.315,84,7.285,8.15,59.65,983.7575,"NAN","NAN"
"2026-03-03 15:12:00",16106,12.29,-6.277,84.1,6.76,7.762,57.22,983.6946,"NAN","NAN"
"2026-03-03 15:13:00",16107,12.29,-6.282,84.2,6.661,7.624,64.74,983.8972,"NAN","NAN"
"2026-03-03 15:14:00",16108,12.29,-6.329,84.2,6.052,7.154,47.29,983.8954,"NAN","NAN"
"2026-03-03 15:15:00",16109,12.29,-6.378,84.3,4.619,5.429,37.08,983.6956,"NAN","NAN"
"2026-03-03 15:16:00",16110,12.29,-6.395,84.5,4.746,6.154,36.43,983.8277,"NAN","NAN"
"2026-03-03 15:17:00",16111,12.29,-6.374,84.7,5.303,6.88,58.53,983.7644,"NAN","NAN"
"2026-03-03 15:18:00",16112,12.29,-6.322,84.9,6.104,7.291,44.04,983.6935,"NAN","NAN"
"2026-03-03 15:19:00",16113,12.29,-6.333,84.9,4.761,5.998,55.96,983.7598,"NAN","NAN"
"2026-03-03 15:20:00",16114,12.29,-6.35,85,5.847,7.036,50.46,983.7582,"NAN","NAN"
"2026-03-03 15:21:00",16115,12.29,-6.343,85.1,5.922,6.938,48.09,983.7017,"NAN","NAN"
"2026-03-03 15:22:00",16116,12.29,-6.35,85.1,5.156,5.841,42.34,983.9681,"NAN","NAN"
"2026-03-03 15:23:00",16117,12.29,-6.376,85.2,5.245,5.841,43.43,983.9723,"NAN","NAN"
"2026-03-03 15:24:00",16118,12.29,-6.388,85.3,5.558,6.566,43.92,983.7643,"NAN","NAN"
"2026-03-03 15:25:00",16119,12.29,-6.386,85.4,5.183,6.174,49.13,983.7683,"NAN","NAN"
"2026-03-03 15:26:00",16120,12.29,-6.389,85.4,4.871,5.802,50.32,983.6967,"NAN","NAN"
"2026-03-03 15:27:00",16121,12.29,-6.393,85.5,5.96,6.703,46.32,983.7622,"NAN","NAN"
"2026-03-03 15:28:00",16122,12.29,-6.352,85.6,6.127,7.566,50.63,983.7666,"NAN","NAN"
"2026-03-03 15:29:00",16123,12.29,-6.357,85.6,5.235,6.409,50,983.7612,"NAN","NAN"
"2026-03-03 15:30:00",16124,12.29,-6.394,85.6,5.532,7.664,35.34,983.6227,"NAN","NAN"
"2026-03-03 15:31:00",16125,12.29,-6.358,85.6,7.84,8.33,49.1,983.6895,"NAN","NAN"
"2026-03-03 15:32:00",16126,12.29,-6.35,85.6,6.545,7.37,39.63,983.7631,"NAN","NAN"
"2026-03-03 15:33:00",16127,12.29,-6.396,85.5,6.326,7.036,52.59,983.9656,"NAN","NAN"
"2026-03-03 15:34:00",16128,12.29,-6.414,85.6,6.777,7.526,53.81,983.6971,"NAN","NAN"
"2026-03-03 15:35:00",16129,12.29,-6.398,85.6,7.34,8.84,43.92,983.6292,"NAN","NAN"
"2026-03-03 15:36:00",16130,12.29,-6.393,85.6,7.967,8.62,45.76,983.8994,"NAN","NAN"
"2026-03-03 15:37:00",16131,12.29,-6.39,85.6,6.357,7.762,51.19,983.6923,"NAN","NAN"
"2026-03-03 15:38:00",16132,12.29,-6.439,85.6,6.461,7.605,52.35,984.0385,"NAN","NAN"
"2026-03-03 15:39:00",16133,12.29,-6.469,85.5,6.639,7.801,51.82,983.626,"NAN","NAN"
"2026-03-03 15:40:00",16134,12.29,-6.479,85.6,6.685,8.04,50.32,983.7604,"NAN","NAN"
"2026-03-03 15:41:00",16135,12.29,-6.47,85.7,7.02,7.82,65.8,983.9634,"NAN","NAN"
"2026-03-03 15:42:00",16136,12.29,-6.45,85.7,7.2,7.762,51.91,983.9608,"NAN","NAN"
"2026-03-03 15:43:00",16137,12.29,-6.417,85.7,7.017,7.742,59.31,983.9048,"NAN","NAN"
"2026-03-03 15:44:00",16138,12.29,-6.394,85.7,6.72,7.507,55.45,983.9697,"NAN","NAN"
"2026-03-03 15:45:00",16139,12.29,-6.407,85.6,6.185,6.86,52.98,983.9053,"NAN","NAN"
"2026-03-03 15:46:00",16140,12.29,-6.425,85.5,5.88,6.507,50.27,983.6288,"NAN","NAN"
"2026-03-03 15:47:00",16141,12.29,-6.444,85.5,5.849,7.252,56.25,983.7008,"NAN","NAN"
"2026-03-03 15:48:00",16142,12.29,-6.458,85.5,6.265,6.762,54.82,983.6262,"NAN","NAN"
"2026-03-03 15:49:00",16143,12.29,-6.477,85.5,5.382,5.821,50.8,983.6988,"NAN","NAN"
"2026-03-03 15:50:00",16144,12.29,-6.495,85.5,5.798,6.605,54,983.6339,"NAN","NAN"
"2026-03-03 15:51:00",16145,12.29,-6.476,85.5,6.285,6.742,59.94,983.6985,"NAN","NAN"
"2026-03-03 15:52:00",16146,12.29,-6.469,85.5,5.704,5.998,62.61,983.6337,"NAN","NAN"
"2026-03-03 15:53:00",16147,12.29,-6.475,85.5,6.298,7.232,62.17,983.8348,"NAN","NAN"
"2026-03-03 15:54:00",16148,12.29,-6.495,85.5,6.243,6.919,55.96,983.7018,"NAN","NAN"
"2026-03-03 15:55:00",16149,12.29,-6.505,85.5,6.336,7.174,64.13,983.9065,"NAN","NAN"
"2026-03-03 15:56:00",16150,12.29,-6.503,85.5,6.439,7.095,63.94,983.8345,"NAN","NAN"
"2026-03-03 15:57:00",16151,12.29,-6.529,85.5,5.766,6.39,53.76,983.6268,"NAN","NAN"
"2026-03-03 15:58:00",16152,12.29,-6.577,85.5,5.148,5.684,70.51,983.631,"NAN","NAN"
"2026-03-03 15:59:00",16153,12.29,-6.587,85.6,5.717,6.115,55.82,983.6278,"NAN","NAN"
"2026-03-03 16:00:00",16154,12.29,-6.578,85.7,6.074,6.507,52.09,983.6318,"NAN","NAN"
"2026-03-03 16:01:00",16155,12.29,-6.558,85.8,6.115,6.821,56.55,983.6323,"NAN","NAN"
"2026-03-03 16:02:00",16156,12.29,-6.543,85.8,5.56,6.056,64.16,983.6288,"NAN","NAN"
"2026-03-03 16:03:00",16157,12.29,-6.564,85.8,5.478,5.998,53.25,983.8992,"NAN","NAN"
"2026-03-03 16:04:00",16158,12.29,-6.574,85.9,5.514,5.86,57.47,983.6238,"NAN","NAN"
"2026-03-03 16:05:00",16159,12.29,-6.595,85.9,4.885,5.37,54.41,983.6969,"NAN","NAN"
"2026-03-03 16:06:00",16160,12.29,-6.606,85.9,4.72,5.253,53.05,983.5576,"NAN","NAN"
"2026-03-03 16:07:00",16161,12.29,-6.615,86,5.021,5.566,51.09,983.8286,"NAN","NAN"
"2026-03-03 16:08:00",16162,12.29,-6.594,86,5.07,5.527,45.23,983.8254,"NAN","NAN"
"2026-03-03 16:09:00",16163,12.29,-6.604,86.1,4.386,4.724,47.79,983.6194,"NAN","NAN"
"2026-03-03 16:10:00",16164,12.29,-6.647,86.1,4.065,4.39,50.8,983.8917,"NAN","NAN"
"2026-03-03 16:11:00",16165,12.29,-6.665,86.1,4.175,4.547,46.15,983.4813,"NAN","NAN"
"2026-03-03 16:12:00",16166,12.29,-6.655,86.2,3.682,4.018,37.93,983.549,"NAN","NAN"
"2026-03-03 16:13:00",16167,12.29,-6.661,86.2,3.766,4.116,43.26,983.8217,"NAN","NAN"
"2026-03-03 16:14:00",16168,12.29,-6.638,86.2,3.686,4.116,45.76,983.6949,"NAN","NAN"
"2026-03-03 16:15:00",16169,12.29,-6.637,86.2,3.41,3.626,63.84,983.8291,"NAN","NAN"
"2026-03-03 16:16:00",16170,12.29,-6.611,86.3,4.002,4.998,55.48,983.6224,"NAN","NAN"
"2026-03-03 16:17:00",16171,12.29,-6.551,86.3,4.729,5.429,51.41,983.491,"NAN","NAN"
"2026-03-03 16:18:00",16172,12.29,-6.545,86.2,4.764,5.41,47.31,983.6932,"NAN","NAN"
"2026-03-03 16:19:00",16173,12.29,-6.547,86.2,5.018,5.468,47.6,983.8278,"NAN","NAN"
"2026-03-03 16:20:00",16174,12.29,-6.519,86.2,4.449,5.116,50.39,983.6214,"NAN","NAN"
"2026-03-03 16:21:00",16175,12.29,-6.542,86.1,3.927,4.939,48.16,983.6874,"NAN","NAN"
"2026-03-03 16:22:00",16176,12.29,-6.574,86.1,3.758,4.449,54.97,983.6183,"NAN","NAN"
"2026-03-03 16:23:00",16177,12.29,-6.556,86.1,3.701,4.116,62.92,983.6176,"NAN","NAN"
"2026-03-03 16:24:00",16178,12.29,-6.544,86,3.659,4.155,50.51,983.5554,"NAN","NAN"
"2026-03-03 16:25:00",16179,12.29,-6.539,86,3.102,3.508,39.51,983.6968,"NAN","NAN"
"2026-03-03 16:26:00",16180,12.29,-6.559,86,3.433,4.292,50.41,983.7006,"NAN","NAN"
"2026-03-03 16:27:00",16181,12.29,-6.565,86,3.67,4.88,54.29,983.6943,"NAN","NAN"
"2026-03-03 16:28:00",16182,12.29,-6.52,86,4.059,4.704,58.94,983.9717,"NAN","NAN"
"2026-03-03 16:29:00",16183,12.29,-6.505,86,3.263,3.881,46.58,983.5656,"NAN","NAN"
"2026-03-03 16:30:00",16184,12.29,-6.512,85.9,4.033,4.449,46.24,983.9032,"NAN","NAN"
"2026-03-03 16:31:00",16185,12.29,-6.485,85.9,3.757,4.312,56.96,983.6336,"NAN","NAN"
"2026-03-03 16:32:00",16186,12.29,-6.472,85.8,3.931,4.743,44.96,983.6364,"NAN","NAN"
"2026-03-03 16:33:00",16187,12.29,-6.426,85.8,3.887,5.096,38.15,983.5021,"NAN","NAN"
"2026-03-03 16:34:00",16188,12.29,-6.392,85.6,4.333,4.92,53.08,983.8416,"NAN","NAN"
"2026-03-03 16:35:00",16189,12.29,-6.389,85.5,4.322,4.684,48.3,983.7006,"NAN","NAN"
"2026-03-03 16:36:00",16190,12.29,-6.41,85.3,4.118,4.469,43.41,983.6289,"NAN","NAN"
"2026-03-03 16:37:00",16191,12.29,-6.432,85.2,4.119,4.41,49.1,983.6261,"NAN","NAN"
"2026-03-03 16:38:00",16192,12.29,-6.409,85.2,4.198,4.724,29.67,983.5557,"NAN","NAN"
"2026-03-03 16:39:00",16193,12.29,-6.38,85.1,5.24,5.86,42.59,983.6352,"NAN","NAN"
"2026-03-03 16:40:00",16194,12.29,-6.376,85,5.516,6.311,39.6,983.5662,"NAN","NAN"
"2026-03-03 16:41:00",16195,12.29,-6.369,84.9,5.673,6.233,46.97,983.7054,"NAN","NAN"
"2026-03-03 16:42:00",16196,12.29,-6.427,84.8,4.8,5.468,44.04,983.5645,"NAN","NAN"
"2026-03-03 16:43:00",16197,12.29,-6.442,84.9,5.522,6.233,48.09,983.5674,"NAN","NAN"
"2026-03-03 16:44:00",16198,12.29,-6.411,84.9,4.686,5.684,52.94,983.5698,"NAN","NAN"
"2026-03-03 16:45:00",16199,12.29,-6.428,85,4.232,4.9,45.2,983.8448,"NAN","NAN"
"2026-03-03 16:46:00",16200,12.29,-6.473,85,4.546,6.507,48.11,983.7781,"NAN","NAN"
"2026-03-03 16:47:00",16201,12.29,-6.382,85.1,5.253,6.684,46.34,983.569,"NAN","NAN"
"2026-03-03 16:48:00",16202,12.29,-6.383,85.1,3.954,4.822,46.68,983.6393,"NAN","NAN"
"2026-03-03 16:49:00",16203,12.29,-6.388,85.2,4.831,7.193,59.7,983.7775,"NAN","NAN"
"2026-03-03 16:50:00",16204,12.29,-6.18,85.1,4.332,5.41,60.86,983.6423,"NAN","NAN"
