"TOA5","CR1000_Eileen","CR1000","7429","CR1000.Std.32.07","CPU:mini_AWS_Eileen.CR1","37273","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction","air_pressure","ground_temperature","surface_brightness_temperature","IRup_body_temperature"
"2026-03-09 13:45:00",25196,12.43,-5.914,95.1,3.815,4.077,225.2,935.5488,-8.09,"NAN","NAN"
"2026-03-09 13:46:00",25197,12.43,-5.916,95.1,3.678,3.979,223.3,935.5526,-8.09,"NAN","NAN"
"2026-03-09 13:47:00",25198,12.43,-5.912,95.1,3.797,4.077,225.1,935.5441,-8.09,"NAN","NAN"
"2026-03-09 13:48:00",25199,12.43,-5.918,95.1,3.933,4.214,217.7,935.5374,-8.09,"NAN","NAN"
"2026-03-09 13:49:00",25200,12.43,-5.913,95.1,4.057,4.351,220.3,935.5482,-8.09,"NAN","NAN"
"2026-03-09 13:50:00",25201,12.43,-5.91,95.1,3.6,3.842,211.9,935.552,-8.09,"NAN","NAN"
"2026-03-09 13:51:00",25202,12.43,-5.926,95.1,3.628,4.018,219,935.5436,-8.09,"NAN","NAN"
"2026-03-09 13:52:00",25203,12.43,-5.945,95.1,3.461,3.646,220,935.537,-8.09,"NAN","NAN"
"2026-03-09 13:53:00",25204,12.43,-5.944,95.1,3.476,4.057,224.3,935.5316,-8.09,"NAN","NAN"
"2026-03-09 13:54:00",25205,12.43,-5.951,95,3.731,4.312,228.4,935.5388,-8.09,"NAN","NAN"
"2026-03-09 13:55:00",25206,12.43,-5.955,95.1,3.869,4.194,225.2,935.5377,-8.09,"NAN","NAN"
"2026-03-09 13:56:00",25207,12.43,-5.947,95.1,3.925,4.234,225.7,935.5436,-8.09,"NAN","NAN"
"2026-03-09 13:57:00",25208,12.43,-5.938,95.1,3.678,4.155,223.2,935.537,-8.09,"NAN","NAN"
"2026-03-09 13:58:00",25209,12.43,-5.936,95.1,4.005,4.234,223.8,935.543,-8.09,"NAN","NAN"
"2026-03-09 13:59:00",25210,12.43,-5.952,95.1,4.02,4.39,224,935.5479,-8.09,"NAN","NAN"
"2026-03-09 14:00:00",25211,12.43,-5.953,95.1,3.593,3.842,221.9,935.5518,-8.09,"NAN","NAN"
"2026-03-09 14:01:00",25212,12.43,-5.944,95.1,3.961,4.253,223.2,935.5549,-8.09,"NAN","NAN"
"2026-03-09 14:02:00",25213,12.43,-5.947,95.1,3.917,4.194,229.5,935.5594,-8.09,"NAN","NAN"
"2026-03-09 14:03:00",25214,12.43,-5.928,95.1,3.884,4.214,223.8,935.5496,-8.09,"NAN","NAN"
"2026-03-09 14:04:00",25215,12.43,-5.921,95.1,3.878,4.469,227.2,935.5531,-8.09,"NAN","NAN"
"2026-03-09 14:05:00",25216,12.43,-5.934,95.1,4.043,4.351,228.3,935.556,-8.1,"NAN","NAN"
"2026-03-09 14:06:00",25217,12.43,-5.929,95.1,4.082,4.41,225.1,935.5582,-8.1,"NAN","NAN"
"2026-03-09 14:07:00",25218,12.43,-5.937,95.1,3.817,4.155,231.9,935.5601,-8.1,"NAN","NAN"
"2026-03-09 14:08:00",25219,12.43,-5.945,95.1,3.797,4.136,223.6,935.5536,-8.1,"NAN","NAN"
"2026-03-09 14:09:00",25220,12.43,-5.951,95.1,4.028,4.39,218.2,935.5449,-8.1,"NAN","NAN"
"2026-03-09 14:10:00",25221,12.43,-5.959,95.1,3.468,3.783,222.5,935.5494,-8.1,"NAN","NAN"
"2026-03-09 14:11:00",25222,12.43,-5.981,95,3.85,4.136,218,935.553,-8.1,"NAN","NAN"
"2026-03-09 14:12:00",25223,12.43,-5.985,95.1,3.869,4.136,215.3,935.5558,-8.09,"NAN","NAN"
"2026-03-09 14:13:00",25224,12.43,-5.984,95.1,3.886,4.469,217.2,935.6942,-8.09,"NAN","NAN"
"2026-03-09 14:14:00",25225,12.43,-6,95.1,4.095,4.704,218.7,935.5486,-8.09,"NAN","NAN"
"2026-03-09 14:15:00",25226,12.43,-6.018,95,3.989,4.41,224.3,935.5348,-8.09,"NAN","NAN"
"2026-03-09 14:16:00",25227,12.43,-6.058,95,3.699,4.332,214.6,935.5414,-8.09,"NAN","NAN"
"2026-03-09 14:17:00",25228,12.43,-6.106,94.9,3.732,4.292,212,935.6826,-8.09,"NAN","NAN"
"2026-03-09 14:18:00",25229,12.43,-6.117,95,4.038,4.998,208.2,935.6868,-8.09,"NAN","NAN"
"2026-03-09 14:19:00",25230,12.43,-6.13,95,3.949,4.861,220.6,935.6786,-8.09,"NAN","NAN"
"2026-03-09 14:20:00",25231,12.43,-6.119,95,3.389,3.646,205.4,935.6836,-8.09,"NAN","NAN"
"2026-03-09 14:21:00",25232,12.43,-6.144,95,3.633,4.057,216.1,935.6702,-8.09,"NAN","NAN"
"2026-03-09 14:22:00",25233,12.43,-6.158,95,3.791,4.371,203.1,935.5294,-8.09,"NAN","NAN"
"2026-03-09 14:23:00",25234,12.43,-6.153,95,4.015,4.665,211.7,935.5255,-8.09,"NAN","NAN"
"2026-03-09 14:24:00",25235,12.43,-6.147,95,3.913,4.449,212.9,935.5225,-8.09,"NAN","NAN"
"2026-03-09 14:25:00",25236,12.43,-6.164,95,3.755,4.292,215,935.52,-8.09,"NAN","NAN"
"2026-03-09 14:26:00",25237,12.43,-6.214,94.9,3.793,4.057,207,935.5295,-8.09,"NAN","NAN"
"2026-03-09 14:27:00",25238,12.43,-6.229,94.9,3.86,4.449,216.7,935.6732,-8.09,"NAN","NAN"
"2026-03-09 14:28:00",25239,12.43,-6.234,94.9,3.833,4.096,208.7,935.5366,-8.09,"NAN","NAN"
"2026-03-09 14:29:00",25240,12.43,-6.223,95,3.482,3.802,210.1,935.5427,-8.09,"NAN","NAN"
"2026-03-09 14:30:00",25241,12.43,-6.225,95,3.997,4.43,215.2,935.5363,-8.09,"NAN","NAN"
"2026-03-09 14:31:00",25242,12.43,-6.232,94.9,3.58,4.175,224.2,935.5425,-8.09,"NAN","NAN"
"2026-03-09 14:32:00",25243,12.43,-6.263,94.9,3.273,3.626,222,935.536,-8.09,"NAN","NAN"
"2026-03-09 14:33:00",25244,12.43,-6.275,94.9,3.045,3.842,222.3,935.5423,-8.09,"NAN","NAN"
"2026-03-09 14:34:00",25245,12.43,-6.28,94.9,3.276,3.724,219.2,935.5399,-8.09,"NAN","NAN"
"2026-03-09 14:35:00",25246,12.43,-6.296,94.8,2.751,2.96,215.7,935.5454,-8.09,"NAN","NAN"
"2026-03-09 14:36:00",25247,12.43,-6.336,94.8,2.814,3.058,218.5,935.5383,-8.09,"NAN","NAN"
"2026-03-09 14:37:00",25248,12.43,-6.354,94.8,2.59,2.842,214.7,935.5442,-8.09,"NAN","NAN"
"2026-03-09 14:38:00",25249,12.43,-6.37,94.8,2.902,3.018,216.3,935.5488,-8.09,"NAN","NAN"
"2026-03-09 14:39:00",25250,12.43,-6.358,94.9,2.767,2.979,218,935.5525,-8.1,"NAN","NAN"
"2026-03-09 14:40:00",25251,12.43,-6.362,94.9,2.772,3.214,214.2,935.6915,-8.1,"NAN","NAN"
"2026-03-09 14:41:00",25252,12.43,-6.345,94.9,3.615,4.194,194.9,935.6866,-8.1,"NAN","NAN"
"2026-03-09 14:42:00",25253,12.43,-6.286,95,3.281,3.744,202,935.6786,-8.09,"NAN","NAN"
"2026-03-09 14:43:00",25254,12.43,-6.255,95,3.056,3.41,210.7,935.6721,-8.09,"NAN","NAN"
"2026-03-09 14:44:00",25255,12.43,-6.238,95,3.071,3.332,218.1,935.6784,-8.09,"NAN","NAN"
"2026-03-09 14:45:00",25256,12.43,-6.235,95,2.764,2.94,214.1,935.6834,-8.09,"NAN","NAN"
"2026-03-09 14:46:00",25257,12.43,-6.263,94.9,2.889,3.038,215.4,935.6874,-8.1,"NAN","NAN"
"2026-03-09 14:47:00",25258,12.43,-6.278,94.9,2.992,3.293,226.3,935.6932,-8.1,"NAN","NAN"
"2026-03-09 14:48:00",25259,12.43,-6.261,95,3.152,3.763,220.2,935.6952,-8.1,"NAN","NAN"
"2026-03-09 14:49:00",25260,12.43,-6.239,95,3.446,3.802,215.7,935.6969,-8.1,"NAN","NAN"
"2026-03-09 14:50:00",25261,12.43,-6.215,95,3.708,4.038,215.9,935.6982,-8.09,"NAN","NAN"
"2026-03-09 14:51:00",25262,12.42,-6.194,95.1,3.639,4.116,216.7,935.6992,-8.09,"NAN","NAN"
"2026-03-09 14:52:00",25263,12.43,-6.173,95.1,3.156,3.391,219.8,935.7001,-8.09,"NAN","NAN"
"2026-03-09 14:53:00",25264,12.43,-6.17,95.1,3.647,3.881,218.2,935.7007,-8.09,"NAN","NAN"
"2026-03-09 14:54:00",25265,12.43,-6.153,95.1,3.247,3.685,222.1,935.6926,-8.09,"NAN","NAN"
"2026-03-09 14:55:00",25266,12.43,-6.166,95,2.909,3.195,212.1,935.6833,-8.09,"NAN","NAN"
"2026-03-09 14:56:00",25267,12.43,-6.195,95,3.221,3.665,218.5,935.6759,-8.09,"NAN","NAN"
"2026-03-09 14:57:00",25268,12.43,-6.182,95.1,2.803,3.273,217.5,935.6814,-8.09,"NAN","NAN"
"2026-03-09 14:58:00",25269,12.43,-6.189,95,3.01,3.371,224.4,935.8219,-8.09,"NAN","NAN"
"2026-03-09 14:59:00",25270,12.42,-6.191,95,3.361,3.665,218.2,935.6779,-8.09,"NAN","NAN"
"2026-03-09 15:00:00",25271,12.42,-6.19,95,2.801,3.116,225.2,935.678,-8.1,"NAN","NAN"
"2026-03-09 15:01:00",25272,12.43,-6.181,95,2.659,2.979,225.9,935.6831,-8.1,"NAN","NAN"
"2026-03-09 15:02:00",25273,12.43,-6.185,95,3.178,3.646,223.5,935.6871,-8.1,"NAN","NAN"
"2026-03-09 15:03:00",25274,12.42,-6.178,95.1,2.987,3.508,226.5,935.6904,-8.09,"NAN","NAN"
"2026-03-09 15:04:00",25275,12.43,-6.177,95,2.786,3.273,221.8,935.8291,-8.09,"NAN","NAN"
"2026-03-09 15:05:00",25276,12.43,-6.17,95,3.018,3.41,224.4,935.6837,-8.09,"NAN","NAN"
"2026-03-09 15:06:00",25277,12.42,-6.15,95.1,2.894,3.175,231.1,935.6876,-8.09,"NAN","NAN"
"2026-03-09 15:07:00",25278,12.42,-6.156,95.1,3.023,3.469,237.1,935.6934,-8.09,"NAN","NAN"
"2026-03-09 15:08:00",25279,12.42,-6.148,95.1,3.188,3.802,239.2,935.6953,-8.09,"NAN","NAN"
"2026-03-09 15:09:00",25280,12.42,-6.149,95.1,3.041,3.469,237.3,935.6855,-8.09,"NAN","NAN"
"2026-03-09 15:10:00",25281,12.42,-6.13,95.1,2.811,3.156,232.3,935.6777,-8.09,"NAN","NAN"
"2026-03-09 15:11:00",25282,12.42,-6.127,95.1,2.715,2.881,238.4,935.6829,-8.09,"NAN","NAN"
"2026-03-09 15:12:00",25283,12.42,-6.139,95.1,2.827,3.077,232.7,935.687,-8.09,"NAN","NAN"
"2026-03-09 15:13:00",25284,12.42,-6.13,95.1,2.94,3.175,222.4,935.6929,-8.09,"NAN","NAN"
"2026-03-09 15:14:00",25285,12.43,-6.138,95.1,2.863,3.214,228.9,935.695,-8.09,"NAN","NAN"
"2026-03-09 15:15:00",25286,12.42,-6.144,95.1,2.982,3.489,224.7,935.6853,-8.09,"NAN","NAN"
"2026-03-09 15:16:00",25287,12.42,-6.14,95.1,2.994,3.254,230.5,935.6889,-8.09,"NAN","NAN"
"2026-03-09 15:17:00",25288,12.42,-6.155,95.1,2.837,3.234,231.3,935.6918,-8.09,"NAN","NAN"
"2026-03-09 15:18:00",25289,12.42,-6.144,95.1,2.992,3.195,234,935.6941,-8.09,"NAN","NAN"
"2026-03-09 15:19:00",25290,12.42,-6.143,95.1,2.723,3.116,232.9,935.8321,-8.09,"NAN","NAN"
"2026-03-09 15:20:00",25291,12.42,-6.151,95.1,3.165,3.41,224.3,935.6987,-8.09,"NAN","NAN"
"2026-03-09 15:21:00",25292,12.42,-6.122,95.1,3.066,3.273,226.6,935.8357,-8.09,"NAN","NAN"
"2026-03-09 15:22:00",25293,12.42,-6.105,95.2,3.054,3.273,232.8,935.8364,-8.09,"NAN","NAN"
"2026-03-09 15:23:00",25294,12.42,-6.077,95.2,3.232,3.685,236.8,935.701,-8.09,"NAN","NAN"
"2026-03-09 15:24:00",25295,12.42,-6.021,95.3,3.525,3.94,221.9,935.7015,-8.09,"NAN","NAN"
"2026-03-09 15:25:00",25296,12.42,-5.965,95.4,3.535,3.92,226.6,935.7019,-8.09,"NAN","NAN"
"2026-03-09 15:26:00",25297,12.42,-5.885,95.5,3.392,3.704,226.3,935.8294,-8.09,"NAN","NAN"
"2026-03-09 15:27:00",25298,12.42,-5.791,95.6,3.151,3.489,231.3,935.6839,-8.09,"NAN","NAN"
"2026-03-09 15:28:00",25299,12.42,-5.695,95.6,3.484,3.92,234.8,935.6878,-8.09,"NAN","NAN"
"2026-03-09 15:29:00",25300,12.42,-5.583,95.7,3.497,3.724,227.4,935.6909,-8.09,"NAN","NAN"
"2026-03-09 15:30:00",25301,12.42,-5.57,95.4,3.829,4.234,234.6,935.8295,-8.09,"NAN","NAN"
"2026-03-09 15:31:00",25302,12.42,-5.671,95.2,3.159,3.626,227.5,935.684,-8.09,"NAN","NAN"
"2026-03-09 15:32:00",25303,12.42,-5.703,95.2,3.414,3.92,236.5,935.824,-8.09,"NAN","NAN"
"2026-03-09 15:33:00",25304,12.42,-5.698,95.3,3.355,3.626,234.7,935.6935,-8.09,"NAN","NAN"
"2026-03-09 15:34:00",25305,12.42,-5.696,95.3,2.875,3.214,232.9,935.8315,-8.09,"NAN","NAN"
"2026-03-09 15:35:00",25306,12.42,-5.679,95.3,3.293,3.567,238.5,935.8331,-8.09,"NAN","NAN"
"2026-03-09 15:36:00",25307,12.42,-5.728,95.2,3.224,3.567,239.9,935.823,-8.09,"NAN","NAN"
"2026-03-09 15:37:00",25308,12.42,-5.762,95.2,2.95,3.606,237,935.8263,-8.09,"NAN","NAN"
"2026-03-09 15:38:00",25309,12.42,-5.786,95.2,3.819,4.371,217.7,935.8289,-8.09,"NAN","NAN"
"2026-03-09 15:39:00",25310,12.42,-5.813,95.2,3.891,5.39,217.3,935.8328,-8.09,"NAN","NAN"
"2026-03-09 15:40:00",25311,12.42,-5.852,95.1,3.802,4.782,221.7,935.8226,-8.09,"NAN","NAN"
"2026-03-09 15:41:00",25312,12.42,-5.89,95.1,4.217,4.802,240.5,935.8146,-8.09,"NAN","NAN"
"2026-03-09 15:42:00",25313,12.42,-5.903,95.2,3.881,4.077,224.4,935.8196,-8.09,"NAN","NAN"
"2026-03-09 15:43:00",25314,12.42,-5.922,95.1,3.45,4.194,221.5,935.8235,-8.09,"NAN","NAN"
"2026-03-09 15:44:00",25315,12.42,-5.94,95.2,2.876,3.273,221.4,935.8153,-8.09,"NAN","NAN"
"2026-03-09 15:45:00",25316,12.42,-5.952,95.1,3.401,3.92,222.4,935.8202,-8.09,"NAN","NAN"
"2026-03-09 15:46:00",25317,12.42,-5.973,95.1,3.641,3.94,216.3,935.8157,-8.09,"NAN","NAN"
"2026-03-09 15:47:00",25318,12.42,-5.995,95.1,3.33,3.763,218.3,935.809,-8.09,"NAN","NAN"
"2026-03-09 15:48:00",25319,12.42,-6.016,95.1,3.479,3.861,217.7,935.8151,-8.09,"NAN","NAN"
"2026-03-09 15:49:00",25320,12.42,-6.058,95.1,3.229,3.665,213.1,935.82,-8.09,"NAN","NAN"
"2026-03-09 15:50:00",25321,12.42,-6.084,95.1,3.559,3.998,216.7,935.8239,-8.09,"NAN","NAN"
"2026-03-09 15:51:00",25322,12.42,-6.085,95.1,3.133,3.332,220.8,935.827,-8.09,"NAN","NAN"
"2026-03-09 15:52:00",25323,12.42,-6.065,95.1,3.138,3.332,217,935.8315,-8.09,"NAN","NAN"
"2026-03-09 15:53:00",25324,12.42,-6.056,95.1,2.873,3.156,216.4,935.8331,-8.09,"NAN","NAN"
"2026-03-09 15:54:00",25325,12.42,-6.073,95.1,3.1,3.41,212.3,935.8344,-8.09,"NAN","NAN"
"2026-03-09 15:55:00",25326,12.42,-6.096,95.1,3.732,4.39,209.4,935.8354,-8.09,"NAN","NAN"
"2026-03-09 15:56:00",25327,12.42,-6.148,95.1,3.535,4.645,221.5,935.8362,-8.09,"NAN","NAN"
"2026-03-09 15:57:00",25328,12.42,-6.159,95.1,3.536,4.41,207.1,935.8254,-8.09,"NAN","NAN"
"2026-03-09 15:58:00",25329,12.42,-6.167,95,4.221,4.626,212.2,935.8282,-8.09,"NAN","NAN"
"2026-03-09 15:59:00",25330,12.42,-6.2,95,3.809,4.312,214.7,935.8232,-8.09,"NAN","NAN"
"2026-03-09 16:00:00",25331,12.42,-6.222,95,3.93,4.469,210.1,935.8264,-8.09,"NAN","NAN"
"2026-03-09 16:01:00",25332,12.42,-6.226,95.1,4.178,4.567,221.5,935.8291,-8.09,"NAN","NAN"
"2026-03-09 16:02:00",25333,12.42,-6.219,95.1,3.853,4.665,216.2,935.9558,-8.09,"NAN","NAN"
"2026-03-09 16:03:00",25334,12.42,-6.227,95,3.67,3.979,215.1,935.8237,-8.09,"NAN","NAN"
