"TOA5","CR1000_Eileen","CR1000","7429","CR1000.Std.32.07","CPU:mini_AWS_Eileen.CR1","37273","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction","air_pressure","ground_temperature","surface_brightness_temperature","IRup_body_temperature"
"2026-03-03 15:26:00",16661,12.62,-5.698,91.5,11.44,12.05,44.53,945.597,-5.321,"NAN","NAN"
"2026-03-03 15:27:00",16662,12.62,-5.699,91.5,9.93,14.48,21.93,945.1851,-5.323,"NAN","NAN"
"2026-03-03 15:28:00",16663,12.62,-5.6,91,11.25,14.7,20.87,945.4542,-5.322,"NAN","NAN"
"2026-03-03 15:29:00",16664,12.62,-5.656,91.1,9.89,11.07,44.56,945.4518,-5.32,"NAN","NAN"
"2026-03-03 15:30:00",16665,12.62,-5.525,90.5,10.9,14.41,48.06,945.5962,-5.319,"NAN","NAN"
"2026-03-03 15:31:00",16666,12.62,-5.278,89,8.52,11.29,48.69,945.3322,-5.32,"NAN","NAN"
"2026-03-03 15:32:00",16667,12.62,-5.37,89.4,9.94,15.44,74.79,945.1909,-5.319,"NAN","NAN"
"2026-03-03 15:33:00",16668,12.62,-5.403,89.5,9.32,11.31,33.04,945.595,-5.319,"NAN","NAN"
"2026-03-03 15:34:00",16669,12.62,-5.537,90.4,9.46,10.96,27.48,945.3195,-5.319,"NAN","NAN"
"2026-03-03 15:35:00",16670,12.62,-5.529,90.4,11.63,14.99,23.57,945.4529,-5.318,"NAN","NAN"
"2026-03-03 15:36:00",16671,12.62,-5.362,89.5,8.3,9.64,20.38,945.4491,-5.32,"NAN","NAN"
"2026-03-03 15:37:00",16672,12.62,-5.618,90.8,10.59,11.72,64.68,945.1755,-5.319,"NAN","NAN"
"2026-03-03 15:38:00",16673,12.62,-5.536,90.6,11.13,14.72,59.05,944.7664,-5.317,"NAN","NAN"
"2026-03-03 15:39:00",16674,12.62,-5.317,88.5,8.37,13.21,31.69,945.4575,-5.318,"NAN","NAN"
"2026-03-03 15:40:00",16675,12.62,-5.459,89.7,11.21,13.19,52.84,945.3301,-5.321,"NAN","NAN"
"2026-03-03 15:41:00",16676,12.62,-5.477,89.8,8.65,10.86,23.74,945.4731,-5.32,"NAN","NAN"
"2026-03-03 15:42:00",16677,12.62,-5.665,90.8,10.62,11.54,29.25,945.3309,-5.319,"NAN","NAN"
"2026-03-03 15:43:00",16678,12.62,-5.771,91.5,10.74,11.31,24.2,945.3432,-5.317,"NAN","NAN"
"2026-03-03 15:44:00",16679,12.62,-5.787,91.7,10.61,11.49,40.53,945.3358,-5.316,"NAN","NAN"
"2026-03-03 15:45:00",16680,12.62,-5.786,91.7,9.4,11.19,30.89,945.3298,-5.315,"NAN","NAN"
"2026-03-03 15:46:00",16681,12.62,-5.661,91.4,10.31,15.95,34.05,945.3369,-5.317,"NAN","NAN"
"2026-03-03 15:47:00",16682,12.62,-5.642,91.1,9.91,12.43,50.19,945.1947,-5.317,"NAN","NAN"
"2026-03-03 15:48:00",16683,12.62,-5.709,91.2,8.96,10.05,33.06,945.3376,-5.316,"NAN","NAN"
"2026-03-03 15:49:00",16684,12.62,-5.775,91.6,9.59,11.13,31.33,945.338,-5.316,"NAN","NAN"
"2026-03-03 15:50:00",16685,12.62,-5.778,91.8,9.5,10.74,52.87,945.3434,-5.315,"NAN","NAN"
"2026-03-03 15:51:00",16686,12.62,-5.741,91.5,8.76,10.09,42.32,945.3359,-5.314,"NAN","NAN"
"2026-03-03 15:52:00",16687,12.62,-5.792,91.7,8.7,10.13,27.8,945.2057,-5.316,"NAN","NAN"
"2026-03-03 15:53:00",16688,12.62,-5.832,91.8,10.19,12.23,46.81,945.2103,-5.319,"NAN","NAN"
"2026-03-03 15:54:00",16689,12.62,-5.824,91.9,9.86,11.29,25.36,945.2141,-5.322,"NAN","NAN"
"2026-03-03 15:55:00",16690,12.62,-5.833,91.8,10.49,11.76,23.79,945.2053,-5.321,"NAN","NAN"
"2026-03-03 15:56:00",16691,12.62,-5.859,92,10.1,11.88,35.41,945.2137,-5.319,"NAN","NAN"
"2026-03-03 15:57:00",16692,12.62,-5.879,91.7,9.82,11.07,39.1,945.0807,-5.317,"NAN","NAN"
"2026-03-03 15:58:00",16693,12.62,-5.919,92,10.15,11.17,30.43,945.2075,-5.316,"NAN","NAN"
"2026-03-03 15:59:00",16694,12.62,-5.934,92.1,10.19,12.09,38.31,945.064,-5.316,"NAN","NAN"
"2026-03-03 16:00:00",16695,12.62,-5.942,92.2,10.07,11.49,26.21,945.2058,-5.315,"NAN","NAN"
"2026-03-03 16:01:00",16696,12.62,-5.961,92.3,10,11.37,17.37,945.2104,-5.314,"NAN","NAN"
"2026-03-03 16:02:00",16697,12.62,-5.983,92.5,10.14,11.68,22.8,945.081,-5.314,"NAN","NAN"
"2026-03-03 16:03:00",16698,12.62,-5.973,92.4,9.72,11.11,24.64,945.0834,-5.314,"NAN","NAN"
"2026-03-03 16:04:00",16699,12.62,-5.953,92.4,10.46,11.21,13.55,945.2213,-5.314,"NAN","NAN"
"2026-03-03 16:05:00",16700,12.62,-5.963,92.4,9.51,10.56,18.45,945.2228,-5.313,"NAN","NAN"
"2026-03-03 16:06:00",16701,12.62,-5.943,92.4,9.16,10.25,26.25,945.3484,-5.371,"NAN","NAN"
"2026-03-03 16:07:00",16702,12.62,-5.962,92.4,10.21,10.82,29.97,945.2039,-5.544,"NAN","NAN"
"2026-03-03 16:08:00",16703,12.61,-5.977,92.5,10.25,10.9,15.72,945.2089,-5.601,"NAN","NAN"
"2026-03-03 16:09:00",16704,12.61,-5.977,92.8,10.29,11.11,17.17,945.2161,-5.428,"NAN","NAN"
"2026-03-03 16:10:00",16705,12.61,-5.949,92.7,10.1,10.66,23.5,945.3547,-5.832,"NAN","NAN"
"2026-03-03 16:11:00",16706,12.61,-5.96,92.6,9.5,10.15,21.42,945.3568,-5.947,"NAN","NAN"
"2026-03-03 16:12:00",16707,12.61,-5.945,92.7,9.02,9.68,19.01,945.3584,-6.005,"NAN","NAN"
"2026-03-03 16:13:00",16708,12.62,-5.946,92.7,8.77,10.33,29.83,945.3597,-6.005,"NAN","NAN"
"2026-03-03 16:14:00",16709,12.62,-5.871,92.4,10.14,11.19,11.81,945.3608,-6.063,"NAN","NAN"
"2026-03-03 16:15:00",16710,12.62,-5.888,92.4,9.93,11.39,10.68,945.3505,-6.178,"NAN","NAN"
"2026-03-03 16:16:00",16711,12.61,-5.839,92,8.57,10.39,31.83,945.3534,-6.293,"NAN","NAN"
"2026-03-03 16:17:00",16712,12.61,-5.885,92,8.91,10.56,16.98,945.2196,-6.466,"NAN","NAN"
"2026-03-03 16:18:00",16713,12.61,-5.909,92.1,9.19,10.31,22.85,945.2215,-6.698,"NAN","NAN"
"2026-03-03 16:19:00",16714,12.61,-5.867,92.1,10.29,11.13,28.31,945.359,-6.7,"NAN","NAN"
"2026-03-03 16:20:00",16715,12.62,-5.824,91.7,8.64,11.25,31.08,945.3602,-6.702,"NAN","NAN"
"2026-03-03 16:21:00",16716,12.61,-5.828,91.6,8.6,10.49,25.14,945.2133,-6.701,"NAN","NAN"
"2026-03-03 16:22:00",16717,12.61,-5.777,91.7,8.82,10.17,47.87,945.0829,-6.7,"NAN","NAN"
"2026-03-03 16:23:00",16718,12.61,-5.227,87.9,6.92,8.06,23.89,945.2209,-6.704,"NAN","NAN"
"2026-03-03 16:24:00",16719,12.61,-5.531,89.6,10.32,11.9,28.16,945.3469,-6.704,"NAN","NAN"
"2026-03-03 16:25:00",16720,12.61,-5.787,91.1,8.1,9.98,18.48,945.2144,-6.705,"NAN","NAN"
"2026-03-03 16:26:00",16721,12.61,-5.79,91.2,9.19,10.04,39.8,945.0812,-6.704,"NAN","NAN"
"2026-03-03 16:27:00",16722,12.61,-5.772,91.4,10.66,11.92,15.75,945.2196,-6.705,"NAN","NAN"
"2026-03-03 16:28:00",16723,12.61,-5.611,90.6,10.13,11.6,22.87,945.359,-6.704,"NAN","NAN"
"2026-03-03 16:29:00",16724,12.62,-5.754,91.1,9.13,11.03,15.65,945.2241,-6.702,"NAN","NAN"
"2026-03-03 16:30:00",16725,12.62,-5.784,91.4,10.4,11.54,22.51,945.3611,-6.701,"NAN","NAN"
"2026-03-03 16:31:00",16726,12.62,-5.798,91.5,10.05,13.27,17.56,945.2258,-6.702,"NAN","NAN"
"2026-03-03 16:32:00",16727,12.62,-5.418,89.4,8.76,12.8,13.91,945.3625,-6.702,"NAN","NAN"
"2026-03-03 16:33:00",16728,12.62,-5.394,89.2,10.88,13.03,28.16,945.2269,-6.704,"NAN","NAN"
"2026-03-03 16:34:00",16729,12.62,-5.302,88.4,8.52,11.6,16.83,945.2273,-6.703,"NAN","NAN"
"2026-03-03 16:35:00",16730,12.62,-5.454,89.2,10.05,11.33,23.33,945.3639,-6.702,"NAN","NAN"
"2026-03-03 16:36:00",16731,12.62,-5.411,89,8.07,9.66,5.821,945.3641,-6.705,"NAN","NAN"
"2026-03-03 16:37:00",16732,12.62,-5.26,88.1,9.6,10.72,27.32,945.2281,-6.705,"NAN","NAN"
"2026-03-03 16:38:00",16733,12.62,-5.25,88.3,9.81,11.33,38.04,945.3644,-6.703,"NAN","NAN"
"2026-03-03 16:39:00",16734,12.62,-5.385,88.7,8.5,10.25,17.8,945.3645,-6.702,"NAN","NAN"
"2026-03-03 16:40:00",16735,12.61,-5.434,89.4,9.13,12.99,23.57,945.3646,-6.703,"NAN","NAN"
"2026-03-03 16:41:00",16736,12.61,-5.163,87.9,9.9,12.25,45.36,945.3647,-6.703,"NAN","NAN"
"2026-03-03 16:42:00",16737,12.61,-5.208,87.9,8.14,9.31,22.9,945.3647,-6.705,"NAN","NAN"
"2026-03-03 16:43:00",16738,12.61,-5.486,89.5,8.74,9.92,19.85,945.2288,-6.706,"NAN","NAN"
"2026-03-03 16:44:00",16739,12.61,-5.505,89.9,5.236,10.6,30.51,945.3649,-6.704,"NAN","NAN"
"2026-03-03 16:45:00",16740,12.61,-5.474,89.4,6.991,8.08,28.96,945.3649,-6.702,"NAN","NAN"
"2026-03-03 16:46:00",16741,12.61,-5.47,89.6,8.77,9.8,9.2,945.2288,-6.701,"NAN","NAN"
"2026-03-03 16:47:00",16742,12.61,-5.301,89.1,10.64,14.94,18.94,945.3649,-6.703,"NAN","NAN"
"2026-03-03 16:48:00",16743,12.61,-5.036,87,8.82,9.56,31.25,945.3649,-6.702,"NAN","NAN"
"2026-03-03 16:49:00",16744,12.61,-4.939,87,8.96,10.68,13.16,945.3649,-6.702,"NAN","NAN"
"2026-03-03 16:50:00",16745,12.61,-4.893,86.2,8.09,10.13,16.33,945.501,-6.703,"NAN","NAN"
"2026-03-03 16:51:00",16746,12.61,-4.84,85.7,8.42,11.49,29.73,945.3649,-6.703,"NAN","NAN"
"2026-03-03 16:52:00",16747,12.61,-4.915,86.6,8.26,9.88,23.91,945.501,-6.704,"NAN","NAN"
"2026-03-03 16:53:00",16748,12.61,-5.052,87.2,9.46,10.82,17.85,945.2288,-6.702,"NAN","NAN"
"2026-03-03 16:54:00",16749,12.61,-4.919,86.6,10.17,12.03,27.34,945.3649,-6.701,"NAN","NAN"
"2026-03-03 16:55:00",16750,12.61,-4.948,86.4,9.41,11.49,11.04,945.3649,-6.7,"NAN","NAN"
"2026-03-03 16:56:00",16751,12.61,-4.958,86.9,9.68,11.33,17.1,945.3649,-6.702,"NAN","NAN"
"2026-03-03 16:57:00",16752,12.61,-4.969,86.3,9.88,11.7,6.449,945.2288,-6.701,"NAN","NAN"
"2026-03-03 16:58:00",16753,12.61,-4.931,86.5,9.96,11.9,26.33,945.3649,-6.702,"NAN","NAN"
"2026-03-03 16:59:00",16754,12.61,-4.997,86.7,7.637,10.41,29.18,945.3649,-6.702,"NAN","NAN"
"2026-03-03 17:00:00",16755,12.61,-4.895,85.9,10.67,13.07,39.85,945.3649,-6.701,"NAN","NAN"
"2026-03-03 17:01:00",16756,12.61,-4.708,85.1,9.45,10.56,21.06,945.3649,-6.7,"NAN","NAN"
"2026-03-03 17:02:00",16757,12.61,-4.848,86,10.74,13.05,21.26,945.3649,-6.7,"NAN","NAN"
"2026-03-03 17:03:00",16758,12.61,-4.915,86.1,9.23,11.43,30.99,945.2288,-6.703,"NAN","NAN"
"2026-03-03 17:04:00",16759,12.61,-4.826,85.5,9.66,10.76,6.57,945.3649,-6.7,"NAN","NAN"
"2026-03-03 17:05:00",16760,12.61,-4.839,86,11.07,12.13,40.14,945.0927,-6.695,"NAN","NAN"
"2026-03-03 17:06:00",16761,12.61,-4.888,85.8,9.02,12.07,38.69,945.3649,-6.698,"NAN","NAN"
"2026-03-03 17:07:00",16762,12.61,-4.898,85.6,9.21,13.45,8.7,945.3649,-6.702,"NAN","NAN"
"2026-03-03 17:08:00",16763,12.61,-4.826,84.9,9.68,11.6,29.25,945.3649,-6.701,"NAN","NAN"
"2026-03-03 17:09:00",16764,12.61,-4.712,83.8,10.47,11.52,13.09,945.3649,-6.703,"NAN","NAN"
"2026-03-03 17:10:00",16765,12.61,-4.705,84,10.02,12.11,24.78,945.3649,-6.702,"NAN","NAN"
"2026-03-03 17:11:00",16766,12.61,-4.849,84.7,9.67,12.05,62.75,945.3649,-6.701,"NAN","NAN"
"2026-03-03 17:12:00",16767,12.61,-4.831,84.9,7.481,12.29,4.058,945.3649,-6.702,"NAN","NAN"
"2026-03-03 17:13:00",16768,12.61,-4.994,85.8,10.41,13.74,31.18,945.3649,-6.702,"NAN","NAN"
"2026-03-03 17:14:00",16769,12.61,-5.005,85.8,9.04,10.02,28.26,945.501,-6.701,"NAN","NAN"
"2026-03-03 17:15:00",16770,12.61,-4.987,85.6,8.7,10.6,18.33,945.3649,-6.701,"NAN","NAN"
"2026-03-03 17:16:00",16771,12.61,-5.037,85.5,9.72,11.56,43.02,945.501,-6.702,"NAN","NAN"
"2026-03-03 17:17:00",16772,12.61,-4.531,82.9,7.04,8.84,40.07,945.637,-6.701,"NAN","NAN"
"2026-03-03 17:18:00",16773,12.61,-4.768,84.2,8.17,10.39,33.94,945.501,-6.7,"NAN","NAN"
"2026-03-03 17:19:00",16774,12.61,-4.839,84.7,9.23,11.37,44.15,945.3649,-6.699,"NAN","NAN"
"2026-03-03 17:20:00",16775,12.61,-4.796,84,7.858,10.07,27.49,945.637,-6.699,"NAN","NAN"
"2026-03-03 17:21:00",16776,12.61,-4.648,83.5,7.059,8.9,20.31,945.637,-6.698,"NAN","NAN"
"2026-03-03 17:22:00",16777,12.61,-4.764,84.2,7.339,8.58,28.31,945.637,-6.698,"NAN","NAN"
"2026-03-03 17:23:00",16778,12.61,-4.918,85.4,8.98,11.39,34.85,945.637,-6.698,"NAN","NAN"
"2026-03-03 17:24:00",16779,12.61,-4.893,85.1,6.584,7.468,32.22,945.7731,-6.698,"NAN","NAN"
"2026-03-03 17:25:00",16780,12.61,-4.842,84.6,5.764,7.389,34.64,945.637,-6.697,"NAN","NAN"
"2026-03-03 17:26:00",16781,12.6,-4.823,84.8,7.324,10.49,31.21,945.637,-6.697,"NAN","NAN"
"2026-03-03 17:27:00",16782,12.6,-4.831,84.8,9.56,11.84,17.27,945.637,-6.697,"NAN","NAN"
"2026-03-03 17:28:00",16783,12.61,-4.842,85.1,7.796,9.72,36.57,945.637,-6.697,"NAN","NAN"
"2026-03-03 17:29:00",16784,12.6,-4.863,85,7.249,8.09,39.42,945.7731,-6.697,"NAN","NAN"
"2026-03-03 17:30:00",16785,12.6,-4.749,83.5,6.77,8.19,85.1,945.637,-6.697,"NAN","NAN"
"2026-03-03 17:31:00",16786,12.6,-4.578,83,4.786,6.742,45.58,945.501,-6.697,"NAN","NAN"
"2026-03-03 17:32:00",16787,12.6,-4.778,83.9,7.793,8.76,44.83,945.637,-6.699,"NAN","NAN"
"2026-03-03 17:33:00",16788,12.6,-4.861,84.9,7.035,8.72,23.43,945.501,-6.7,"NAN","NAN"
"2026-03-03 17:34:00",16789,12.6,-5.009,85.5,7.549,8.27,35.36,945.637,-6.7,"NAN","NAN"
"2026-03-03 17:35:00",16790,12.6,-4.975,85,7.401,8.58,20.87,945.637,-6.702,"NAN","NAN"
"2026-03-03 17:36:00",16791,12.6,-4.978,85.2,7.962,9.88,25.82,945.637,-6.701,"NAN","NAN"
"2026-03-03 17:37:00",16792,12.6,-4.906,84.5,7.585,9.11,15.84,945.501,-6.702,"NAN","NAN"
"2026-03-03 17:38:00",16793,12.6,-4.861,84.7,6.363,7.389,0.072,945.501,-6.705,"NAN","NAN"
"2026-03-03 17:39:00",16794,12.6,-4.824,84.4,8.63,12.29,12.51,945.637,-6.704,"NAN","NAN"
"2026-03-03 17:40:00",16795,12.6,-4.601,82.8,6.591,7.683,24.11,945.501,-6.702,"NAN","NAN"
"2026-03-03 17:41:00",16796,12.6,-4.707,83.8,8.41,9.51,2.174,945.637,-6.705,"NAN","NAN"
"2026-03-03 17:42:00",16797,12.6,-4.843,84.3,7.832,9.82,29.56,945.637,-6.706,"NAN","NAN"
"2026-03-03 17:43:00",16798,12.6,-4.786,84.2,7.345,9.13,4.927,945.637,-6.704,"NAN","NAN"
"2026-03-03 17:44:00",16799,12.6,-4.701,83.6,6.813,8.39,22.15,945.637,-6.702,"NAN","NAN"
"2026-03-03 17:45:00",16800,12.6,-4.803,84.8,7.03,8.33,30.72,945.501,-6.701,"NAN","NAN"
"2026-03-03 17:46:00",16801,12.6,-4.905,85.5,8.29,9.41,13.6,945.637,-6.703,"NAN","NAN"
"2026-03-03 17:47:00",16802,12.6,-4.839,85.1,7.964,11.02,25.1,945.501,-6.702,"NAN","NAN"
"2026-03-03 17:48:00",16803,12.6,-4.763,84.4,8.65,10.64,27.39,945.501,-6.701,"NAN","NAN"
"2026-03-03 17:49:00",16804,12.6,-4.738,84.3,7.017,8.76,352.7,945.637,-6.7,"NAN","NAN"
"2026-03-03 17:50:00",16805,12.6,-4.776,84.9,9.63,10.68,36.5,945.637,-6.701,"NAN","NAN"
"2026-03-03 17:51:00",16806,12.6,-4.856,85.1,7.371,9.19,37.08,945.637,-6.704,"NAN","NAN"
"2026-03-03 17:52:00",16807,12.6,-4.891,85.6,8.23,9.31,38.43,945.501,-6.706,"NAN","NAN"
"2026-03-03 17:53:00",16808,12.6,-4.8,84.6,6.884,8.06,18.28,945.637,-6.705,"NAN","NAN"
"2026-03-03 17:54:00",16809,12.6,-4.836,85.2,8.97,11.31,39.88,945.501,-6.703,"NAN","NAN"
"2026-03-03 17:55:00",16810,12.6,-4.775,84.8,9.03,10.96,34.68,945.637,-6.701,"NAN","NAN"
"2026-03-03 17:56:00",16811,12.6,-4.769,84.5,8.15,9.78,29.64,945.637,-6.702,"NAN","NAN"
"2026-03-03 17:57:00",16812,12.6,-4.832,85.1,7.765,10.23,38.55,945.637,-6.703,"NAN","NAN"
"2026-03-03 17:58:00",16813,12.6,-4.762,84.4,7.486,8.45,43.81,945.637,-6.701,"NAN","NAN"
"2026-03-03 17:59:00",16814,12.6,-4.731,84.5,6.391,7.958,38.86,945.637,-6.701,"NAN","NAN"
"2026-03-03 18:00:00",16815,12.6,-4.895,85.5,6.782,8.74,36.5,945.637,-6.701,"NAN","NAN"
"2026-03-03 18:01:00",16816,12.6,-4.933,85.8,7.866,10.09,37.2,945.501,-6.694,"NAN","NAN"
"2026-03-03 18:02:00",16817,12.6,-4.773,84.4,8.53,9.07,22.54,945.637,-6.694,"NAN","NAN"
"2026-03-03 18:03:00",16818,12.6,-4.827,84.7,6.868,9,35.65,945.501,-6.697,"NAN","NAN"
"2026-03-03 18:04:00",16819,12.6,-4.953,85.7,8.11,9.47,10.22,945.637,-6.698,"NAN","NAN"
"2026-03-03 18:05:00",16820,12.6,-4.975,85.8,8.41,10.45,26.38,945.501,-6.698,"NAN","NAN"
"2026-03-03 18:06:00",16821,12.6,-4.903,85.6,9.63,10.9,13.5,945.637,-6.698,"NAN","NAN"
"2026-03-03 18:07:00",16822,12.6,-4.902,85.2,9.8,11.51,2.15,945.637,-6.698,"NAN","NAN"
"2026-03-03 18:08:00",16823,12.6,-4.799,84.6,8.46,9.96,9.59,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:09:00",16824,12.6,-4.836,84.8,8.43,9.78,7.826,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:10:00",16825,12.6,-4.979,85.7,9.01,10.17,11.23,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:11:00",16826,12.6,-4.885,85.2,8.83,10.15,14.71,945.3649,-6.697,"NAN","NAN"
"2026-03-03 18:12:00",16827,12.6,-5.086,86.7,9.91,12.23,12,945.501,-6.697,"NAN","NAN"
"2026-03-03 18:13:00",16828,12.6,-5.224,87.1,9.58,11.19,13.14,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:14:00",16829,12.6,-5.142,86.7,9.2,10.86,24.01,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:15:00",16830,12.6,-5.357,88.2,8.88,10.23,17.75,945.501,-6.697,"NAN","NAN"
"2026-03-03 18:16:00",16831,12.6,-5.472,89,9.64,10.86,14.98,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:17:00",16832,12.6,-5.269,88,9.22,10.6,11.98,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:18:00",16833,12.6,-5.355,88.4,8.34,9.51,23.74,945.637,-6.693,"NAN","NAN"
"2026-03-03 18:19:00",16834,12.6,-5.229,87.5,7.598,9.62,18.53,945.501,-6.693,"NAN","NAN"
"2026-03-03 18:20:00",16835,12.6,-5.181,87.8,10.39,12.11,14.47,945.501,-6.695,"NAN","NAN"
"2026-03-03 18:21:00",16836,12.6,-5.134,86.7,8.38,9.56,23.67,945.637,-6.699,"NAN","NAN"
"2026-03-03 18:22:00",16837,12.6,-5.01,86.4,7.86,9.96,18.94,945.637,-6.701,"NAN","NAN"
"2026-03-03 18:23:00",16838,12.6,-5.13,87.3,9.7,11.82,23.65,945.501,-6.694,"NAN","NAN"
"2026-03-03 18:24:00",16839,12.6,-5.137,87.1,8.77,11.19,20.17,945.637,-6.692,"NAN","NAN"
"2026-03-03 18:25:00",16840,12.6,-5.032,86.6,7.969,9.19,17.66,945.637,-6.693,"NAN","NAN"
"2026-03-03 18:26:00",16841,12.6,-5.181,87.7,9.2,12.33,23.07,945.501,-6.698,"NAN","NAN"
"2026-03-03 18:27:00",16842,12.6,-5.187,87.6,9.63,11.33,19.85,945.637,-6.7,"NAN","NAN"
"2026-03-03 18:28:00",16843,12.6,-5.422,88.8,8.77,9.62,9.83,945.637,-6.701,"NAN","NAN"
"2026-03-03 18:29:00",16844,12.6,-5.485,89.2,9.08,11.52,1.715,945.501,-6.699,"NAN","NAN"
"2026-03-03 18:30:00",16845,12.6,-5.434,88.8,8.46,10.02,16.04,945.7731,-6.697,"NAN","NAN"
"2026-03-03 18:31:00",16846,12.6,-5.612,89.6,8.16,8.78,20.99,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:32:00",16847,12.6,-5.699,90.1,8.83,10.09,19.88,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:33:00",16848,12.6,-5.701,90.3,9.23,11.21,14.4,945.637,-6.697,"NAN","NAN"
"2026-03-03 18:34:00",16849,12.6,-5.685,90.2,8.78,10.47,28.09,945.501,-6.698,"NAN","NAN"
"2026-03-03 18:35:00",16850,12.6,-5.709,90.3,8.59,11.07,18.65,945.637,-6.7,"NAN","NAN"
"2026-03-03 18:36:00",16851,12.6,-5.626,89.9,10.18,11.66,18.36,945.637,-6.699,"NAN","NAN"
"2026-03-03 18:37:00",16852,12.6,-5.349,88.4,8.91,9.96,14.98,945.637,-6.699,"NAN","NAN"
"2026-03-03 18:38:00",16853,12.6,-5.456,88.7,7.757,8.64,14.01,945.637,-6.701,"NAN","NAN"
"2026-03-03 18:39:00",16854,12.6,-5.665,90.2,8.62,9.21,25.7,945.637,-6.701,"NAN","NAN"
"2026-03-03 18:40:00",16855,12.6,-5.726,90.7,7.994,8.29,23.48,945.637,-6.7,"NAN","NAN"
"2026-03-03 18:41:00",16856,12.6,-5.774,91,8.41,9.35,18.12,945.637,-6.699,"NAN","NAN"
"2026-03-03 18:42:00",16857,12.6,-5.788,91.3,8.36,10.68,11.5,945.637,-6.701,"NAN","NAN"
"2026-03-03 18:43:00",16858,12.6,-5.563,90.9,9.82,11.05,19.47,945.637,-6.704,"NAN","NAN"
"2026-03-03 18:44:00",16859,12.6,-5.49,90.4,9.19,9.82,13.24,945.637,-6.703,"NAN","NAN"
"2026-03-03 18:45:00",16860,12.6,-5.656,91.3,8.48,9.37,15.63,945.6276,-6.702,"NAN","NAN"
"2026-03-03 18:46:00",16861,12.6,-5.69,91.8,9.14,10.27,12.08,945.6295,-6.704,"NAN","NAN"
"2026-03-03 18:47:00",16862,12.6,-5.701,91.9,9.14,10.51,22.95,945.631,-6.702,"NAN","NAN"
"2026-03-03 18:48:00",16863,12.6,-5.494,91.2,8.63,9.64,10.51,945.7683,-6.701,"NAN","NAN"
"2026-03-03 18:49:00",16864,12.6,-5.475,90.9,8.9,10.47,13.94,945.6332,-6.7,"NAN","NAN"
"2026-03-03 18:50:00",16865,12.6,-5.375,90.4,8.94,9.8,12.61,945.634,-6.699,"NAN","NAN"
"2026-03-03 18:51:00",16866,12.6,-5.485,91,9.07,10.17,13.82,945.6351,-6.699,"NAN","NAN"
"2026-03-03 18:52:00",16867,12.6,-5.391,90.7,9.88,11.54,25.12,945.6355,-6.699,"NAN","NAN"
"2026-03-03 18:53:00",16868,12.6,-5.468,91,8.07,8.82,18.04,945.6358,-6.701,"NAN","NAN"
"2026-03-03 18:54:00",16869,12.6,-5.547,91.4,7.786,8.9,1.353,945.6361,-6.7,"NAN","NAN"
"2026-03-03 18:55:00",16870,12.6,-5.541,91.7,9.27,9.56,21.55,945.6362,-6.701,"NAN","NAN"
"2026-03-03 18:56:00",16871,12.6,-5.471,91.4,9.5,10.37,14.71,945.6364,-6.702,"NAN","NAN"
"2026-03-03 18:57:00",16872,12.6,-5.34,90.6,8.7,9.49,13.74,945.6366,-6.701,"NAN","NAN"
"2026-03-03 18:58:00",16873,12.6,-5.455,91.1,9.6,10.49,10.89,945.6367,-6.7,"NAN","NAN"
"2026-03-03 18:59:00",16874,12.6,-5.459,90.9,8.06,9.21,17.37,945.7729,-6.699,"NAN","NAN"
"2026-03-03 19:00:00",16875,12.6,-5.477,91.2,8.33,8.84,15.89,945.6368,-6.699,"NAN","NAN"
"2026-03-03 19:01:00",16876,12.6,-5.396,90.7,8.38,9.56,15.02,945.6369,-6.698,"NAN","NAN"
"2026-03-03 19:02:00",16877,12.6,-5.377,90.7,8.97,10.17,17.44,945.637,-6.698,"NAN","NAN"
"2026-03-03 19:03:00",16878,12.6,-5.455,90.9,8.52,9.31,14.3,945.637,-6.698,"NAN","NAN"
"2026-03-03 19:04:00",16879,12.6,-5.36,90.6,9.09,11.43,23.21,945.637,-6.701,"NAN","NAN"
"2026-03-03 19:05:00",16880,12.6,-5.109,89.2,6.835,7.742,18.72,945.7731,-6.7,"NAN","NAN"
"2026-03-03 19:06:00",16881,12.6,-5.244,89.7,8.54,10.66,20.53,945.637,-6.699,"NAN","NAN"
"2026-03-03 19:07:00",16882,12.6,-5.296,90.1,8.38,9.53,3.72,945.7731,-6.699,"NAN","NAN"
"2026-03-03 19:08:00",16883,12.6,-5.205,89.7,9.18,11.17,15.65,945.7731,-6.7,"NAN","NAN"
"2026-03-03 19:09:00",16884,12.6,-5.055,89.1,8.58,9.82,12.46,945.7731,-6.701,"NAN","NAN"
"2026-03-03 19:10:00",16885,12.6,-5.185,89.7,8.76,9.94,13.21,945.7731,-6.7,"NAN","NAN"
