"TOA5","CR1000_Radiation","CR1000","19688","CR1000.Std.15","CPU:SN2656_radiation_CR1000.CR1","38973","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","Panel_temperature","SW_up_Avg","SW_down_Avg","LW_up_Avg","LW_down_Avg","CNR1_T_degC_Avg"
"TS","RN","V","degC","W/m^2","W/m^2","W/m^2","W/m^2","degC"
"","","Min","Smp","Avg","Avg","Avg","Avg","Avg"
"2026-03-03 10:07:00",1230,12.34,-5.373,26.25,29.84,284.1,269.1,-6.324
"2026-03-03 10:08:00",1231,12.34,-5.373,23.74,26.78,283.4,262.7,-6.36
"2026-03-03 10:09:00",1232,12.34,-5.373,24.66,27.6,283.2,263.4,-6.359
"2026-03-03 10:10:00",1233,12.34,-5.373,25.32,28.55,282.9,263.3,-6.392
"2026-03-03 10:11:00",1234,12.34,-5.373,24.57,27.45,282.6,259.5,-6.405
"2026-03-03 10:12:00",1235,12.34,-5.373,23.5,26.33,282.9,257.3,-6.409
"2026-03-03 10:13:00",1236,12.34,-5.373,23.53,26.02,282.7,263.4,-6.349
"2026-03-03 10:14:00",1237,12.34,-5.373,23.76,26.77,283,261.5,-6.377
"2026-03-03 10:15:00",1238,12.34,-5.373,26.23,29.45,282.9,258.9,-6.315
"2026-03-03 10:16:00",1239,12.34,-5.395,27.2,30.83,283.1,260.4,-6.271
"2026-03-03 10:17:00",1240,12.34,-5.395,26.47,29.91,282.6,258.8,-6.313
"2026-03-03 10:18:00",1241,12.34,-5.395,24.49,27.43,282.2,255.5,-6.391
"2026-03-03 10:19:00",1242,12.34,-5.395,24.3,26.94,281.6,256.5,-6.479
"2026-03-03 10:20:00",1243,12.34,-5.395,24.72,27.49,282.1,256.3,-6.487
"2026-03-03 10:21:00",1244,12.34,-5.395,27.33,30.51,281.8,257.2,-6.528
"2026-03-03 10:22:00",1245,12.34,-5.395,28.89,32.22,282.4,261.8,-6.521
"2026-03-03 10:23:00",1246,12.34,-5.395,27.68,31.13,283,262.6,-6.488
"2026-03-03 10:24:00",1247,12.34,-5.395,27.84,31.75,282.6,259.7,-6.468
"2026-03-03 10:25:00",1248,12.34,-5.395,26.77,30,281.5,250,-6.526
"2026-03-03 10:26:00",1249,12.34,-5.395,29.77,33.21,282,260.6,-6.465
"2026-03-03 10:27:00",1250,12.34,-5.395,27.8,31.24,282.2,265.1,-6.503
"2026-03-03 10:28:00",1251,12.34,-5.395,25.56,28.17,282.2,265.2,-6.524
"2026-03-03 10:29:00",1252,12.34,-5.395,26.27,29.07,282.8,267.8,-6.497
"2026-03-03 10:30:00",1253,12.34,-5.395,26.85,30.28,282.7,264.3,-6.53
"2026-03-03 10:31:00",1254,12.34,-5.395,27.7,31.41,281.8,259.5,-6.542
"2026-03-03 10:32:00",1255,12.34,-5.395,26.78,30.07,281.8,259.2,-6.567
"2026-03-03 10:33:00",1256,12.34,-5.395,28.62,31.97,282.7,270.5,-6.587
"2026-03-03 10:34:00",1257,12.34,-5.395,30.04,34.45,282.5,269.4,-6.57
"2026-03-03 10:35:00",1258,12.34,-5.395,29.18,33.32,282.5,265.5,-6.603
"2026-03-03 10:36:00",1259,12.34,-5.395,28.02,31.41,282.8,267,-6.568
"2026-03-03 10:37:00",1260,12.34,-5.395,31.62,35.58,283,270.3,-6.578
"2026-03-03 10:38:00",1261,12.34,-5.395,33.45,38.43,283,267.6,-6.585
"2026-03-03 10:39:00",1262,12.34,-5.395,29.52,33.55,282.7,266.1,-6.584
"2026-03-03 10:40:00",1263,12.34,-5.395,31.68,35.84,283.4,272.3,-6.572
"2026-03-03 10:41:00",1264,12.34,-5.395,33.81,38.4,283.8,275.5,-6.515
"2026-03-03 10:42:00",1265,12.34,-5.395,37.02,42.46,283.8,275.5,-6.498
"2026-03-03 10:43:00",1266,12.34,-5.395,37.16,43.3,283.5,273.1,-6.522
"2026-03-03 10:44:00",1267,12.34,-5.395,36.32,42.43,283.6,271.7,-6.542
"2026-03-03 10:45:00",1268,12.34,-5.395,31.01,35.91,282.9,266.2,-6.543
"2026-03-03 10:46:00",1269,12.34,-5.395,28.6,32.98,282.9,268.6,-6.537
"2026-03-03 10:47:00",1270,12.34,-5.395,28.26,32.26,283.3,272.2,-6.543
"2026-03-03 10:48:00",1271,12.34,-5.395,27.57,31.82,283.8,272.9,-6.508
"2026-03-03 10:49:00",1272,12.34,-5.395,31.07,35.58,284,275.9,-6.437
"2026-03-03 10:50:00",1273,12.34,-5.395,30.65,35.61,284.2,275.5,-6.433
"2026-03-03 10:51:00",1274,12.34,-5.395,25.19,28.95,283.6,269.8,-6.426
"2026-03-03 10:52:00",1275,12.34,-5.395,23.55,26.74,283.1,270.4,-6.465
"2026-03-03 10:53:00",1276,12.34,-5.395,23.74,26.35,283.5,275,-6.479
"2026-03-03 10:54:00",1277,12.34,-5.395,25.54,28.63,284,277.2,-6.466
"2026-03-03 10:55:00",1278,12.34,-5.395,27.29,30.96,284.1,277.8,-6.42
"2026-03-03 10:56:00",1279,12.34,-5.395,25.92,29.61,283.8,274.6,-6.432
"2026-03-03 10:57:00",1280,12.34,-5.395,24.74,28.06,284,276.2,-6.409
"2026-03-03 10:58:00",1281,12.34,-5.395,24.26,27.5,283.9,272.3,-6.422
"2026-03-03 10:59:00",1282,12.34,-5.395,22.43,25.47,283.4,270.1,-6.44
"2026-03-03 11:00:00",1283,12.34,-5.373,22.22,24.76,283.7,271.9,-6.428
"2026-03-03 11:01:00",1284,12.34,-5.373,22.83,25.57,283.3,266.9,-6.425
"2026-03-03 11:02:00",1285,12.34,-5.373,22.44,25.56,282.9,262.5,-6.434
"2026-03-03 11:03:00",1286,12.34,-5.373,22.36,25.53,283.2,268,-6.427
"2026-03-03 11:04:00",1287,12.34,-5.373,22.67,25.44,283.5,271.2,-6.377
"2026-03-03 11:05:00",1288,12.34,-5.373,21.4,24.44,283.1,263.8,-6.385
"2026-03-03 11:06:00",1289,12.34,-5.373,22.07,24.44,282.8,266.5,-6.386
"2026-03-03 11:07:00",1290,12.34,-5.373,20.54,22.79,282.8,266.8,-6.383
"2026-03-03 11:08:00",1291,12.34,-5.373,21.1,23.23,283.3,273.7,-6.39
"2026-03-03 11:09:00",1292,12.34,-5.373,21.68,24.21,283.5,275.6,-6.382
"2026-03-03 11:10:00",1293,12.34,-5.373,20.93,23.24,283.7,276.9,-6.382
"2026-03-03 11:11:00",1294,12.34,-5.373,19.71,21.96,283.5,274.4,-6.383
"2026-03-03 11:12:00",1295,12.34,-5.373,20,22.21,283.2,275.4,-6.41
"2026-03-03 11:13:00",1296,12.34,-5.373,20.02,22.27,282.6,273.1,-6.506
"2026-03-03 11:14:00",1297,12.34,-5.373,20,22.24,282.9,276.6,-6.542
"2026-03-03 11:15:00",1298,12.34,-5.373,20.98,23.29,283.2,278,-6.544
"2026-03-03 11:16:00",1299,12.34,-5.373,20.88,23.33,282.8,277.5,-6.681
"2026-03-03 11:17:00",1300,12.34,-5.373,21.09,23.33,282.9,277.9,-6.747
"2026-03-03 11:18:00",1301,12.34,-5.373,20.04,22.85,282.7,277.8,-6.827
"2026-03-03 11:19:00",1302,12.34,-5.373,20.57,23.2,282.8,278.1,-6.868
"2026-03-03 11:20:00",1303,12.34,-5.395,20.78,23.2,282.9,278.1,-6.9
"2026-03-03 11:21:00",1304,12.34,-5.395,20.18,22.64,282.7,278.4,-6.962
"2026-03-03 11:22:00",1305,12.34,-5.395,20.78,23.16,282.8,279.4,-7
"2026-03-03 11:23:00",1306,12.34,-5.395,21.14,23.93,282.8,279.8,-7.003
"2026-03-03 11:24:00",1307,12.34,-5.395,21.67,24.28,283.2,280.4,-6.996
"2026-03-03 11:25:00",1308,12.34,-5.395,21.99,24.65,283.2,279.6,-7.002
"2026-03-03 11:26:00",1309,12.34,-5.395,23.92,26.98,283,278.8,-7.033
"2026-03-03 11:27:00",1310,12.34,-5.395,26.18,29.62,283,278.5,-7.034
"2026-03-03 11:28:00",1311,12.34,-5.395,25.15,28.76,283,279.2,-7.034
"2026-03-03 11:29:00",1312,12.34,-5.395,23.56,26.74,283,279,-7.034
"2026-03-03 11:30:00",1313,12.34,-5.395,23.33,26.62,283.1,279.1,-7.006
"2026-03-03 11:31:00",1314,12.34,-5.418,23.33,26.2,283.2,279.2,-7.002
"2026-03-03 11:32:00",1315,12.34,-5.418,24.81,27.93,283.1,279.4,-7.008
"2026-03-03 11:33:00",1316,12.34,-5.418,24.94,28.22,283.1,279.4,-7.011
"2026-03-03 11:34:00",1317,12.34,-5.418,23.07,26.27,283.1,278.4,-7.013
"2026-03-03 11:35:00",1318,12.34,-5.418,20.62,23.41,282.7,268.7,-7.019
"2026-03-03 11:36:00",1319,12.34,-5.418,19.87,22.22,281.5,255.5,-7.001
"2026-03-03 11:37:00",1320,12.34,-5.418,19.42,21.64,281.5,259.3,-7.026
"2026-03-03 11:38:00",1321,12.34,-5.418,16.99,18.58,279.9,242.6,-7.042
"2026-03-03 11:39:00",1322,12.34,-5.418,17.78,18.89,281.1,267.2,-7.052
"2026-03-03 11:40:00",1323,12.34,-5.438,17.78,19.17,282.1,273.2,-7.047
"2026-03-03 11:41:00",1324,12.34,-5.438,17.9,19.59,282.5,272.9,-7.031
"2026-03-03 11:42:00",1325,12.34,-5.438,19.2,20.96,282.5,274.7,-7.017
"2026-03-03 11:43:00",1326,12.34,-5.438,19.8,21.73,282.5,275.7,-7.059
"2026-03-03 11:44:00",1327,12.34,-5.438,19.35,21.69,282.4,275.2,-7.075
"2026-03-03 11:45:00",1328,12.34,-5.438,18.44,20.49,282.5,271.4,-7.05
"2026-03-03 11:46:00",1329,12.34,-5.461,17.78,19.33,281.8,261.6,-7.023
"2026-03-03 11:47:00",1330,12.34,-5.461,18.61,20.58,281.6,263.4,-7.031
"2026-03-03 11:48:00",1331,12.34,-5.461,18.19,19.98,280.5,247.3,-7.031
"2026-03-03 11:49:00",1332,12.34,-5.461,17.6,19.04,278.5,233.7,-7.083
"2026-03-03 11:50:00",1333,12.34,-5.461,18.08,19.38,277.7,231.1,-7.153
"2026-03-03 11:51:00",1334,12.34,-5.461,18.17,19.19,276.7,224.6,-7.166
"2026-03-03 11:52:00",1335,12.34,-5.483,19.07,20.23,276.9,227.6,-7.225
"2026-03-03 11:53:00",1336,12.34,-5.483,21.04,22.87,277.1,232.1,-7.226
"2026-03-03 11:54:00",1337,12.34,-5.483,23.19,25.43,277.6,240.7,-7.298
"2026-03-03 11:55:00",1338,12.34,-5.504,22.63,25.51,278.1,243.9,-7.281
"2026-03-03 11:56:00",1339,12.34,-5.504,26.17,29.8,279,250.7,-7.199
"2026-03-03 11:57:00",1340,12.34,-5.504,28.41,33.02,279.7,256,-7.184
"2026-03-03 11:58:00",1341,12.34,-5.526,27.97,32.57,280.4,258.3,-7.155
"2026-03-03 11:59:00",1342,12.34,-5.526,27.08,31.33,280,252.5,-7.113
"2026-03-03 12:00:00",1343,12.34,-5.526,26.51,30.8,280.5,256.8,-7.065
"2026-03-03 12:01:00",1344,12.34,-5.526,24.65,28.3,280.2,252.8,-7.069
"2026-03-03 12:02:00",1345,12.34,-5.526,25.81,29.87,279.8,250.1,-7.073
"2026-03-03 12:03:00",1346,12.34,-5.547,27.25,31.62,279.5,250.9,-7.058
"2026-03-03 12:04:00",1347,12.34,-5.547,26.38,30.68,279.5,252.4,-7.113
"2026-03-03 12:05:00",1348,12.34,-5.547,25.68,29.93,280.2,257,-7.109
"2026-03-03 12:06:00",1349,12.34,-5.547,24.67,28.37,280.5,257.2,-7.073
"2026-03-03 12:07:00",1350,12.34,-5.547,24.44,27.83,280.5,255,-7.039
"2026-03-03 12:08:00",1351,12.34,-5.547,24.21,27.64,280.4,253.3,-7.077
"2026-03-03 12:09:00",1352,12.34,-5.569,23.12,26.31,280.1,250.6,-7.087
"2026-03-03 12:10:00",1353,12.34,-5.569,23.25,25.98,280.4,255.4,-7.066
"2026-03-03 12:11:00",1354,12.34,-5.569,21.32,23.97,280.5,252.3,-7.046
"2026-03-03 12:12:00",1355,12.34,-5.569,19.86,21.47,279.4,235.9,-7.029
"2026-03-03 12:13:00",1356,12.34,-5.569,21.64,23.75,279.4,243.2,-6.996
"2026-03-03 12:14:00",1357,12.34,-5.569,20.53,22.77,279.7,246.4,-7.011
"2026-03-03 12:15:00",1358,12.34,-5.569,20.83,22.94,280.2,252.6,-6.939
"2026-03-03 12:16:00",1359,12.34,-5.569,22.22,24.67,281,262,-6.915
"2026-03-03 12:17:00",1360,12.34,-5.592,22.32,25.3,281.7,266.7,-6.925
"2026-03-03 12:18:00",1361,12.34,-5.592,21.91,24.77,282.2,269.1,-6.888
"2026-03-03 12:19:00",1362,12.34,-5.592,22.96,26.19,282.2,266.6,-6.865
"2026-03-03 12:20:00",1363,12.34,-5.592,21.29,24.45,282.1,263.8,-6.873
"2026-03-03 12:21:00",1364,12.34,-5.592,21.11,23.84,282,261,-6.87
"2026-03-03 12:22:00",1365,12.34,-5.592,21.86,24.37,282.2,267.8,-6.868
"2026-03-03 12:23:00",1366,12.34,-5.592,21.58,24.48,282.1,266.9,-6.869
"2026-03-03 12:24:00",1367,12.34,-5.592,22.01,25.03,282.2,267.1,-6.869
"2026-03-03 12:25:00",1368,12.34,-5.592,22.66,26.02,281.8,262.7,-6.87
"2026-03-03 12:26:00",1369,12.34,-5.592,22.47,25.81,282,263.6,-6.869
"2026-03-03 12:27:00",1370,12.34,-5.592,22.18,24.56,282,265,-6.87
"2026-03-03 12:28:00",1371,12.34,-5.592,21.12,24.44,282,266.3,-6.87
"2026-03-03 12:29:00",1372,12.34,-5.592,22.66,25.68,282.1,270.1,-6.87
"2026-03-03 12:30:00",1373,12.34,-5.592,23.33,27.33,282,265.9,-6.871
"2026-03-03 12:31:00",1374,12.34,-5.592,21.63,24.81,281.6,260.8,-6.877
"2026-03-03 12:32:00",1375,12.34,-5.592,19.41,21.91,281.1,254.9,-6.898
"2026-03-03 12:33:00",1376,12.34,-5.592,19.19,21.29,280.2,252.8,-6.972
"2026-03-03 12:34:00",1377,12.34,-5.592,21.18,23.77,279.9,254.3,-7.005
"2026-03-03 12:35:00",1378,12.34,-5.592,22.78,26.04,280,256.7,-7.025
"2026-03-03 12:36:00",1379,12.34,-5.592,22.57,25.92,280.1,257.4,-7.054
"2026-03-03 12:37:00",1380,12.34,-5.592,22.81,26.36,280.1,255.2,-7.05
"2026-03-03 12:38:00",1381,12.34,-5.592,24.28,27.78,279.7,253.1,-7.117
"2026-03-03 12:39:00",1382,12.34,-5.592,24.69,28.69,279.9,252.2,-7.149
"2026-03-03 12:40:00",1383,12.34,-5.612,24.57,28.83,279.8,253,-7.179
"2026-03-03 12:41:00",1384,12.34,-5.612,24.15,27.79,280,254.9,-7.158
"2026-03-03 12:42:00",1385,12.34,-5.612,23.74,27.74,280.3,257.4,-7.185
"2026-03-03 12:43:00",1386,12.34,-5.612,25.12,29.28,280.6,261.7,-7.188
"2026-03-03 12:44:00",1387,12.34,-5.612,23.13,27.03,280,252.3,-7.146
"2026-03-03 12:45:00",1388,12.34,-5.612,23.07,26.83,279.3,248,-7.186
"2026-03-03 12:46:00",1389,12.34,-5.635,24.44,28.41,279.7,249.7,-7.194
"2026-03-03 12:47:00",1390,12.34,-5.635,25.08,29.5,280.1,258.9,-7.177
"2026-03-03 12:48:00",1391,12.34,-5.635,24.76,29.79,280.3,255.5,-7.192
"2026-03-03 12:49:00",1392,12.34,-5.635,24.78,29.24,279.9,253.3,-7.194
"2026-03-03 12:50:00",1393,12.34,-5.635,26.85,31.81,280.4,259.9,-7.194
"2026-03-03 12:51:00",1394,12.34,-5.635,28.44,33.94,281.3,267,-7.15
"2026-03-03 12:52:00",1395,12.34,-5.635,27.98,33.31,281.5,271.5,-7.162
"2026-03-03 12:53:00",1396,12.34,-5.635,25.81,30.57,281.9,271.4,-7.142
"2026-03-03 12:54:00",1397,12.34,-5.635,26.48,31.47,282.2,270.7,-7.061
"2026-03-03 12:55:00",1398,12.34,-5.635,25.87,30.77,282.3,273.2,-7.025
"2026-03-03 12:56:00",1399,12.34,-5.635,26.57,31.49,282.1,272.3,-7.029
"2026-03-03 12:57:00",1400,12.34,-5.635,27.38,32.72,282.2,273,-7.005
"2026-03-03 12:58:00",1401,12.34,-5.635,27.98,33.45,282.5,274.4,-7.006
"2026-03-03 12:59:00",1402,12.34,-5.635,31.07,37.18,282.7,275.2,-6.982
"2026-03-03 13:00:00",1403,12.34,-5.657,35.07,42.34,282.8,276.4,-7.003
"2026-03-03 13:01:00",1404,12.31,-5.678,30.23,36.15,282.7,276.8,-7.033
"2026-03-03 13:02:00",1405,12.3,-5.678,25.12,29.64,282.6,277.1,-7.06
