"TOA5","CR1000_Radiation","CR1000","19688","CR1000.Std.15","CPU:SN2656_radiation_CR1000.CR1","38973","Res_data_1_min"
"2026-03-03 17:57:00",1700,12.33,-5.985,0.556,-0.5,279.8,246.7,-6.62
"2026-03-03 17:58:00",1701,12.33,-6.005,0.556,-0.556,278.9,241.3,-6.624
"2026-03-03 17:59:00",1702,12.33,-6.005,0.556,-0.556,279.3,253.9,-6.624
"2026-03-03 18:00:00",1703,12.33,-5.985,0.222,-0.796,280.2,264.1,-6.677
"2026-03-03 18:01:00",1704,12.33,-5.985,-0.148,-0.62,280.5,257.5,-6.641
"2026-03-03 18:02:00",1705,12.33,-5.985,0.241,-0.556,279.6,248.7,-6.647
"2026-03-03 18:03:00",1706,12.33,-5.985,0.528,-0.556,279,246.7,-6.658
"2026-03-03 18:04:00",1707,12.33,-6.005,0.556,-0.556,278.9,251.4,-6.693
"2026-03-03 18:05:00",1708,12.33,-6.005,0.556,-0.556,278.8,256.1,-6.812
"2026-03-03 18:06:00",1709,12.33,-6.005,-0.463,-1.38,280.1,263.2,-6.802
"2026-03-03 18:07:00",1710,12.33,-6.005,0.241,-0.556,279.9,267.5,-6.869
"2026-03-03 18:08:00",1711,12.33,-6.005,0.343,-0.556,280.1,267.3,-6.86
"2026-03-03 18:09:00",1712,12.33,-6.005,-0.25,-0.556,279.9,265.6,-6.925
"2026-03-03 18:10:00",1713,12.33,-6.005,-0.528,-0.556,279.8,267.1,-6.994
"2026-03-03 18:11:00",1714,12.33,-6.005,-0.556,-0.556,280.1,271.1,-7.012
"2026-03-03 18:12:00",1715,12.33,-6.005,-0.556,-0.556,280.5,274.9,-7.098
"2026-03-03 18:13:00",1716,12.33,-6.005,-0.556,-0.556,280.9,276.1,-7.106
"2026-03-03 18:14:00",1717,12.33,-6.005,-0.556,-0.556,281.4,276.3,-7.084
"2026-03-03 18:15:00",1718,12.33,-6.028,-0.556,-0.556,281.1,275.4,-7.167
"2026-03-03 18:16:00",1719,12.33,-6.005,-0.537,-0.556,281.2,276.4,-7.186
"2026-03-03 18:17:00",1720,12.33,-6.005,-0.556,-0.556,281.4,276,-7.186
"2026-03-03 18:18:00",1721,12.33,-6.005,-0.537,-0.556,281.5,276,-7.185
"2026-03-03 18:19:00",1722,12.33,-6.005,-0.528,-0.556,281.7,276.6,-7.186
"2026-03-03 18:20:00",1723,12.33,-6.005,-0.157,-0.528,281.6,275.5,-7.203
"2026-03-03 18:21:00",1724,12.33,-6.028,0.556,-0.019,281.3,276,-7.194
"2026-03-03 18:22:00",1725,12.33,-6.028,0.426,-0.556,281.5,276.1,-7.187
"2026-03-03 18:23:00",1726,12.33,-6.005,0.167,-0.556,281.3,274.1,-7.188
"2026-03-03 18:24:00",1727,12.32,-6.005,0.556,-0.556,281.3,275.7,-7.19
"2026-03-03 18:25:00",1728,12.33,-5.985,0.472,-0.556,281.4,276.1,-7.186
"2026-03-03 18:26:00",1729,12.33,-5.985,0.231,-0.556,281.4,275.6,-7.187
"2026-03-03 18:27:00",1730,12.33,-6.005,0.352,-0.556,281.4,275,-7.186
"2026-03-03 18:28:00",1731,12.33,-5.985,-0.231,-0.556,281.4,275,-7.187
"2026-03-03 18:29:00",1732,12.33,-5.985,0.278,-0.556,281.5,275.8,-7.187
"2026-03-03 18:30:00",1733,12.33,-5.985,0.25,-0.556,281.5,276,-7.17
"2026-03-03 18:31:00",1734,12.32,-5.985,-0.083,-0.556,281.9,276.6,-7.147
"2026-03-03 18:32:00",1735,12.32,-5.985,-0.324,-0.556,281.8,276.6,-7.153
"2026-03-03 18:33:00",1736,12.32,-6.005,-0.148,-0.556,281.7,276.5,-7.185
"2026-03-03 18:34:00",1737,12.32,-5.985,0.444,-0.5,281.7,277.3,-7.19
"2026-03-03 18:35:00",1738,12.32,-5.985,0.556,-0.556,281.7,277.9,-7.19
"2026-03-03 18:36:00",1739,12.33,-5.985,0.398,-0.556,281.7,278.1,-7.191
"2026-03-03 18:37:00",1740,12.32,-5.985,0.259,-0.556,281.9,278.4,-7.193
"2026-03-03 18:38:00",1741,12.32,-5.985,0.056,-0.556,282,278.6,-7.193
"2026-03-03 18:39:00",1742,12.32,-5.985,0.463,-0.546,282,278.7,-7.191
"2026-03-03 18:40:00",1743,12.33,-5.985,-0.111,-0.556,282,279.3,-7.165
"2026-03-03 18:41:00",1744,12.33,-5.985,-0.417,-0.556,282.1,279.3,-7.162
"2026-03-03 18:42:00",1745,12.33,-5.985,-0.167,-0.556,282.1,279.1,-7.175
"2026-03-03 18:43:00",1746,12.32,-5.985,0.315,-0.556,282.2,279.1,-7.156
"2026-03-03 18:44:00",1747,12.32,-5.985,-0.25,-0.556,282.2,279.2,-7.153
"2026-03-03 18:45:00",1748,12.32,-5.985,-0.083,-0.556,282.2,279.1,-7.154
"2026-03-03 18:46:00",1749,12.33,-5.985,0.194,-0.556,282.2,279.1,-7.167
"2026-03-03 18:47:00",1750,12.32,-5.985,0.028,-0.556,282.3,278.8,-7.187
"2026-03-03 18:48:00",1751,12.32,-5.985,0.38,-0.519,282.3,278.8,-7.19
"2026-03-03 18:49:00",1752,12.32,-5.985,0.278,-0.556,282.3,279.1,-7.19
"2026-03-03 18:50:00",1753,12.32,-5.985,0.537,-0.546,282.3,279.3,-7.191
"2026-03-03 18:51:00",1754,12.32,-6.005,0.556,-0.25,282.3,279,-7.192
"2026-03-03 18:52:00",1755,12.32,-6.005,0.435,-0.481,282.1,279,-7.191
"2026-03-03 18:53:00",1756,12.32,-6.005,0.546,-0.556,282,279.2,-7.191
"2026-03-03 18:54:00",1757,12.32,-6.005,-0.065,-0.556,282,279.1,-7.191
"2026-03-03 18:55:00",1758,12.32,-6.005,0.231,-0.556,282,278.8,-7.191
"2026-03-03 18:56:00",1759,12.32,-6.005,0.454,-0.556,282,278.9,-7.188
"2026-03-03 18:57:00",1760,12.32,-5.985,0.194,-0.556,282,279.3,-7.188
"2026-03-03 18:58:00",1761,12.32,-6.005,-0.157,-0.537,282.4,279.3,-7.182
"2026-03-03 18:59:00",1762,12.32,-5.985,0.509,0.028,282.8,279.4,-7.084
"2026-03-03 19:00:00",1763,12.32,-5.985,0.528,-0.13,282.7,279.3,-7.107
"2026-03-03 19:01:00",1764,12.32,-5.985,0.537,0.296,282.5,279.1,-7.108
"2026-03-03 19:02:00",1765,12.32,-5.985,0.463,-0.231,282.5,279,-7.109
"2026-03-03 19:03:00",1766,12.32,-5.985,0.556,-0.194,282.4,278.8,-7.109
"2026-03-03 19:04:00",1767,12.32,-5.985,0.417,-0.315,282.4,279,-7.109
"2026-03-03 19:05:00",1768,12.32,-5.985,0.509,-0.426,282.3,279,-7.11
"2026-03-03 19:06:00",1769,12.32,-5.985,0.38,-0.37,282.4,279,-7.11
"2026-03-03 19:07:00",1770,12.32,-5.985,0.426,-0.417,282.3,279,-7.11
"2026-03-03 19:08:00",1771,12.32,-5.985,0.259,-0.537,282.3,278.9,-7.111
"2026-03-03 19:09:00",1772,12.32,-5.985,0.046,-0.556,282.5,279,-7.119
"2026-03-03 19:10:00",1773,12.32,-5.962,0.463,-0.426,282.9,279.4,-7.062
"2026-03-03 19:11:00",1774,12.32,-5.962,0.454,-0.398,282.9,279.4,-7.009
"2026-03-03 19:12:00",1775,12.32,-5.962,0.417,-0.407,282.9,279,-7
"2026-03-03 19:13:00",1776,12.32,-5.985,0.5,-0.324,282.7,278.9,-7.028
"2026-03-03 19:14:00",1777,12.32,-5.962,0.556,0.519,282.7,279.4,-7.029
"2026-03-03 19:15:00",1778,12.32,-5.94,0.556,0.213,282.7,279.5,-7.029
"2026-03-03 19:16:00",1779,12.32,-5.94,0.481,-0.287,282.7,279.5,-7.032
"2026-03-03 19:17:00",1780,12.32,-5.94,0.556,0.287,282.7,279.6,-7.036
"2026-03-03 19:18:00",1781,12.32,-5.94,0.556,-0.204,282.7,279.4,-7.03
"2026-03-03 19:19:00",1782,12.32,-5.94,0.028,-0.556,282.7,279.3,-7.03
"2026-03-03 19:20:00",1783,12.32,-5.94,0.231,-0.528,282.7,279.5,-7.031
"2026-03-03 19:21:00",1784,12.32,-5.94,0.13,-0.519,282.7,279.6,-7.038
"2026-03-03 19:22:00",1785,12.32,-5.94,0.324,-0.556,282.7,279.5,-7.044
"2026-03-03 19:23:00",1786,12.32,-5.94,0.167,-0.287,283,279.7,-6.973
"2026-03-03 19:24:00",1787,12.32,-5.94,0.556,0.296,282.9,279.1,-6.949
"2026-03-03 19:25:00",1788,12.32,-5.919,0.556,0.481,283,279.2,-6.949
"2026-03-03 19:26:00",1789,12.32,-5.919,0.556,-0.13,283.1,279,-6.936
"2026-03-03 19:27:00",1790,12.32,-5.919,0.556,0.333,282.8,278.7,-6.943
"2026-03-03 19:28:00",1791,12.32,-5.919,0.556,-0.417,282.7,278.5,-6.948
"2026-03-03 19:29:00",1792,12.32,-5.919,0.509,-0.444,282.7,278.5,-6.947
"2026-03-03 19:30:00",1793,12.32,-5.919,0.278,-0.556,282.7,278.7,-6.948
"2026-03-03 19:31:00",1794,12.32,-5.919,0.148,-0.546,282.8,278.8,-6.949
"2026-03-03 19:32:00",1795,12.32,-5.919,0.204,-0.519,282.7,278.4,-6.949
"2026-03-03 19:33:00",1796,12.32,-5.919,0.102,-0.556,282.7,278.6,-6.949
"2026-03-03 19:34:00",1797,12.32,-5.919,-0.009,-0.556,282.6,278.5,-6.976
"2026-03-03 19:35:00",1798,12.32,-5.919,-0.176,-0.556,282.3,278.3,-7.034
"2026-03-03 19:36:00",1799,12.32,-5.897,-0.093,-0.556,282.3,278.3,-7.04
"2026-03-03 19:37:00",1800,12.32,-5.897,-0.213,-0.556,282.3,278.3,-7.048
"2026-03-03 19:38:00",1801,12.32,-5.897,0.102,-0.556,282.3,278.5,-7.053
"2026-03-03 19:39:00",1802,12.32,-5.897,0.009,-0.556,282.4,278.7,-7.029
"2026-03-03 19:40:00",1803,12.32,-5.897,-0.278,-0.556,282.5,278.7,-7.028
"2026-03-03 19:41:00",1804,12.32,-5.897,-0.13,-0.556,282.5,278.9,-7.028
"2026-03-03 19:42:00",1805,12.32,-5.897,-0.12,-0.556,282.7,278.9,-7.027
"2026-03-03 19:43:00",1806,12.32,-5.897,-0.213,-0.556,282.7,279.3,-7.027
"2026-03-03 19:44:00",1807,12.32,-5.897,0.37,-0.352,282.7,278.7,-7.028
"2026-03-03 19:45:00",1808,12.32,-5.897,0.213,-0.361,282.7,278.7,-7.027
"2026-03-03 19:46:00",1809,12.32,-5.897,0.5,-0.509,282.7,278.7,-7.027
"2026-03-03 19:47:00",1810,12.32,-5.897,0.352,-0.482,282.7,278.9,-7.027
"2026-03-03 19:48:00",1811,12.32,-5.897,0.259,-0.556,282.7,279.1,-7.02
"2026-03-03 19:49:00",1812,12.32,-5.897,-0.167,-0.556,282.8,279.2,-7.001
"2026-03-03 19:50:00",1813,12.32,-5.897,-0.435,-0.556,282.8,279.1,-7.004
"2026-03-03 19:51:00",1814,12.32,-5.897,-0.046,-0.556,282.8,279,-7.016
"2026-03-03 19:52:00",1815,12.32,-5.897,0.046,-0.509,283,279.4,-6.988
"2026-03-03 19:53:00",1816,12.32,-5.897,0.444,-0.481,282.7,278.9,-7.023
"2026-03-03 19:54:00",1817,12.32,-5.897,0.009,-0.556,282.4,278.3,-7.108
"2026-03-03 19:55:00",1818,12.32,-5.874,-0.074,-0.556,282.4,278.4,-7.11
"2026-03-03 19:56:00",1819,12.32,-5.874,-0.204,-0.556,282.6,278.8,-7.11
"2026-03-03 19:57:00",1820,12.32,-5.897,-0.194,-0.556,282.7,279,-7.11
"2026-03-03 19:58:00",1821,12.32,-5.874,0.019,-0.556,282.6,278.9,-7.11
"2026-03-03 19:59:00",1822,12.32,-5.874,0.287,-0.537,282.4,278.8,-7.11
"2026-03-03 20:00:00",1823,12.32,-5.897,0,-0.556,282.4,279.1,-7.11
"2026-03-03 20:01:00",1824,12.32,-5.874,-0.111,-0.556,282.6,279.1,-7.11
"2026-03-03 20:02:00",1825,12.32,-5.897,0.556,-0.333,282.3,278.8,-7.111
"2026-03-03 20:03:00",1826,12.32,-5.897,0.407,-0.481,282.3,279,-7.111
"2026-03-03 20:04:00",1827,12.32,-5.874,0.056,-0.556,282.3,279,-7.111
"2026-03-03 20:05:00",1828,12.32,-5.874,0.148,-0.556,282.3,279,-7.11
"2026-03-03 20:06:00",1829,12.32,-5.874,-0.315,-0.556,282.6,279.1,-7.11
"2026-03-03 20:07:00",1830,12.32,-5.874,0.481,-0.556,282.4,278.9,-7.111
"2026-03-03 20:08:00",1831,12.32,-5.874,0.333,-0.556,282.4,278.9,-7.109
"2026-03-03 20:09:00",1832,12.32,-5.874,0.269,-0.556,282.3,279,-7.118
"2026-03-03 20:10:00",1833,12.32,-5.874,-0.269,-0.556,281.9,278.5,-7.221
"2026-03-03 20:11:00",1834,12.32,-5.874,-0.454,-0.556,282.1,278.9,-7.193
"2026-03-03 20:12:00",1835,12.32,-5.874,-0.426,-0.556,282.1,278.7,-7.193
"2026-03-03 20:13:00",1836,12.32,-5.874,-0.528,-0.556,282.2,278.6,-7.189
"2026-03-03 20:14:00",1837,12.32,-5.874,-0.519,-0.556,282.3,278.8,-7.163
"2026-03-03 20:15:00",1838,12.32,-5.897,-0.556,-0.556,282.4,278.6,-7.177
"2026-03-03 20:16:00",1839,12.32,-5.874,-0.472,-0.556,282.1,278.4,-7.235
"2026-03-03 20:17:00",1840,12.32,-5.897,-0.5,-0.556,282,278.3,-7.262
"2026-03-03 20:18:00",1841,12.32,-5.897,0.083,-0.556,282,278.3,-7.268
"2026-03-03 20:19:00",1842,12.32,-5.897,-0.074,-0.556,282,278.3,-7.274
"2026-03-03 20:20:00",1843,12.32,-5.897,-0.139,-0.556,282,278.3,-7.274
"2026-03-03 20:21:00",1844,12.32,-5.897,-0.204,-0.556,282,278.4,-7.274
"2026-03-03 20:22:00",1845,12.32,-5.897,-0.435,-0.556,282.1,278.6,-7.274
"2026-03-03 20:23:00",1846,12.32,-5.897,-0.306,-0.556,282.3,278.6,-7.273
"2026-03-03 20:24:00",1847,12.32,-5.897,0.333,-0.556,282.1,278.5,-7.277
"2026-03-03 20:25:00",1848,12.32,-5.897,-0.37,-0.556,281.9,278.5,-7.32
"2026-03-03 20:26:00",1849,12.32,-5.897,-0.519,-0.556,282,278.4,-7.35
"2026-03-03 20:27:00",1850,12.32,-5.897,-0.111,-0.556,282.2,278.3,-7.289
"2026-03-03 20:28:00",1851,12.32,-5.897,0.13,-0.556,282.2,278.4,-7.28
"2026-03-03 20:29:00",1852,12.32,-5.897,0.509,-0.556,282,278.3,-7.281
"2026-03-03 20:30:00",1853,12.32,-5.897,0.222,-0.556,282,278.2,-7.277
"2026-03-03 20:31:00",1854,12.32,-5.897,-0.148,-0.444,282.3,278.2,-7.272
"2026-03-03 20:32:00",1855,12.32,-5.919,0.556,0,282,278.1,-7.275
"2026-03-03 20:33:00",1856,12.32,-5.919,0.139,-0.204,282.1,278.4,-7.264
"2026-03-03 20:34:00",1857,12.32,-5.919,-0.306,-0.509,282.5,278.4,-7.234
"2026-03-03 20:35:00",1858,12.32,-5.919,0.556,0.556,282.2,277.8,-7.225
"2026-03-03 20:36:00",1859,12.32,-5.919,0.556,-0.185,281.9,277.7,-7.275
"2026-03-03 20:37:00",1860,12.32,-5.919,0.519,-0.556,281.7,277.6,-7.274
"2026-03-03 20:38:00",1861,12.32,-5.919,0.12,-0.556,281.7,277.7,-7.271
"2026-03-03 20:39:00",1862,12.32,-5.919,-0.435,-0.556,281.7,277.4,-7.268
"2026-03-03 20:40:00",1863,12.32,-5.919,-0.259,-0.556,281.7,277.5,-7.281
"2026-03-03 20:41:00",1864,12.32,-5.919,0.481,-0.556,281.5,277.4,-7.319
"2026-03-03 20:42:00",1865,12.32,-5.919,-0.556,-0.556,281.6,277.7,-7.341
"2026-03-03 20:43:00",1866,12.32,-5.919,0,-0.25,282,277.8,-7.276
"2026-03-03 20:44:00",1867,12.32,-5.919,0.556,0.296,281.7,277.6,-7.275
"2026-03-03 20:45:00",1868,12.32,-5.919,0.519,-0.454,281.8,277.7,-7.274
"2026-03-03 20:46:00",1869,12.32,-5.919,0.13,-0.556,281.8,277.8,-7.283
"2026-03-03 20:47:00",1870,12.32,-5.919,0.315,-0.194,281.6,277.6,-7.323
"2026-03-03 20:48:00",1871,12.32,-5.919,-0.046,-0.537,281.4,277.2,-7.352
"2026-03-03 20:49:00",1872,12.32,-5.919,-0.528,-0.556,281.4,277.1,-7.368
"2026-03-03 20:50:00",1873,12.32,-5.919,-0.556,-0.556,281.3,276.9,-7.432
"2026-03-03 20:51:00",1874,12.32,-5.919,-0.556,-0.556,281.4,277,-7.418
"2026-03-03 20:52:00",1875,12.32,-5.962,-0.556,-0.556,281,276.6,-7.51
"2026-03-03 20:53:00",1876,12.32,-5.962,-0.556,-0.556,281.2,277,-7.516
"2026-03-03 20:54:00",1877,12.32,-5.962,-0.556,-0.556,281.3,277,-7.517
"2026-03-03 20:55:00",1878,12.32,-5.962,0.019,-0.444,281.3,276.7,-7.517
"2026-03-03 20:56:00",1879,12.32,-5.962,0.389,-0.528,281.2,276.9,-7.516
"2026-03-03 20:57:00",1880,12.32,-5.962,-0.472,-0.556,281.4,277,-7.481
"2026-03-03 20:58:00",1881,12.32,-5.962,-0.435,-0.556,281.3,276.7,-7.504
"2026-03-03 20:59:00",1882,12.32,-5.962,-0.426,-0.556,281,276.2,-7.597
"2026-03-03 21:00:00",1883,12.32,-5.962,-0.38,-0.556,280.9,276.2,-7.6
"2026-03-03 21:01:00",1884,12.32,-5.962,-0.25,-0.556,280.9,276.2,-7.6
"2026-03-03 21:02:00",1885,12.32,-5.985,-0.352,-0.556,281,276.6,-7.59
"2026-03-03 21:03:00",1886,12.32,-5.985,-0.333,-0.556,280.9,276.7,-7.599
"2026-03-03 21:04:00",1887,12.32,-5.985,0.167,-0.556,281,276.6,-7.592
"2026-03-03 21:05:00",1888,12.32,-5.985,0.009,-0.556,281,276.6,-7.592
"2026-03-03 21:06:00",1889,12.32,-6.005,0.157,-0.556,280.9,276.5,-7.611
"2026-03-03 21:07:00",1890,12.32,-6.005,0.287,-0.546,280.9,276.2,-7.603
"2026-03-03 21:08:00",1891,12.32,-6.005,0.389,-0.519,280.9,276.3,-7.617
"2026-03-03 21:09:00",1892,12.32,-6.005,-0.139,-0.556,280.6,276.1,-7.674
"2026-03-03 21:10:00",1893,12.32,-6.005,0.074,-0.556,280.6,276.1,-7.681
"2026-03-03 21:11:00",1894,12.32,-6.005,-0.231,-0.556,280.6,276.1,-7.678
"2026-03-03 21:12:00",1895,12.32,-6.005,-0.417,-0.556,280.6,276,-7.678
"2026-03-03 21:13:00",1896,12.32,-6.028,-0.287,-0.556,280.6,276.1,-7.678
"2026-03-03 21:14:00",1897,12.31,-6.028,0.204,-0.407,280.6,276.1,-7.677
"2026-03-03 21:15:00",1898,12.31,-6.028,0.556,-0.306,280.6,275.7,-7.68
"2026-03-03 21:16:00",1899,12.31,-6.028,0.398,-0.546,280.6,275.6,-7.679
"2026-03-03 21:17:00",1900,12.31,-6.028,0.204,-0.556,280.6,275.8,-7.68
"2026-03-03 21:18:00",1901,12.31,-6.005,-0.019,-0.556,280.6,275.9,-7.672
"2026-03-03 21:19:00",1902,12.31,-6.005,-0.194,-0.556,280.7,275.7,-7.659
"2026-03-03 21:20:00",1903,12.32,-6.05,-0.111,-0.556,280.8,276,-7.631
"2026-03-03 21:21:00",1904,12.31,-6.05,-0.13,-0.556,280.6,276,-7.651
"2026-03-03 21:22:00",1905,12.31,-6.05,0.333,-0.556,280.5,275.9,-7.656
"2026-03-03 21:23:00",1906,12.31,-6.05,0.454,-0.556,280.6,276,-7.654
"2026-03-03 21:24:00",1907,12.31,-6.05,0.287,-0.556,280.6,275.8,-7.676
"2026-03-03 21:25:00",1908,12.31,-6.05,0.269,-0.528,280.5,275.6,-7.681
"2026-03-03 21:26:00",1909,12.31,-6.05,0.417,-0.556,280.4,275.8,-7.682
"2026-03-03 21:27:00",1910,12.31,-6.05,0.556,-0.519,280.3,275.6,-7.682
"2026-03-03 21:28:00",1911,12.31,-6.05,0.556,-0.556,280.2,275.5,-7.682
"2026-03-03 21:29:00",1912,12.32,-6.05,0.287,-0.556,280.2,275.4,-7.664
"2026-03-03 21:30:00",1913,12.32,-6.05,-0.019,-0.556,280.6,275.9,-7.66
"2026-03-03 21:31:00",1914,12.32,-6.05,0.556,-0.056,280.5,275.2,-7.621
"2026-03-03 21:32:00",1915,12.32,-6.05,0.5,0.028,280.3,273,-7.61
"2026-03-03 21:33:00",1916,12.32,-6.05,0.259,0.046,280.2,273.7,-7.606
"2026-03-03 21:34:00",1917,12.32,-6.073,-0.028,-0.241,280.3,273.5,-7.608
"2026-03-03 21:35:00",1918,12.32,-6.073,0.472,0.074,280.7,274.1,-7.499
"2026-03-03 21:36:00",1919,12.32,-6.073,0.556,0.417,280.7,274.8,-7.465
"2026-03-03 21:37:00",1920,12.32,-6.073,0.556,-0.213,280.4,274.1,-7.487
"2026-03-03 21:38:00",1921,12.32,-6.073,0.556,0.454,280.4,273.5,-7.493
"2026-03-03 21:39:00",1922,12.32,-6.093,0.491,-0.481,279.8,271.7,-7.601
"2026-03-03 21:40:00",1923,12.32,-6.093,0.213,-0.556,279.5,268.1,-7.601
"2026-03-03 21:41:00",1924,12.32,-6.116,-0.315,-0.556,278.9,261.9,-7.602
"2026-03-03 21:42:00",1925,12.32,-6.116,0.074,-0.657,278.9,258.4,-7.501
"2026-03-03 21:43:00",1926,12.32,-6.116,0.556,-0.546,277.9,255.2,-7.471
"2026-03-03 21:44:00",1927,12.32,-6.116,0.556,-0.556,277.6,255.5,-7.518
"2026-03-03 21:45:00",1928,12.32,-6.116,0.759,-0.167,277.4,258.9,-7.488
"2026-03-03 21:46:00",1929,12.32,-6.116,0.556,-0.556,277.4,256.7,-7.522
"2026-03-03 21:47:00",1930,12.32,-6.139,0.426,-0.556,277.8,252.6,-7.484
"2026-03-03 21:48:00",1931,12.32,-6.139,0.222,-0.639,277.4,243.4,-7.516
"2026-03-03 21:49:00",1932,12.32,-6.139,0.556,-0.556,276.8,242.2,-7.497
"2026-03-03 21:50:00",1933,12.32,-6.139,0.556,-0.556,276.1,240.7,-7.517
"2026-03-03 21:51:00",1934,12.32,-6.159,0.556,-0.685,275.7,238.7,-7.517
"2026-03-03 21:52:00",1935,12.32,-6.159,0.556,-0.75,275.6,238.3,-7.517
"2026-03-03 21:53:00",1936,12.32,-6.159,0.509,-0.944,275.5,235.3,-7.505
"2026-03-03 21:54:00",1937,12.32,-6.159,0.556,-0.843,274.3,229.7,-7.569
"2026-03-03 21:55:00",1938,12.32,-6.182,0.556,-1.157,272.6,227.4,-7.66
"2026-03-03 21:56:00",1939,12.32,-6.182,0.556,-1.602,272.6,226,-7.721
"2026-03-03 21:57:00",1940,12.32,-6.182,-0.157,-1.926,273.2,225.3,-7.756
"2026-03-03 21:58:00",1941,12.32,-6.204,0.556,-1.463,272.5,226.9,-7.824
"2026-03-03 21:59:00",1942,12.32,-6.204,0.194,-1.611,272.1,226,-7.914
"2026-03-03 22:00:00",1943,12.32,-6.224,0.556,-1.667,271.6,221.6,-7.993
"2026-03-03 22:01:00",1944,12.32,-6.247,0.435,-1.667,270.6,222.4,-8.11
"2026-03-03 22:02:00",1945,12.32,-6.247,-0.352,-2.361,271,222.9,-8.16
"2026-03-03 22:03:00",1946,12.32,-6.27,0,-1.778,271.7,223.6,-8.15
"2026-03-03 22:04:00",1947,12.32,-6.292,0.046,-2.037,272,222.8,-8.12
"2026-03-03 22:05:00",1948,12.32,-6.292,0.574,-1.389,272.5,220.8,-8.07
"2026-03-03 22:06:00",1949,12.32,-6.313,1.074,-1.009,271.9,220.2,-7.992
"2026-03-03 22:07:00",1950,12.32,-6.335,0.556,-1.63,272.2,224,-7.963
"2026-03-03 22:08:00",1951,12.32,-6.335,0.676,-1.083,272,225.6,-7.997
"2026-03-03 22:09:00",1952,12.32,-6.358,0.472,-1.417,273.6,225.3,-7.887
"2026-03-03 22:10:00",1953,12.32,-6.358,0.861,-0.639,272.9,221.8,-7.862
"2026-03-03 22:11:00",1954,12.32,-6.378,0.694,-0.648,272.6,221.3,-7.824
"2026-03-03 22:12:00",1955,12.32,-6.378,0.537,-1.241,271.2,221.5,-7.916
"2026-03-03 22:13:00",1956,12.32,-6.401,0.602,-0.889,270.9,221.3,-7.914
"2026-03-03 22:14:00",1957,12.32,-6.401,0.454,-1.37,271.2,222.2,-7.973
"2026-03-03 22:15:00",1958,12.32,-6.423,0,-1.685,271.9,222.2,-7.92
"2026-03-03 22:16:00",1959,12.32,-6.423,0.87,-0.787,270.4,223,-7.917
"2026-03-03 22:17:00",1960,12.32,-6.446,0.694,-1.232,271,226.2,-7.917
"2026-03-03 22:18:00",1961,12.32,-6.466,0.602,-1.389,271.2,226.8,-7.916
"2026-03-03 22:19:00",1962,12.32,-6.466,0.556,-1.167,271.5,224.6,-7.918
"2026-03-03 22:20:00",1963,12.32,-6.466,0.537,-1.445,271.5,226,-7.87
"2026-03-03 22:21:00",1964,12.32,-6.489,0.852,-0.639,270.8,224.7,-7.801
"2026-03-03 22:22:00",1965,12.32,-6.489,0.593,-1.546,272.1,221.2,-7.827
"2026-03-03 22:23:00",1966,12.32,-6.511,0.732,-0.824,271.6,220.1,-7.823
"2026-03-03 22:24:00",1967,12.32,-6.511,0.583,-1.315,272,218.9,-7.828
"2026-03-03 22:25:00",1968,12.32,-6.511,0.88,-0.945,271.2,221.8,-7.784
"2026-03-03 22:26:00",1969,12.32,-6.532,0.556,-1.537,272.1,224.4,-7.777
"2026-03-03 22:27:00",1970,12.32,-6.554,0.676,-0.982,270.8,217.9,-7.898
"2026-03-03 22:28:00",1971,12.32,-6.554,0.556,-1.472,270,217.6,-7.969
"2026-03-03 22:29:00",1972,12.32,-6.554,0.324,-1.5,269.1,216.1,-8.01
"2026-03-03 22:30:00",1973,12.32,-6.577,0.157,-1.889,269.7,215.3,-7.937
"2026-03-03 22:31:00",1974,12.32,-6.577,0.648,-1.667,267.3,215.5,-8.07
"2026-03-03 22:32:00",1975,12.32,-6.599,0.593,-1.667,267.4,217.4,-8.08
"2026-03-03 22:33:00",1976,12.32,-6.599,0.509,-1.787,268.3,216.4,-8.14
"2026-03-03 22:34:00",1977,12.32,-6.62,0.556,-1.667,267.7,214.4,-8.15
"2026-03-03 22:35:00",1978,12.32,-6.642,0.343,-1.796,268.4,212.8,-8.1
"2026-03-03 22:36:00",1979,12.32,-6.642,0.732,-1.667,267.9,209,-8.13
"2026-03-03 22:37:00",1980,12.32,-6.665,0.667,-1.815,267.8,207.8,-8.16
"2026-03-03 22:38:00",1981,12.32,-6.665,1.445,-1.63,267.1,206.2,-8.16
"2026-03-03 22:39:00",1982,12.32,-6.688,1.019,-1.556,267,205.2,-8.15
"2026-03-03 22:40:00",1983,12.32,-6.688,0.778,-1.667,267.4,204,-8.15
"2026-03-03 22:41:00",1984,12.32,-6.708,1.019,-1.667,266.2,202.9,-8.15
"2026-03-03 22:42:00",1985,12.32,-6.731,1.176,-1.509,266.4,201.2,-8.12
"2026-03-03 22:43:00",1986,12.32,-6.731,0.963,-1.667,267.2,200.3,-8.07
"2026-03-03 22:44:00",1987,12.32,-6.753,1.667,-0.917,265.1,199.5,-8.12
"2026-03-03 22:45:00",1988,12.32,-6.753,0.787,-2.148,264,201,-8.24
"2026-03-03 22:46:00",1989,12.32,-6.776,0.509,-2.25,265.8,201.4,-8.33
"2026-03-03 22:47:00",1990,12.32,-6.776,-0.093,-2.861,267.6,200.4,-8.3
"2026-03-03 22:48:00",1991,12.32,-6.796,1.185,-1.667,266.4,199.8,-8.3
