"TOA5","CR1000_Radiation","CR1000","19688","CR1000.Std.15","CPU:SN2656_radiation_CR1000.CR1","38973","Res_data_1_min"
"2026-03-09 10:57:00",9920,12.02,-5.483,56.18,63.45,284.3,280.8,-6.625
"2026-03-09 10:58:00",9921,12.02,-5.483,55.57,63.33,284.2,280.7,-6.626
"2026-03-09 10:59:00",9922,12.02,-5.483,56.25,63.64,284.3,281,-6.635
"2026-03-09 11:00:00",9923,12.02,-5.483,56.67,64.45,284.2,281.1,-6.672
"2026-03-09 11:01:00",9924,12.02,-5.483,57.31,65.33,284.2,280.8,-6.705
"2026-03-09 11:02:00",9925,12.02,-5.483,57.78,65.66,284.1,280.5,-6.707
"2026-03-09 11:03:00",9926,12.02,-5.483,57.66,65.45,284.2,280.9,-6.685
"2026-03-09 11:04:00",9927,12.02,-5.483,56.89,64.72,284.2,280.8,-6.67
"2026-03-09 11:05:00",9928,12.02,-5.483,55.49,63,284.2,281,-6.679
"2026-03-09 11:06:00",9929,12.02,-5.461,54.35,61.28,284.1,281.5,-6.707
"2026-03-09 11:07:00",9930,12.02,-5.461,54.45,61.74,284.2,281,-6.708
"2026-03-09 11:08:00",9931,12.02,-5.461,54.09,61.39,284.1,280.6,-6.701
"2026-03-09 11:09:00",9932,12.02,-5.461,52.82,59.71,283.9,280.6,-6.649
"2026-03-09 11:10:00",9933,12.02,-5.461,52.22,58.89,284,281,-6.575
"2026-03-09 11:11:00",9934,12.02,-5.461,52.22,58.89,284.1,281.2,-6.547
"2026-03-09 11:12:00",9935,12.02,-5.461,51.68,58.4,284.2,281,-6.581
"2026-03-09 11:13:00",9936,12.02,-5.461,51.17,58.36,284.2,280.3,-6.625
"2026-03-09 11:14:00",9937,12.02,-5.461,51.11,57.9,284.1,280.1,-6.627
"2026-03-09 11:15:00",9938,12.02,-5.461,50.36,57,284.1,280.8,-6.605
"2026-03-09 11:16:00",9939,12.02,-5.438,50.82,57.07,284.2,280.9,-6.607
"2026-03-09 11:17:00",9940,12.02,-5.438,51.11,57.6,284.1,280.8,-6.629
"2026-03-09 11:18:00",9941,12.02,-5.438,50.81,57.35,284.4,280.5,-6.638
"2026-03-09 11:19:00",9942,12.02,-5.461,49.96,56.45,284.3,280.3,-6.658
"2026-03-09 11:20:00",9943,12.02,-5.438,48.69,55.06,284,280.5,-6.684
"2026-03-09 11:21:00",9944,12.02,-5.438,47.65,53.92,284.1,280.4,-6.674
"2026-03-09 11:22:00",9945,12.02,-5.438,46.34,52.78,284,279.5,-6.695
"2026-03-09 11:23:00",9946,12.02,-5.438,45.51,51.41,284.1,279.8,-6.663
"2026-03-09 11:24:00",9947,12.02,-5.438,44.91,51.17,284,280.5,-6.665
"2026-03-09 11:25:00",9948,12.02,-5.438,46.43,52.93,283.9,279.6,-6.675
"2026-03-09 11:26:00",9949,12.02,-5.438,46.4,52.53,284,279.6,-6.671
"2026-03-09 11:27:00",9950,12.02,-5.438,46.09,52.26,284.2,280.4,-6.661
"2026-03-09 11:28:00",9951,12.02,-5.461,46.67,53.06,284.1,281,-6.627
"2026-03-09 11:29:00",9952,12.02,-5.438,47.23,53.6,284.1,281.3,-6.626
"2026-03-09 11:30:00",9953,12.02,-5.438,49.09,55.75,284,280,-6.659
"2026-03-09 11:31:00",9954,12.02,-5.461,50,56.75,284.2,280.1,-6.654
"2026-03-09 11:32:00",9955,12.02,-5.461,50.63,57.56,284.1,280.5,-6.657
"2026-03-09 11:33:00",9956,12.02,-5.461,51.49,58.78,284.3,280.7,-6.656
"2026-03-09 11:34:00",9957,12.02,-5.438,52.57,59.41,284.2,281.1,-6.628
"2026-03-09 11:35:00",9958,12.02,-5.438,53.33,60.72,284.2,280.8,-6.628
"2026-03-09 11:36:00",9959,12.02,-5.438,53.99,61.54,284.2,280.3,-6.628
"2026-03-09 11:37:00",9960,12.02,-5.461,54.57,62.76,284.3,279.9,-6.628
"2026-03-09 11:38:00",9961,12.02,-5.438,54.78,62.98,284.2,279.4,-6.628
"2026-03-09 11:39:00",9962,12.02,-5.461,56.07,64.32,284.1,277.8,-6.628
"2026-03-09 11:40:00",9963,12.02,-5.461,57.53,66.23,284.1,278.4,-6.628
"2026-03-09 11:41:00",9964,12.02,-5.438,58.82,67.58,284.1,279.8,-6.63
"2026-03-09 11:42:00",9965,12.02,-5.461,58.78,67.57,284.1,278.7,-6.643
"2026-03-09 11:43:00",9966,12.02,-5.461,59.04,68.29,284,277.7,-6.656
"2026-03-09 11:44:00",9967,12.01,-5.461,59.97,68.89,284,276.9,-6.647
"2026-03-09 11:45:00",9968,12.02,-5.461,60.23,69.44,284,277.7,-6.654
"2026-03-09 11:46:00",9969,12.02,-5.461,61.11,70.45,284.2,278.8,-6.642
"2026-03-09 11:47:00",9970,12.02,-5.461,61.11,70.06,284.1,280.5,-6.627
"2026-03-09 11:48:00",9971,12.02,-5.461,61.11,70,284.1,280.4,-6.627
"2026-03-09 11:49:00",9972,12.02,-5.461,60.49,69.17,284.1,279.9,-6.627
"2026-03-09 11:50:00",9973,12.02,-5.461,58.93,67.82,284.1,279,-6.628
"2026-03-09 11:51:00",9974,12.02,-5.461,58.82,67.28,284.1,279.9,-6.628
"2026-03-09 11:52:00",9975,12.02,-5.461,57.5,65.8,284.1,280.6,-6.628
"2026-03-09 11:53:00",9976,12.02,-5.461,56.67,65.05,284.1,279.7,-6.627
"2026-03-09 11:54:00",9977,12.02,-5.461,56.67,64.45,284.2,280.4,-6.627
"2026-03-09 11:55:00",9978,12.02,-5.461,56.96,65.17,284.1,280.1,-6.628
"2026-03-09 11:56:00",9979,12.02,-5.461,57.76,65.94,284.1,280,-6.629
"2026-03-09 11:57:00",9980,12.02,-5.461,56.08,63.95,284.1,280.6,-6.627
"2026-03-09 11:58:00",9981,12.02,-5.461,55.56,63.32,284,279.2,-6.647
"2026-03-09 11:59:00",9982,12.02,-5.461,54.72,62.62,284,279.5,-6.663
"2026-03-09 12:00:00",9983,12.02,-5.461,54.44,62.22,284,279.7,-6.672
"2026-03-09 12:01:00",9984,12.02,-5.461,54.44,62.05,283.8,279.4,-6.688
"2026-03-09 12:02:00",9985,12.02,-5.461,53.52,61.26,283.9,279.9,-6.695
"2026-03-09 12:03:00",9986,12.02,-5.461,53.33,61.1,283.9,280.1,-6.689
"2026-03-09 12:04:00",9987,12.02,-5.461,53.55,61.45,283.9,279.4,-6.669
"2026-03-09 12:05:00",9988,12.02,-5.461,54.15,62.16,283.9,278.6,-6.67
"2026-03-09 12:06:00",9989,12.02,-5.483,56.21,64.14,283.9,279.4,-6.666
"2026-03-09 12:07:00",9990,12.02,-5.483,56.67,64.45,283.9,280.1,-6.677
"2026-03-09 12:08:00",9991,12.02,-5.483,56.47,64.45,284,280.2,-6.657
"2026-03-09 12:09:00",9992,12.02,-5.483,56.11,64.04,283.9,280.6,-6.66
"2026-03-09 12:10:00",9993,12.02,-5.483,57.43,65.52,283.9,280.2,-6.663
"2026-03-09 12:11:00",9994,12.02,-5.483,59.81,68.57,284,279.6,-6.657
"2026-03-09 12:12:00",9995,12.02,-5.483,58.82,67.71,283.9,279.2,-6.668
"2026-03-09 12:13:00",9996,12.02,-5.483,57.02,65.54,283.8,279.2,-6.684
"2026-03-09 12:14:00",9997,12.02,-5.483,54.24,62.18,283.7,279.6,-6.709
"2026-03-09 12:15:00",9998,12.02,-5.483,53.33,60.62,283.9,279.9,-6.678
"2026-03-09 12:16:00",9999,12.02,-5.483,52.36,59.58,283.9,279.8,-6.671
"2026-03-09 12:17:00",10000,12.02,-5.483,52.83,59.92,283.9,280.3,-6.632
"2026-03-09 12:18:00",10001,12.02,-5.483,54.5,62.18,283.8,280.1,-6.625
"2026-03-09 12:19:00",10002,12.02,-5.483,56.43,64.66,283.9,279.7,-6.629
"2026-03-09 12:20:00",10003,12.01,-5.483,55.85,64.49,283.9,279.7,-6.662
"2026-03-09 12:21:00",10004,12.02,-5.483,55.88,64.21,283.9,279.1,-6.67
"2026-03-09 12:22:00",10005,12.01,-5.483,56.58,65.31,283.9,279,-6.637
"2026-03-09 12:23:00",10006,12.02,-5.483,56.73,65.46,283.9,279.6,-6.627
"2026-03-09 12:24:00",10007,12.02,-5.483,56.67,65.56,283.8,279.1,-6.656
"2026-03-09 12:25:00",10008,12.01,-5.483,56.04,64.49,283.9,279.6,-6.669
"2026-03-09 12:26:00",10009,12.02,-5.483,54.95,63.03,283.8,280.2,-6.69
"2026-03-09 12:27:00",10010,12.02,-5.483,57.97,67.21,283.8,279.5,-6.692
"2026-03-09 12:28:00",10011,12.02,-5.504,55.82,64.65,284,279.9,-6.688
"2026-03-09 12:29:00",10012,12.02,-5.504,55.8,64.76,284,279.8,-6.671
"2026-03-09 12:30:00",10013,12.02,-5.504,57.62,67.07,284.1,279.9,-6.655
"2026-03-09 12:31:00",10014,12.02,-5.504,55.68,64.99,284.1,279.2,-6.629
"2026-03-09 12:32:00",10015,12.02,-5.504,54.44,62.57,284,279.6,-6.654
"2026-03-09 12:33:00",10016,12.02,-5.504,54.44,63.03,284.1,280.3,-6.678
"2026-03-09 12:34:00",10017,12.01,-5.504,54.7,64.42,283.8,275.5,-6.709
"2026-03-09 12:35:00",10018,12.02,-5.504,55.27,65.22,283.7,274.8,-6.709
"2026-03-09 12:36:00",10019,12.01,-5.504,54.85,64.09,283.8,277.5,-6.707
"2026-03-09 12:37:00",10020,12.02,-5.504,55.59,65.19,283.9,277,-6.707
"2026-03-09 12:38:00",10021,12.01,-5.504,53,61.95,283.9,276.6,-6.704
"2026-03-09 12:39:00",10022,12.02,-5.504,52.51,61.18,283.7,277.2,-6.706
"2026-03-09 12:40:00",10023,12.02,-5.504,54.3,63.33,283.8,276.7,-6.7
"2026-03-09 12:41:00",10024,12.02,-5.504,52.52,61.38,283.6,276.2,-6.745
"2026-03-09 12:42:00",10025,12.01,-5.504,52.45,61.24,283.4,274.5,-6.779
"2026-03-09 12:43:00",10026,12.01,-5.504,53.07,62,283.3,274.2,-6.785
"2026-03-09 12:44:00",10027,12.01,-5.504,51.7,60.06,283.3,275.9,-6.786
"2026-03-09 12:45:00",10028,12.02,-5.526,50.22,58.38,283.4,276.3,-6.789
"2026-03-09 12:46:00",10029,12.02,-5.526,50.11,58.57,283.1,273.2,-6.836
"2026-03-09 12:47:00",10030,12.02,-5.526,48.92,57.21,283,272.5,-6.851
"2026-03-09 12:48:00",10031,12.01,-5.526,48.89,57.31,283.1,274.4,-6.863
"2026-03-09 12:49:00",10032,12.01,-5.526,48.52,56.46,283,274.5,-6.875
"2026-03-09 12:50:00",10033,12.02,-5.526,48.62,56.72,283.1,274.7,-6.866
"2026-03-09 12:51:00",10034,12.01,-5.526,48.56,56.71,283.1,273.2,-6.867
"2026-03-09 12:52:00",10035,12.01,-5.526,47.97,55.83,283.2,274.8,-6.867
"2026-03-09 12:53:00",10036,12.01,-5.526,47.18,54.68,283.4,277.2,-6.867
"2026-03-09 12:54:00",10037,12.01,-5.547,46.67,53.44,283.4,278.1,-6.867
"2026-03-09 12:55:00",10038,12.01,-5.547,46.95,54.25,283.4,275.9,-6.867
"2026-03-09 12:56:00",10039,12.01,-5.547,47.57,55.08,283.4,275.9,-6.867
"2026-03-09 12:57:00",10040,12.01,-5.547,47.45,54.46,283.4,277.6,-6.867
"2026-03-09 12:58:00",10041,12.01,-5.547,47.33,54.58,283.4,277.2,-6.868
"2026-03-09 12:59:00",10042,12.01,-5.547,46.45,53.9,283.4,276.4,-6.868
"2026-03-09 13:00:00",10043,12.01,-5.547,45.56,53.04,283.4,275.9,-6.868
"2026-03-09 13:01:00",10044,12.01,-5.547,45.56,52.33,283.4,276,-6.867
"2026-03-09 13:02:00",10045,12.01,-5.547,44.9,51.78,283.4,277.4,-6.873
"2026-03-09 13:03:00",10046,12.01,-5.569,44.45,51.11,283.4,276.3,-6.874
"2026-03-09 13:04:00",10047,12.01,-5.569,44.45,51.11,283.4,275.5,-6.867
"2026-03-09 13:05:00",10048,12.01,-5.569,43.46,50.69,283.2,274,-6.875
"2026-03-09 13:06:00",10049,12.01,-5.569,43.59,50.6,283,273.7,-6.946
"2026-03-09 13:07:00",10050,12.01,-5.569,44.45,51.45,282.8,272.2,-6.947
"2026-03-09 13:08:00",10051,12.01,-5.569,44.45,51.66,282.7,271.3,-6.947
"2026-03-09 13:09:00",10052,12.01,-5.569,44.45,51.42,282.7,271.5,-6.95
"2026-03-09 13:10:00",10053,12.01,-5.569,44.45,51.79,282.5,268.3,-6.95
"2026-03-09 13:11:00",10054,12.01,-5.569,45.8,53.55,282.2,265.8,-6.95
"2026-03-09 13:12:00",10055,12.01,-5.569,46.84,54.75,282.3,269.5,-6.952
"2026-03-09 13:13:00",10056,12.01,-5.592,47.59,55.83,282.2,267.8,-6.972
"2026-03-09 13:14:00",10057,12.01,-5.592,46.97,54.64,282.5,272.9,-6.96
"2026-03-09 13:15:00",10058,12.01,-5.592,48.04,56.26,282.9,274.4,-6.968
"2026-03-09 13:16:00",10059,12.01,-5.592,48.12,56.71,282.4,268.3,-7.004
"2026-03-09 13:17:00",10060,12.01,-5.592,48.89,57.97,282.4,268.7,-6.975
"2026-03-09 13:18:00",10061,12.01,-5.592,48.32,56.49,282.5,272.9,-6.987
"2026-03-09 13:19:00",10062,12.01,-5.612,48.77,56.62,282.7,273.9,-6.965
"2026-03-09 13:20:00",10063,12.01,-5.612,49.42,57.26,283,277.3,-6.951
"2026-03-09 13:21:00",10064,12.01,-5.612,48.04,55.92,283,275.1,-6.951
"2026-03-09 13:22:00",10065,12.01,-5.612,47.78,56.11,282.7,270.3,-6.952
"2026-03-09 13:23:00",10066,12.01,-5.612,47.57,55.7,282.5,268.2,-6.98
"2026-03-09 13:24:00",10067,12.01,-5.612,46.67,54.68,281.8,262.2,-7.007
"2026-03-09 13:25:00",10068,12.01,-5.612,46.67,54.44,281.7,265.4,-7.034
"2026-03-09 13:26:00",10069,12.01,-5.612,47.67,54.92,282.4,275.9,-7.033
"2026-03-09 13:27:00",10070,12.01,-5.612,47.77,55.32,282.9,277.2,-7
"2026-03-09 13:28:00",10071,12.01,-5.612,47.34,55.12,283.2,277.7,-6.994
"2026-03-09 13:29:00",10072,12.01,-5.612,47.08,55.58,282.5,266,-7.011
"2026-03-09 13:30:00",10073,12.01,-5.635,46.17,54.29,281.7,262.2,-7.034
"2026-03-09 13:31:00",10074,12.01,-5.635,44.76,52.3,281.9,265.5,-7.033
"2026-03-09 13:32:00",10075,12.01,-5.635,44.74,52.22,282.4,274,-7.026
"2026-03-09 13:33:00",10076,12.01,-5.635,43.1,50.19,282.8,275.3,-7.024
"2026-03-09 13:34:00",10077,12.01,-5.635,40.24,46.63,282.7,274.9,-7.028
"2026-03-09 13:35:00",10078,12.01,-5.635,40,45.81,282.9,278.3,-7.026
"2026-03-09 13:36:00",10079,12.01,-5.635,39.53,45.56,283.2,278.8,-7.026
"2026-03-09 13:37:00",10080,12.01,-5.635,38.44,44.66,283.2,278,-7.027
"2026-03-09 13:38:00",10081,12.01,-5.657,38.15,44.21,283,277.1,-7.029
"2026-03-09 13:39:00",10082,12.01,-5.657,38.7,44.71,283,275.1,-7.022
"2026-03-09 13:40:00",10083,12.01,-5.657,39.15,45.28,283.2,277.7,-7.009
"2026-03-09 13:41:00",10084,12.01,-5.657,40,46.62,283.2,278.5,-7.012
"2026-03-09 13:42:00",10085,12.01,-5.657,40.97,47.57,283.2,278.8,-7.034
"2026-03-09 13:43:00",10086,12.01,-5.657,42.22,49.8,283.2,277.7,-7.046
"2026-03-09 13:44:00",10087,12.01,-5.657,42.22,49.77,282.9,273,-7.043
"2026-03-09 13:45:00",10088,12.01,-5.657,42.36,49.96,282.2,267,-7.109
"2026-03-09 13:46:00",10089,12.01,-5.657,43.33,50.74,282.4,273.4,-7.111
"2026-03-09 13:47:00",10090,12.01,-5.657,41.7,49.05,282.4,271.5,-7.112
"2026-03-09 13:48:00",10091,12.01,-5.678,41.54,48.35,282.4,274.2,-7.116
"2026-03-09 13:49:00",10092,12.01,-5.678,41.65,48.53,282.4,274.2,-7.135
"2026-03-09 13:50:00",10093,12.01,-5.678,41.11,48.01,282.1,272.4,-7.182
"2026-03-09 13:51:00",10094,12.01,-5.678,41.11,48.19,282.2,273.4,-7.182
"2026-03-09 13:52:00",10095,12.01,-5.678,42.1,48.94,282.4,274.1,-7.163
"2026-03-09 13:53:00",10096,12.01,-5.678,41.5,48.74,282.3,273.5,-7.184
"2026-03-09 13:54:00",10097,12.01,-5.678,40.95,47.94,282.4,274.7,-7.171
"2026-03-09 13:55:00",10098,12.01,-5.678,40,46.86,282.4,275.3,-7.172
"2026-03-09 13:56:00",10099,12.01,-5.7,39.13,45.36,282.6,276.2,-7.137
"2026-03-09 13:57:00",10100,12.01,-5.7,38.61,44.58,282.7,276.4,-7.125
"2026-03-09 13:58:00",10101,12.01,-5.7,38.18,44.38,282.7,277.4,-7.12
"2026-03-09 13:59:00",10102,12.01,-5.7,37.99,44.16,282.6,275.5,-7.134
"2026-03-09 14:00:00",10103,12.01,-5.7,38.4,44.63,282.5,275.6,-7.16
"2026-03-09 14:01:00",10104,12.01,-5.7,35.55,41.75,282.2,268.7,-7.133
"2026-03-09 14:02:00",10105,12.01,-5.7,35.07,40.83,281.7,268.8,-7.186
"2026-03-09 14:03:00",10106,12.01,-5.7,35.56,41.09,282,273.3,-7.193
"2026-03-09 14:04:00",10107,12.01,-5.7,34.7,40.29,282.2,275.2,-7.193
"2026-03-09 14:05:00",10108,12.01,-5.723,35.55,40.91,282.3,276.4,-7.192
"2026-03-09 14:06:00",10109,12.01,-5.723,34.85,40.33,282.4,276.6,-7.166
"2026-03-09 14:07:00",10110,12.01,-5.723,33.44,38.45,282.5,276.4,-7.137
"2026-03-09 14:08:00",10111,12.01,-5.723,32.36,37.27,282.4,276.9,-7.167
"2026-03-09 14:09:00",10112,12.01,-5.723,31.11,36.31,282.3,276.7,-7.192
"2026-03-09 14:10:00",10113,12.01,-5.723,30.59,35.63,282.2,273.5,-7.192
"2026-03-09 14:11:00",10114,12.01,-5.723,30.7,35.29,282.1,274.4,-7.192
"2026-03-09 14:12:00",10115,12.01,-5.743,30.32,35.03,282.3,276.7,-7.193
"2026-03-09 14:13:00",10116,12.01,-5.743,31.69,36.64,282.3,277.8,-7.194
"2026-03-09 14:14:00",10117,12.01,-5.743,30.72,35.78,282.3,274.7,-7.194
"2026-03-09 14:15:00",10118,12.01,-5.743,27.78,31.99,282,271.6,-7.196
"2026-03-09 14:16:00",10119,12.01,-5.743,28.58,32.57,282,276,-7.191
"2026-03-09 14:17:00",10120,12.01,-5.743,27.7,31.9,282.1,275.4,-7.19
"2026-03-09 14:18:00",10121,12.01,-5.743,26.67,31.11,281.8,269.3,-7.183
"2026-03-09 14:19:00",10122,12.01,-5.743,24.82,28.81,280.8,255.7,-7.273
"2026-03-09 14:20:00",10123,12.01,-5.743,25.07,28.49,280.5,264,-7.295
"2026-03-09 14:21:00",10124,12.01,-5.766,25.13,28.82,280.5,262.2,-7.349
"2026-03-09 14:22:00",10125,12.01,-5.766,24.44,27.79,280.2,262.8,-7.356
"2026-03-09 14:23:00",10126,12.01,-5.766,24.38,27.4,280.3,265.4,-7.356
"2026-03-09 14:24:00",10127,12.01,-5.766,23.62,26.73,280.5,266.9,-7.357
"2026-03-09 14:25:00",10128,12.01,-5.788,24.21,27.18,280.5,268.3,-7.358
"2026-03-09 14:26:00",10129,12.01,-5.788,22.69,25.9,280.6,266.1,-7.358
"2026-03-09 14:27:00",10130,12.01,-5.788,22.56,25.56,280.7,268.2,-7.358
"2026-03-09 14:28:00",10131,12.01,-5.788,22.64,25.41,280.8,271.2,-7.358
"2026-03-09 14:29:00",10132,12.01,-5.809,21.57,24.47,280.6,266,-7.346
"2026-03-09 14:30:00",10133,12.01,-5.809,22.87,25.84,280.5,270.4,-7.382
"2026-03-09 14:31:00",10134,12.01,-5.809,22.7,25.82,281,274.6,-7.364
"2026-03-09 14:32:00",10135,12.01,-5.809,22.22,25.16,281.2,274.6,-7.377
"2026-03-09 14:33:00",10136,12.01,-5.809,22.22,25.52,281.1,274.4,-7.393
"2026-03-09 14:34:00",10137,12.01,-5.831,22.22,25.56,281.1,272.7,-7.411
"2026-03-09 14:35:00",10138,12.01,-5.831,21.33,24.43,280.5,263.6,-7.401
"2026-03-09 14:36:00",10139,12.01,-5.831,21.11,23.59,280.1,263.6,-7.401
"2026-03-09 14:37:00",10140,12.01,-5.831,21.45,24.38,280.3,270,-7.436
"2026-03-09 14:38:00",10141,12.01,-5.831,20.73,23.37,280.5,270.3,-7.437
"2026-03-09 14:39:00",10142,12.01,-5.831,20,22.36,280.4,267.5,-7.437
"2026-03-09 14:40:00",10143,12.01,-5.831,19.61,22.24,280.4,268.1,-7.444
"2026-03-09 14:41:00",10144,12.01,-5.854,18.89,21.11,280.2,269.4,-7.484
"2026-03-09 14:42:00",10145,12.01,-5.854,18.64,21.11,280.1,266.9,-7.494
"2026-03-09 14:43:00",10146,12.01,-5.854,18.61,21.05,280.2,269.3,-7.518
"2026-03-09 14:44:00",10147,12.01,-5.854,17.93,20.43,280.2,268.7,-7.513
"2026-03-09 14:45:00",10148,12.01,-5.874,18.16,20.75,280.4,270.3,-7.49
"2026-03-09 14:46:00",10149,12.01,-5.874,17.57,19.88,280.1,266.1,-7.52
"2026-03-09 14:47:00",10150,12.01,-5.874,16.88,19.46,280,267.3,-7.592
"2026-03-09 14:48:00",10151,12.01,-5.874,17.05,19.47,280.2,271.8,-7.597
"2026-03-09 14:49:00",10152,12.01,-5.874,16.72,19.16,280.4,272.2,-7.596
"2026-03-09 14:50:00",10153,12.01,-5.897,17.56,20.07,280.7,272.4,-7.561
"2026-03-09 14:51:00",10154,12.01,-5.897,16.75,19.52,280.6,270.5,-7.547
"2026-03-09 14:52:00",10155,12.01,-5.897,16.87,19.69,280.7,271,-7.503
"2026-03-09 14:53:00",10156,12.01,-5.897,16.67,19.12,280.8,270.9,-7.503
"2026-03-09 14:54:00",10157,12.01,-5.897,16.67,19.09,280.8,273.7,-7.515
"2026-03-09 14:55:00",10158,12.01,-5.897,16.57,19.11,280.8,271.2,-7.516
"2026-03-09 14:56:00",10159,12.01,-5.919,15.56,17.88,280.3,263.6,-7.513
"2026-03-09 14:57:00",10160,12.01,-5.919,15.56,17.78,280.5,269.9,-7.493
