,Time,1,2,3
229,2026-03-04 13:48:40,-6.026,81.7,-8.3
230,2026-03-04 13:49:40,-6.177,82.1,-8.4
231,2026-03-04 13:50:40,-6.225,82.1,-8.5
232,2026-03-04 13:51:40,-6.101,82.4,-8.3
233,2026-03-04 13:52:40,-5.933,82.1,-8.2
234,2026-03-04 13:53:40,-5.927,81.7,-8.2
235,2026-03-04 13:54:40,-5.990,81.7,-8.3
236,2026-03-04 13:55:40,-5.878,82.1,-8.2
237,2026-03-04 13:56:40,-5.867,82.4,-8.1
238,2026-03-04 13:57:40,-5.903,82.1,-8.2
239,2026-03-04 13:58:40,-6.194,81.4,-8.6
240,2026-03-04 13:59:40,-6.191,81.1,-8.6
241,2026-03-04 14:00:40,-5.946,81.1,-8.4
242,2026-03-04 14:01:40,-5.856,80.8,-8.3
243,2026-03-04 14:02:40,-5.937,80.8,-8.4
244,2026-03-04 14:03:40,-6.204,80.8,-8.7
245,2026-03-04 14:04:40,-6.265,81.4,-8.6
246,2026-03-04 14:05:40,-6.381,81.7,-8.7
247,2026-03-04 14:06:40,-6.482,82.1,-8.7
248,2026-03-04 14:07:40,-6.536,82.1,-8.8
249,2026-03-04 14:08:40,-6.400,82.1,-8.7
250,2026-03-04 14:09:40,-6.427,82.1,-8.7
251,2026-03-04 14:10:40,-6.398,82.1,-8.7
252,2026-03-04 14:11:40,-6.425,82.4,-8.6
253,2026-03-04 14:12:40,-6.497,82.4,-8.7
254,2026-03-04 14:13:40,-6.655,82.4,-8.9
255,2026-03-04 14:14:40,-6.828,82.1,-9.1
256,2026-03-04 14:15:40,-6.849,82.7,-9.0
257,2026-03-04 14:16:40,-6.517,83.1,-8.6
258,2026-03-04 14:17:40,-6.366,83.1,-8.5
259,2026-03-04 14:18:40,-6.408,82.7,-8.6
260,2026-03-04 14:19:40,-6.075,81.7,-8.4
261,2026-03-04 14:20:40,-5.857,81.1,-8.3
262,2026-03-04 14:21:40,-6.009,80.4,-8.5
263,2026-03-04 14:22:40,-6.419,80.1,-9.0
264,2026-03-04 14:23:40,-6.494,80.4,-9.0
265,2026-03-04 14:24:40,-6.318,81.1,-8.7
266,2026-03-04 14:25:40,-5.986,80.8,-8.4
267,2026-03-04 14:26:40,-5.914,80.1,-8.5
268,2026-03-04 14:27:40,-5.891,80.1,-8.4
269,2026-03-04 14:28:40,-6.286,79.8,-8.9
270,2026-03-04 14:29:40,-6.369,80.4,-8.9
271,2026-03-04 14:30:40,-6.392,81.4,-8.8
272,2026-03-04 14:31:40,-6.601,81.4,-9.0
273,2026-03-04 14:32:40,-6.776,81.7,-9.1
274,2026-03-04 14:33:40,-6.624,82.1,-8.9
275,2026-03-04 14:34:40,-6.695,81.7,-9.0
276,2026-03-04 14:35:40,-6.720,82.4,-8.9
277,2026-03-04 14:36:40,-6.712,82.4,-8.9
278,2026-03-04 14:37:40,-6.618,82.4,-8.8
279,2026-03-04 14:38:40,-6.423,83.1,-8.6
280,2026-03-04 14:39:40,-6.268,83.4,-8.4
281,2026-03-04 14:40:40,-6.221,83.1,-8.4
282,2026-03-04 14:41:40,-6.242,83.1,-8.4
283,2026-03-04 14:42:40,-6.158,83.1,-8.3
284,2026-03-04 14:43:40,-6.033,82.7,-8.2
285,2026-03-04 14:44:40,-6.400,82.1,-8.7
286,2026-03-04 14:45:40,-6.455,82.4,-8.7
287,2026-03-04 14:46:40,-6.465,82.7,-8.6
288,2026-03-04 14:47:40,-6.217,82.4,-8.4
289,2026-03-04 14:48:40,-6.118,81.4,-8.5
290,2026-03-04 14:49:40,-6.086,81.4,-8.5
291,2026-03-04 14:50:40,-5.888,81.1,-8.3
292,2026-03-04 14:51:40,-5.741,80.1,-8.3
293,2026-03-04 14:52:40,-5.523,79.8,-8.1
294,2026-03-04 14:53:40,-5.446,79.1,-8.2
295,2026-03-04 14:54:40,-5.396,78.5,-8.2
296,2026-03-04 14:55:40,-5.433,78.1,-8.3
297,2026-03-04 14:56:40,-5.559,78.1,-8.4
298,2026-03-04 14:57:40,-5.973,78.1,-8.8
299,2026-03-04 14:58:40,-6.147,79.4,-8.8
300,2026-03-04 14:59:40,-6.469,80.4,-9.0
301,2026-03-04 15:00:40,-6.653,81.4,-9.0
302,2026-03-04 15:01:40,-6.689,82.1,-9.0
303,2026-03-04 15:02:40,-6.308,82.4,-8.5
304,2026-03-04 15:03:40,-6.092,81.7,-8.4
305,2026-03-04 15:04:40,-5.711,80.8,-8.2
306,2026-03-04 15:05:40,-5.564,79.8,-8.2
307,2026-03-04 15:06:40,-5.495,79.4,-8.2
308,2026-03-04 15:07:40,-5.495,79.1,-8.2
309,2026-03-04 15:08:40,-5.650,78.8,-8.4
310,2026-03-04 15:09:40,-5.587,79.1,-8.3
311,2026-03-04 15:10:40,-5.545,78.8,-8.3
312,2026-03-04 15:11:40,-5.478,78.8,-8.2
313,2026-03-04 15:12:40,-5.903,79.1,-8.6
314,2026-03-04 15:13:40,-6.115,80.8,-8.6
315,2026-03-04 15:14:40,-6.126,81.1,-8.5
316,2026-03-04 15:15:40,-5.918,81.4,-8.3
317,2026-03-04 15:16:40,-5.639,80.4,-8.2
318,2026-03-04 15:17:40,-5.835,79.8,-8.4
319,2026-03-04 15:18:40,-6.284,80.1,-8.8
320,2026-03-04 15:19:40,-6.328,81.7,-8.6
321,2026-03-04 15:20:40,-6.511,82.4,-8.7
322,2026-03-04 15:21:40,-6.067,82.7,-8.3
323,2026-03-04 15:22:40,-5.744,81.4,-8.1
324,2026-03-04 15:23:40,-5.778,80.1,-8.3
325,2026-03-04 15:24:40,-6.137,79.8,-8.7
326,2026-03-04 15:25:40,-6.009,80.4,-8.5
327,2026-03-04 15:26:40,-5.976,81.1,-8.4
328,2026-03-04 15:27:40,-6.130,81.4,-8.5
329,2026-03-04 15:28:40,-6.289,81.4,-8.7
330,2026-03-04 15:29:40,-6.238,82.1,-8.5
331,2026-03-04 15:30:40,-6.158,82.7,-8.3
332,2026-03-04 15:31:40,-6.088,82.4,-8.3
333,2026-03-04 15:32:40,-5.922,81.4,-8.3
334,2026-03-04 15:33:40,-5.786,81.1,-8.2
335,2026-03-04 15:34:40,-5.984,80.4,-8.5
336,2026-03-04 15:35:40,-6.020,80.1,-8.6
337,2026-03-04 15:36:40,-5.927,80.8,-8.4
338,2026-03-04 15:37:40,-5.857,80.8,-8.3
339,2026-03-04 15:38:40,-5.743,81.4,-8.1
340,2026-03-04 15:39:40,-5.856,81.4,-8.2
341,2026-03-04 15:40:40,-5.969,82.1,-8.2
342,2026-03-04 15:41:40,-6.082,82.7,-8.3
343,2026-03-04 15:42:40,-6.160,83.1,-8.3
344,2026-03-04 15:43:40,-6.248,83.1,-8.4
345,2026-03-04 15:44:40,-6.149,83.7,-8.2
346,2026-03-04 15:45:40,-6.160,83.7,-8.2
347,2026-03-04 15:46:40,-6.225,83.7,-8.3
348,2026-03-04 15:47:40,-6.267,83.4,-8.4
349,2026-03-04 15:48:40,-6.267,83.7,-8.3
350,2026-03-04 15:49:40,-6.263,83.7,-8.3
351,2026-03-04 15:50:40,-6.230,83.4,-8.3
352,2026-03-04 15:51:40,-6.071,82.4,-8.3
353,2026-03-04 15:52:40,-6.107,83.1,-8.2
354,2026-03-04 15:53:40,-6.065,83.7,-8.1
355,2026-03-04 15:54:40,-6.050,83.7,-8.1
356,2026-03-04 15:55:40,-6.052,83.4,-8.1
357,2026-03-04 15:56:40,-5.914,83.4,-8.0
358,2026-03-04 15:57:40,-5.765,83.4,-7.9
359,2026-03-04 15:58:40,-5.888,82.7,-8.1
360,2026-03-04 15:59:40,-5.939,82.7,-8.1
361,2026-03-04 16:00:40,-5.922,83.1,-8.1
362,2026-03-04 16:01:40,-5.630,82.1,-7.9
363,2026-03-04 16:02:40,-5.512,80.1,-8.1
364,2026-03-04 16:03:40,-5.572,79.1,-8.3
365,2026-03-04 16:04:40,-5.699,79.8,-8.3
366,2026-03-04 16:05:40,-5.903,80.1,-8.5
367,2026-03-04 16:06:40,-5.801,80.4,-8.3
368,2026-03-04 16:07:40,-5.906,81.1,-8.3
369,2026-03-04 16:08:40,-5.976,82.4,-8.2
370,2026-03-04 16:09:40,-6.071,83.1,-8.2
371,2026-03-04 16:10:40,-6.031,83.7,-8.1
372,2026-03-04 16:11:40,-6.090,83.7,-8.1
373,2026-03-04 16:12:40,-6.314,83.7,-8.4
374,2026-03-04 16:13:40,-6.413,83.7,-8.5
375,2026-03-04 16:14:40,-6.545,84.0,-8.5
376,2026-03-04 16:15:40,-6.507,84.7,-8.4
377,2026-03-04 16:16:40,-6.530,84.7,-8.4
378,2026-03-04 16:17:40,-6.406,85.0,-8.3
379,2026-03-04 16:18:40,-6.463,84.7,-8.4
380,2026-03-04 16:19:40,-6.532,84.7,-8.4
381,2026-03-04 16:20:40,-6.436,84.7,-8.3
382,2026-03-04 16:21:40,-6.162,84.7,-8.1
383,2026-03-04 16:22:40,-6.196,84.7,-8.1
384,2026-03-04 16:23:40,-6.160,84.7,-8.1
385,2026-03-04 16:24:40,-6.175,84.4,-8.1
386,2026-03-04 16:25:40,-6.118,84.7,-8.0
387,2026-03-04 16:26:40,-6.244,84.4,-8.2
388,2026-03-04 16:27:40,-6.094,84.4,-8.1
389,2026-03-04 16:28:40,-6.149,84.7,-8.1
390,2026-03-04 16:29:40,-6.039,83.7,-8.1
391,2026-03-04 16:30:40,-6.301,84.0,-8.3
392,2026-03-04 16:31:40,-6.272,84.4,-8.2
393,2026-03-04 16:32:40,-6.305,84.0,-8.3
394,2026-03-04 16:33:40,-6.442,84.7,-8.4
395,2026-03-04 16:34:40,-6.326,85.0,-8.2
396,2026-03-04 16:35:40,-6.160,84.7,-8.1
397,2026-03-04 16:36:40,-6.115,84.7,-8.0
398,2026-03-04 16:37:40,-6.293,84.4,-8.2
399,2026-03-04 16:38:40,-6.251,83.7,-8.3
400,2026-03-04 16:39:40,-6.240,84.0,-8.2
401,2026-03-04 16:40:40,-6.314,84.4,-8.3
402,2026-03-04 16:41:40,-6.326,84.7,-8.2
403,2026-03-04 16:42:40,-6.172,84.0,-8.2
404,2026-03-04 16:43:40,-6.223,84.7,-8.1
405,2026-03-04 16:44:40,-6.029,84.4,-8.0
406,2026-03-04 16:45:40,-6.160,84.4,-8.1
407,2026-03-04 16:46:40,-6.016,84.0,-8.0
408,2026-03-04 16:47:40,-6.096,83.1,-8.2
409,2026-03-04 16:48:40,-6.067,83.4,-8.2
410,2026-03-04 16:49:40,-6.039,83.1,-8.2
411,2026-03-04 16:50:40,-6.185,82.7,-8.4
412,2026-03-04 16:51:40,-6.189,82.7,-8.4
413,2026-03-04 16:52:40,-6.075,82.7,-8.3
414,2026-03-04 16:53:40,-5.735,82.1,-8.0
415,2026-03-04 16:54:40,-5.667,80.1,-8.2
416,2026-03-04 16:55:40,-5.581,78.8,-8.3
417,2026-03-04 16:56:40,-5.639,77.8,-8.5
418,2026-03-04 16:57:40,-5.568,78.1,-8.4
419,2026-03-04 16:58:40,-5.557,78.8,-8.3
420,2026-03-04 16:59:40,-5.484,77.8,-8.4
421,2026-03-04 17:00:40,-5.400,77.8,-8.3
422,2026-03-04 17:01:40,-5.823,78.5,-8.6
423,2026-03-04 17:02:40,-5.976,81.1,-8.4
424,2026-03-04 17:03:40,-6.067,81.4,-8.4
425,2026-03-04 17:04:40,-6.116,82.4,-8.3
426,2026-03-04 17:05:40,-6.160,83.1,-8.3
427,2026-03-04 17:06:40,-5.929,82.4,-8.2
428,2026-03-04 17:07:40,-5.939,81.4,-8.3
429,2026-03-04 17:08:40,-6.084,82.1,-8.4
430,2026-03-04 17:09:40,-5.677,81.4,-8.0
431,2026-03-04 17:10:40,-5.752,80.4,-8.3
432,2026-03-04 17:11:40,-5.697,80.8,-8.2
433,2026-03-04 17:12:40,-5.635,80.1,-8.2
434,2026-03-04 17:13:40,-5.527,80.1,-8.1
435,2026-03-04 17:14:40,-5.482,79.1,-8.2
436,2026-03-04 17:15:40,-5.549,78.1,-8.4
437,2026-03-04 17:16:40,-5.718,79.8,-8.3
438,2026-03-04 17:17:40,-5.673,79.8,-8.3
439,2026-03-04 17:18:40,-5.694,79.4,-8.3
440,2026-03-04 17:19:40,-5.566,79.1,-8.3
441,2026-03-04 17:20:40,-6.005,79.4,-8.7
442,2026-03-04 17:21:40,-6.075,80.4,-8.6
443,2026-03-04 17:22:40,-5.673,80.1,-8.2
444,2026-03-04 17:23:40,-5.510,77.8,-8.4
445,2026-03-04 17:24:40,-5.553,78.1,-8.4
446,2026-03-04 17:25:40,-5.744,78.8,-8.5
447,2026-03-04 17:26:40,-5.880,80.1,-8.4
448,2026-03-04 17:27:40,-6.052,81.4,-8.4
449,2026-03-04 17:28:40,-6.151,83.1,-8.3
450,2026-03-04 17:29:40,-6.177,84.0,-8.2
451,2026-03-04 17:30:40,-6.289,84.0,-8.3
452,2026-03-04 17:31:40,-6.345,84.0,-8.3
453,2026-03-04 17:32:40,-6.475,84.7,-8.4
454,2026-03-04 17:33:40,-6.639,85.0,-8.5
455,2026-03-04 17:34:40,-6.597,85.7,-8.4
456,2026-03-04 17:35:40,-6.432,85.7,-8.2
457,2026-03-04 17:36:40,-6.526,86.0,-8.3
458,2026-03-04 17:37:40,-6.674,86.0,-8.4
459,2026-03-04 17:38:40,-6.547,86.0,-8.3
460,2026-03-04 17:39:40,-6.331,85.7,-8.1
461,2026-03-04 17:40:40,-6.364,84.4,-8.3
462,2026-03-04 17:41:40,-6.288,84.4,-8.2
463,2026-03-04 17:42:40,-6.444,84.4,-8.4
464,2026-03-04 17:43:40,-6.390,84.4,-8.3
465,2026-03-04 17:44:40,-6.415,84.7,-8.3
466,2026-03-04 17:45:40,-6.337,84.7,-8.2
467,2026-03-04 17:46:40,-6.291,84.4,-8.2
468,2026-03-04 17:47:40,-6.261,84.4,-8.2
469,2026-03-04 17:48:40,-6.278,84.0,-8.3
470,2026-03-04 17:49:40,-6.280,83.7,-8.3
471,2026-03-04 17:50:40,-6.147,83.7,-8.2
472,2026-03-04 17:51:40,-6.297,83.7,-8.3
473,2026-03-04 17:52:40,-6.183,84.0,-8.2
474,2026-03-04 17:53:40,-6.396,84.0,-8.4
475,2026-03-04 17:54:40,-6.244,83.7,-8.3
476,2026-03-04 17:55:40,-5.925,81.7,-8.2
477,2026-03-04 17:56:40,-6.198,80.8,-8.7
478,2026-03-04 17:57:40,-6.198,81.7,-8.5
479,2026-03-04 17:58:40,-5.857,81.1,-8.3
