,Time,1,2,3
129,2026-03-04 12:08:38,-8.608,87.7,-10.1
130,2026-03-04 12:09:38,-8.251,86.4,-9.9
131,2026-03-04 12:10:38,-8.166,86.1,-9.9
132,2026-03-04 12:11:38,-8.062,85.4,-9.9
133,2026-03-04 12:12:38,-7.910,85.8,-9.7
134,2026-03-04 12:13:38,-7.933,85.8,-9.7
135,2026-03-04 12:14:38,-8.048,85.4,-9.8
136,2026-03-04 12:15:38,-7.805,84.4,-9.7
137,2026-03-04 12:16:38,-7.573,84.8,-9.5
138,2026-03-04 12:17:38,-7.649,83.8,-9.7
139,2026-03-04 12:18:38,-7.651,83.8,-9.7
140,2026-03-04 12:19:38,-7.628,83.8,-9.6
141,2026-03-04 12:20:38,-7.563,84.4,-9.5
142,2026-03-04 12:21:38,-7.488,84.4,-9.4
143,2026-03-04 12:22:38,-7.459,84.4,-9.4
144,2026-03-04 12:23:38,-7.412,84.4,-9.3
145,2026-03-04 12:24:38,-7.391,84.1,-9.4
146,2026-03-04 12:25:38,-7.373,83.8,-9.4
147,2026-03-04 12:26:38,-7.410,83.4,-9.5
148,2026-03-04 12:27:38,-7.305,83.8,-9.3
149,2026-03-04 12:28:38,-7.445,84.1,-9.4
150,2026-03-04 12:29:38,-7.551,83.8,-9.6
151,2026-03-04 12:30:38,-7.616,84.1,-9.6
152,2026-03-04 12:31:38,-7.614,84.8,-9.5
153,2026-03-04 12:32:38,-7.180,85.1,-9.0
154,2026-03-04 12:33:38,-8.174,85.1,-10.0
155,2026-03-04 12:34:38,-6.926,85.1,-8.8
156,2026-03-04 12:35:38,-6.992,84.4,-8.9
157,2026-03-04 12:36:38,-6.870,83.8,-8.9
158,2026-03-04 12:37:38,-6.959,83.8,-9.0
159,2026-03-04 12:38:38,-6.928,83.8,-9.0
160,2026-03-04 12:39:38,-7.029,84.1,-9.0
161,2026-03-04 12:40:38,-7.167,84.1,-9.1
162,2026-03-04 12:41:38,-7.198,84.8,-9.1
163,2026-03-04 12:42:38,-7.677,84.8,-9.6
164,2026-03-04 12:43:38,-7.569,85.1,-9.4
165,2026-03-04 12:44:38,-7.211,85.4,-9.0
166,2026-03-04 12:45:38,-6.866,85.8,-8.6
167,2026-03-04 12:46:38,-6.965,85.1,-8.8
168,2026-03-04 12:47:38,-6.641,85.4,-8.4
169,2026-03-04 12:48:38,-6.515,85.4,-8.3
170,2026-03-04 12:49:38,-6.803,84.8,-8.7
171,2026-03-04 12:50:38,-6.215,84.4,-8.2
172,2026-03-04 12:51:38,-6.154,83.8,-8.2
173,2026-03-04 12:52:38,-6.154,83.1,-8.3
174,2026-03-04 12:53:38,-6.213,83.1,-8.3
175,2026-03-04 12:54:38,-6.261,83.4,-8.3
176,2026-03-04 12:55:38,-6.282,83.8,-8.3
177,2026-03-04 12:56:38,-6.335,84.1,-8.3
178,2026-03-04 12:57:38,-6.444,84.4,-8.4
179,2026-03-04 12:58:38,-6.375,84.8,-8.3
180,2026-03-04 12:59:38,-6.236,84.8,-8.1
181,2026-03-04 13:00:38,-6.429,84.4,-8.4
182,2026-03-04 13:01:38,-6.532,84.4,-8.5
183,2026-03-04 13:02:38,-6.442,84.8,-8.3
184,2026-03-04 13:03:38,-6.404,84.8,-8.3
185,2026-03-04 13:04:38,-6.381,84.4,-8.3
186,2026-03-04 13:05:38,-6.509,84.4,-8.5
187,2026-03-04 13:06:38,-6.390,84.8,-8.3
188,2026-03-04 13:07:38,-6.308,84.4,-8.3
189,2026-03-04 13:08:38,-6.417,84.1,-8.4
190,2026-03-04 13:09:38,-6.450,84.4,-8.4
191,2026-03-04 13:10:38,-6.415,84.4,-8.4
192,2026-03-04 13:11:38,-6.524,84.8,-8.4
193,2026-03-04 13:12:38,-6.517,84.8,-8.4
194,2026-03-04 13:13:38,-6.444,84.8,-8.3
195,2026-03-04 13:14:38,-6.320,84.8,-8.2
196,2026-03-04 13:15:38,-6.341,84.4,-8.3
197,2026-03-04 13:16:38,-6.333,84.1,-8.3
198,2026-03-04 13:17:38,-6.358,84.4,-8.3
199,2026-03-04 13:18:38,-6.244,84.8,-8.1
200,2026-03-04 13:19:38,-6.297,84.4,-8.2
201,2026-03-04 13:20:38,-6.307,84.1,-8.3
202,2026-03-04 13:21:38,-6.270,84.4,-8.2
203,2026-03-04 13:22:38,-6.328,84.4,-8.3
204,2026-03-04 13:23:38,-6.352,84.4,-8.3
205,2026-03-04 13:24:38,-6.352,84.8,-8.3
206,2026-03-04 13:25:38,-6.387,84.8,-8.3
207,2026-03-04 13:26:38,-6.444,84.8,-8.3
208,2026-03-04 13:27:38,-6.268,84.8,-8.2
209,2026-03-04 13:28:38,-6.229,84.4,-8.2
210,2026-03-04 13:29:38,-6.208,84.4,-8.2
211,2026-03-04 13:30:38,-6.210,84.4,-8.2
212,2026-03-04 13:31:38,-6.181,84.4,-8.1
213,2026-03-04 13:32:38,-6.194,84.8,-8.1
214,2026-03-04 13:33:38,-6.024,84.8,-7.9
215,2026-03-04 13:34:38,-6.033,84.1,-8.0
216,2026-03-04 13:35:38,-6.153,84.1,-8.1
217,2026-03-04 13:36:38,-6.213,84.4,-8.2
218,2026-03-04 13:37:38,-6.291,84.8,-8.2
219,2026-03-04 13:38:38,-6.349,85.1,-8.2
220,2026-03-04 13:39:38,-7.303,85.1,-9.1
221,2026-03-04 13:40:38,-6.668,85.1,-8.5
222,2026-03-04 13:41:38,-6.589,85.4,-8.4
223,2026-03-04 13:42:38,-6.337,85.1,-8.2
224,2026-03-04 13:43:38,-6.720,85.1,-8.6
225,2026-03-04 13:44:38,-6.274,85.4,-8.1
226,2026-03-04 13:45:38,-6.872,85.1,-8.7
227,2026-03-04 13:46:38,-6.612,84.8,-8.5
228,2026-03-04 13:47:38,-6.098,84.8,-8.0
229,2026-03-04 13:48:38,-5.587,85.4,-7.4
230,2026-03-04 13:49:38,-6.526,84.8,-8.4
231,2026-03-04 13:50:38,-5.639,85.1,-7.5
232,2026-03-04 13:51:38,-5.867,85.4,-7.7
233,2026-03-04 13:52:38,-5.722,84.8,-7.6
234,2026-03-04 13:53:38,-6.404,84.8,-8.3
235,2026-03-04 13:54:38,-6.482,85.1,-8.3
236,2026-03-04 13:55:38,-6.513,85.1,-8.4
237,2026-03-04 13:56:38,-5.617,85.1,-7.5
238,2026-03-04 13:57:38,-6.335,84.8,-8.2
239,2026-03-04 13:58:38,-6.134,84.4,-8.1
240,2026-03-04 13:59:38,-6.175,84.1,-8.2
241,2026-03-04 14:00:38,-6.107,84.4,-8.1
242,2026-03-04 14:01:38,-5.773,84.8,-7.7
243,2026-03-04 14:02:38,-5.952,84.4,-7.9
244,2026-03-04 14:03:38,-5.840,83.8,-7.9
245,2026-03-04 14:04:38,-5.778,83.8,-7.8
246,2026-03-04 14:05:38,-5.718,83.4,-7.8
247,2026-03-04 14:06:38,-5.729,83.1,-7.9
248,2026-03-04 14:07:38,-5.840,82.8,-8.0
249,2026-03-04 14:08:38,-5.982,83.4,-8.1
250,2026-03-04 14:09:38,-6.166,83.4,-8.2
251,2026-03-04 14:10:38,-6.358,83.8,-8.4
252,2026-03-04 14:11:38,-6.475,84.1,-8.5
253,2026-03-04 14:12:38,-6.830,84.8,-8.7
254,2026-03-04 14:13:38,-6.305,85.4,-8.1
255,2026-03-04 14:14:38,-6.396,85.8,-8.2
256,2026-03-04 14:15:38,-6.046,85.4,-7.9
257,2026-03-04 14:16:38,-5.999,85.1,-7.9
258,2026-03-04 14:17:38,-6.705,85.1,-8.6
259,2026-03-04 14:18:38,-6.181,84.8,-8.1
260,2026-03-04 14:19:38,-6.519,84.8,-8.4
261,2026-03-04 14:20:38,-6.431,85.1,-8.3
262,2026-03-04 14:21:38,-6.961,85.1,-8.8
263,2026-03-04 14:22:38,-6.670,85.8,-8.4
264,2026-03-04 14:23:38,-6.630,86.1,-8.3
265,2026-03-04 14:24:38,-6.501,86.4,-8.2
266,2026-03-04 14:25:38,-6.373,86.4,-8.1
267,2026-03-04 14:26:38,-6.366,85.8,-8.1
268,2026-03-04 14:27:38,-6.507,85.4,-8.3
269,2026-03-04 14:28:38,-6.469,85.1,-8.3
270,2026-03-04 14:29:38,-5.990,85.4,-7.8
271,2026-03-04 14:30:38,-6.626,85.1,-8.5
272,2026-03-04 14:31:38,-6.448,85.1,-8.3
273,2026-03-04 14:32:38,-6.812,85.1,-8.7
274,2026-03-04 14:33:38,-6.603,84.8,-8.5
275,2026-03-04 14:34:38,-6.436,84.8,-8.3
276,2026-03-04 14:35:38,-6.288,84.4,-8.2
277,2026-03-04 14:36:38,-6.244,84.8,-8.1
278,2026-03-04 14:37:38,-6.166,84.8,-8.1
279,2026-03-04 14:38:38,-6.253,84.4,-8.2
280,2026-03-04 14:39:38,-6.221,84.4,-8.2
281,2026-03-04 14:40:38,-6.109,84.4,-8.1
282,2026-03-04 14:41:38,-6.202,84.4,-8.1
283,2026-03-04 14:42:38,-6.404,84.8,-8.3
284,2026-03-04 14:43:38,-6.549,85.1,-8.4
285,2026-03-04 14:44:38,-6.618,85.4,-8.4
286,2026-03-04 14:45:38,-6.580,86.1,-8.3
287,2026-03-04 14:46:38,-6.601,86.1,-8.3
288,2026-03-04 14:47:38,-6.570,86.1,-8.3
289,2026-03-04 14:48:38,-6.461,86.1,-8.2
290,2026-03-04 14:49:38,-6.436,85.8,-8.2
291,2026-03-04 14:50:38,-6.452,85.8,-8.2
292,2026-03-04 14:51:38,-6.415,85.8,-8.2
293,2026-03-04 14:52:38,-6.352,85.8,-8.1
294,2026-03-04 14:53:38,-6.329,85.4,-8.1
295,2026-03-04 14:54:38,-6.400,85.4,-8.2
296,2026-03-04 14:55:38,-6.507,85.8,-8.3
297,2026-03-04 14:56:38,-6.324,86.1,-8.0
298,2026-03-04 14:57:38,-5.976,85.4,-7.8
299,2026-03-04 14:58:38,-6.128,84.8,-8.0
300,2026-03-04 14:59:38,-6.747,84.8,-8.6
301,2026-03-04 15:00:38,-6.118,84.8,-8.0
302,2026-03-04 15:01:38,-6.322,84.8,-8.2
303,2026-03-04 15:02:38,-6.213,85.1,-8.1
304,2026-03-04 15:03:38,-6.031,84.8,-7.9
305,2026-03-04 15:04:38,-6.153,84.8,-8.1
306,2026-03-04 15:05:38,-6.402,84.8,-8.3
307,2026-03-04 15:06:38,-6.520,84.8,-8.4
308,2026-03-04 15:07:38,-5.854,85.1,-7.7
309,2026-03-04 15:08:38,-5.523,85.4,-7.3
310,2026-03-04 15:09:38,-6.655,85.1,-8.5
311,2026-03-04 15:10:38,-6.505,84.8,-8.4
312,2026-03-04 15:11:38,-6.240,85.1,-8.1
313,2026-03-04 15:12:38,-6.354,85.1,-8.2
314,2026-03-04 15:13:38,-6.603,85.1,-8.5
315,2026-03-04 15:14:38,-6.643,85.1,-8.5
316,2026-03-04 15:15:38,-6.196,85.4,-8.0
317,2026-03-04 15:16:38,-6.143,85.1,-8.0
318,2026-03-04 15:17:38,-6.645,85.1,-8.5
319,2026-03-04 15:18:38,-5.846,85.1,-7.7
320,2026-03-04 15:19:38,-6.054,85.4,-7.9
321,2026-03-04 15:20:38,-6.670,85.4,-8.5
322,2026-03-04 15:21:38,-6.599,85.8,-8.4
323,2026-03-04 15:22:38,-6.628,86.1,-8.3
324,2026-03-04 15:23:38,-6.601,86.4,-8.3
325,2026-03-04 15:24:38,-6.536,86.4,-8.2
326,2026-03-04 15:25:38,-6.496,86.4,-8.2
327,2026-03-04 15:26:38,-6.475,86.1,-8.2
328,2026-03-04 15:27:38,-6.366,86.1,-8.1
329,2026-03-04 15:28:38,-6.324,85.8,-8.1
330,2026-03-04 15:29:38,-6.291,85.4,-8.1
331,2026-03-04 15:30:38,-6.007,85.4,-7.8
332,2026-03-04 15:31:38,-6.183,85.1,-8.0
333,2026-03-04 15:32:38,-6.333,85.1,-8.2
334,2026-03-04 15:33:38,-6.206,84.8,-8.1
335,2026-03-04 15:34:38,-6.810,84.8,-8.7
336,2026-03-04 15:35:38,-6.762,85.4,-8.6
337,2026-03-04 15:36:38,-6.645,85.8,-8.4
338,2026-03-04 15:37:38,-6.568,85.8,-8.3
339,2026-03-04 15:38:38,-6.543,85.8,-8.3
340,2026-03-04 15:39:38,-6.586,85.4,-8.4
341,2026-03-04 15:40:38,-6.609,85.8,-8.4
342,2026-03-04 15:41:38,-6.670,85.8,-8.4
343,2026-03-04 15:42:38,-6.689,85.8,-8.5
344,2026-03-04 15:43:38,-6.691,86.1,-8.4
345,2026-03-04 15:44:38,-6.670,86.1,-8.4
346,2026-03-04 15:45:38,-6.559,86.1,-8.3
347,2026-03-04 15:46:38,-6.530,86.1,-8.3
348,2026-03-04 15:47:38,-6.564,86.1,-8.3
349,2026-03-04 15:48:38,-6.448,86.1,-8.2
350,2026-03-04 15:49:38,-6.444,85.8,-8.2
351,2026-03-04 15:50:38,-6.356,85.8,-8.1
352,2026-03-04 15:51:38,-6.396,85.4,-8.2
353,2026-03-04 15:52:38,-6.362,85.8,-8.1
354,2026-03-04 15:53:38,-6.246,85.4,-8.1
355,2026-03-04 15:54:38,-5.935,85.4,-7.8
356,2026-03-04 15:55:38,-6.326,84.8,-8.2
357,2026-03-04 15:56:38,-6.308,84.8,-8.2
358,2026-03-04 15:57:38,-6.354,84.8,-8.3
359,2026-03-04 15:58:38,-6.308,85.1,-8.2
360,2026-03-04 15:59:38,-7.135,85.1,-9.0
361,2026-03-04 16:00:38,-5.756,85.4,-7.6
362,2026-03-04 16:01:38,-6.450,85.4,-8.3
363,2026-03-04 16:02:38,-6.568,85.4,-8.4
364,2026-03-04 16:03:38,-6.570,85.4,-8.4
365,2026-03-04 16:04:38,-6.499,85.8,-8.3
366,2026-03-04 16:05:38,-6.494,85.4,-8.3
367,2026-03-04 16:06:38,-6.347,85.1,-8.2
368,2026-03-04 16:07:38,-5.844,85.1,-7.7
369,2026-03-04 16:08:38,-6.369,85.1,-8.2
370,2026-03-04 16:09:38,-6.267,84.8,-8.2
371,2026-03-04 16:10:38,-6.160,84.8,-8.1
372,2026-03-04 16:11:38,-5.665,85.1,-7.5
373,2026-03-04 16:12:38,-5.976,85.1,-7.8
374,2026-03-04 16:13:38,-5.831,85.4,-7.6
375,2026-03-04 16:14:38,-6.349,85.4,-8.2
376,2026-03-04 16:15:38,-6.297,85.4,-8.1
377,2026-03-04 16:16:38,-6.272,85.4,-8.1
378,2026-03-04 16:17:38,-6.770,85.1,-8.6
379,2026-03-04 16:18:38,-5.871,85.1,-7.7
380,2026-03-04 16:19:38,-6.635,84.8,-8.5
381,2026-03-04 16:20:38,-6.837,85.1,-8.7
382,2026-03-04 16:21:38,-7.204,85.4,-9.0
383,2026-03-04 16:22:38,-7.019,86.1,-8.7
384,2026-03-04 16:23:38,-6.874,86.8,-8.5
385,2026-03-04 16:24:38,-6.733,86.4,-8.4
386,2026-03-04 16:25:38,-6.599,86.1,-8.3
387,2026-03-04 16:26:38,-6.559,85.8,-8.3
388,2026-03-04 16:27:38,-6.333,85.4,-8.1
389,2026-03-04 16:28:38,-6.745,85.4,-8.6
390,2026-03-04 16:29:38,-6.478,85.1,-8.3
391,2026-03-04 16:30:38,-6.689,84.8,-8.6
392,2026-03-04 16:31:38,-6.812,84.8,-8.7
393,2026-03-04 16:32:38,-6.614,85.4,-8.4
394,2026-03-04 16:33:38,-6.639,85.8,-8.4
395,2026-03-04 16:34:38,-6.595,86.1,-8.3
396,2026-03-04 16:35:38,-6.624,85.8,-8.4
397,2026-03-04 16:36:38,-6.576,86.1,-8.3
398,2026-03-04 16:37:38,-6.543,86.1,-8.3
399,2026-03-04 16:38:38,-6.551,86.1,-8.3
400,2026-03-04 16:39:38,-6.538,85.8,-8.3
401,2026-03-04 16:40:38,-6.532,86.1,-8.3
402,2026-03-04 16:41:38,-6.536,86.1,-8.3
403,2026-03-04 16:42:38,-6.475,85.8,-8.2
404,2026-03-04 16:43:38,-6.408,85.8,-8.2
405,2026-03-04 16:44:38,-6.406,85.4,-8.2
406,2026-03-04 16:45:38,-6.639,85.8,-8.4
407,2026-03-04 16:46:38,-6.649,85.8,-8.4
408,2026-03-04 16:47:38,-6.632,86.1,-8.4
409,2026-03-04 16:48:38,-6.530,86.4,-8.2
410,2026-03-04 16:49:38,-6.459,86.8,-8.1
411,2026-03-04 16:50:38,-6.431,86.8,-8.1
412,2026-03-04 16:51:38,-6.381,86.4,-8.1
413,2026-03-04 16:52:38,-6.366,86.4,-8.0
414,2026-03-04 16:53:38,-6.333,86.4,-8.0
415,2026-03-04 16:54:38,-6.333,86.1,-8.1
416,2026-03-04 16:55:38,-6.419,86.1,-8.1
417,2026-03-04 16:56:38,-6.417,86.4,-8.1
418,2026-03-04 16:57:38,-6.494,86.1,-8.2
419,2026-03-04 16:58:38,-6.605,85.8,-8.4
420,2026-03-04 16:59:38,-6.482,86.1,-8.2
421,2026-03-04 17:00:38,-6.597,86.1,-8.3
422,2026-03-04 17:01:38,-6.691,85.8,-8.5
423,2026-03-04 17:02:38,-6.730,86.1,-8.4
424,2026-03-04 17:03:38,-6.745,86.4,-8.4
425,2026-03-04 17:04:38,-6.687,86.4,-8.4
426,2026-03-04 17:05:38,-6.628,86.8,-8.3
427,2026-03-04 17:06:38,-6.609,86.4,-8.3
428,2026-03-04 17:07:38,-6.635,86.1,-8.4
429,2026-03-04 17:08:38,-6.595,86.1,-8.3
430,2026-03-04 17:09:38,-6.609,86.1,-8.3
431,2026-03-04 17:10:38,-6.618,85.8,-8.4
432,2026-03-04 17:11:38,-6.530,86.1,-8.3
433,2026-03-04 17:12:38,-6.655,85.8,-8.4
434,2026-03-04 17:13:38,-6.944,85.8,-8.7
435,2026-03-04 17:14:38,-7.006,86.1,-8.7
436,2026-03-04 17:15:38,-6.994,86.8,-8.6
437,2026-03-04 17:16:38,-6.996,87.4,-8.5
438,2026-03-04 17:17:38,-6.996,87.7,-8.5
439,2026-03-04 17:18:38,-6.934,87.7,-8.4
440,2026-03-04 17:19:38,-6.795,88.1,-8.3
441,2026-03-04 17:20:38,-6.647,87.4,-8.2
442,2026-03-04 17:21:38,-6.542,86.8,-8.2
443,2026-03-04 17:22:38,-6.517,86.8,-8.2
444,2026-03-04 17:23:38,-6.553,86.4,-8.2
445,2026-03-04 17:24:38,-6.780,86.1,-8.5
446,2026-03-04 17:25:38,-6.913,86.4,-8.6
447,2026-03-04 17:26:38,-6.994,87.1,-8.6
448,2026-03-04 17:27:38,-6.936,87.4,-8.5
449,2026-03-04 17:28:38,-6.785,87.7,-8.3
450,2026-03-04 17:29:38,-6.622,87.4,-8.2
451,2026-03-04 17:30:38,-6.448,87.4,-8.0
452,2026-03-04 17:31:38,-6.369,86.4,-8.0
453,2026-03-04 17:32:38,-6.305,86.1,-8.0
454,2026-03-04 17:33:38,-6.303,86.1,-8.0
455,2026-03-04 17:34:38,-6.312,86.1,-8.0
456,2026-03-04 17:35:38,-6.425,86.1,-8.1
457,2026-03-04 17:36:38,-6.503,86.1,-8.2
458,2026-03-04 17:37:38,-6.586,86.4,-8.3
459,2026-03-04 17:38:38,-6.605,86.8,-8.2
460,2026-03-04 17:39:38,-6.576,87.1,-8.2
461,2026-03-04 17:40:38,-6.540,87.1,-8.1
462,2026-03-04 17:41:38,-6.482,87.1,-8.1
463,2026-03-04 17:42:38,-6.471,87.1,-8.1
464,2026-03-04 17:43:38,-6.453,86.4,-8.1
465,2026-03-04 17:44:38,-6.465,86.4,-8.1
466,2026-03-04 17:45:38,-6.440,86.4,-8.1
467,2026-03-04 17:46:38,-6.436,86.4,-8.1
468,2026-03-04 17:47:38,-6.419,86.1,-8.1
469,2026-03-04 17:48:38,-6.429,86.1,-8.2
470,2026-03-04 17:49:38,-6.463,86.1,-8.2
471,2026-03-04 17:50:38,-6.496,86.1,-8.2
472,2026-03-04 17:51:38,-6.568,86.4,-8.2
473,2026-03-04 17:52:38,-6.612,86.1,-8.3
474,2026-03-04 17:53:38,-6.658,86.1,-8.4
475,2026-03-04 17:54:38,-6.628,86.1,-8.3
476,2026-03-04 17:55:38,-6.676,86.1,-8.4
477,2026-03-04 17:56:38,-6.720,86.1,-8.4
478,2026-03-04 17:57:38,-6.655,86.1,-8.4
479,2026-03-04 17:58:38,-6.599,86.1,-8.3
