"TOA5","CR1000_Layla","CR1000","6316","CR1000.Std.32.07","CPU:mini_AWS_Layla.CR1","33852","Res_data_1_min"
"TIMESTAMP","RECORD","BattV","temperature","rel_humidity","wind_speed","gust_speed","wind_direction","air_pressure","SWup","SWdown","LWup","LWdown","surface_brightness_temperature","IRup_body_temperature","sky_brightness_temperature","IRdown_body_temperature"
"2026-03-09 14:13:00",14552,11.88,-4.292,77.35,1.968,2.999,250.7,956.9252,37.75,18.92,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:14:00",14553,11.88,-4.261,77.25,2.509,4.9,236.9,956.9252,25.45,-3.163,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:15:00",14554,11.88,-4.278,77.21,4.434,5.233,221,956.9252,10.13,-23.89,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:16:00",14555,11.88,-4.324,77.38,3.329,3.842,230.8,956.9252,-12.02,-63.93,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:17:00",14556,11.88,-4.382,78.25,3.918,4.508,240.3,956.9252,-32.09,-83.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:18:00",14557,11.88,-4.428,78.22,3.904,5.155,269.8,956.9252,-48.44,-101.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:19:00",14558,11.88,-4.44,77.8,4.062,5.116,228.2,956.9252,25.79,243,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:20:00",14559,11.88,-4.408,77.43,3.157,3.92,243.9,956.9252,220.3,422.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:21:00",14560,11.88,-4.36,77.72,2.109,3.116,217.5,956.9252,276.1,406.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:22:00",14561,11.88,-4.379,77.5,3.98,5.939,248.4,956.9252,290.9,412.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:23:00",14562,11.88,-4.458,77.03,5.207,6.723,232.5,956.9252,295.4,399.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:24:00",14563,11.88,-4.468,76.8,4.34,5.292,252.6,956.9252,273.8,350.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:25:00",14564,11.88,-4.573,76.95,4.916,5.782,239.7,956.9252,252.1,334.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:26:00",14565,11.88,-4.549,77.09,5.566,6.644,231.9,956.9252,244.1,324.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:27:00",14566,11.88,-4.457,76.58,4.988,5.9,257.2,956.9252,239.5,334.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:28:00",14567,11.88,-4.475,76.42,3.804,4.469,210.4,956.8567,244.3,343.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:29:00",14568,11.88,-4.494,76.46,4.33,5.9,225.2,956.9252,251.9,359.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:30:00",14569,11.88,-4.552,77.05,4.648,5.135,246.4,956.9252,233.2,280.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:31:00",14570,11.88,-4.556,77.01,4.483,5.037,231.9,956.9252,194.2,254.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:32:00",14571,11.88,-4.526,77.26,3.987,4.704,229.5,956.9252,174.5,212.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:33:00",14572,11.88,-4.592,77.36,4.381,5.253,269,956.9252,147,187,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:34:00",14573,11.88,-4.567,77.71,4.034,4.586,237.7,956.9252,138.7,187.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:35:00",14574,11.88,-4.562,77.46,4.462,6.056,235.7,956.9252,125.1,155.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:36:00",14575,11.88,-4.512,77.74,4.549,5.331,236.7,956.9252,98.2,107.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:37:00",14576,11.88,-4.512,77.63,4.364,5.076,248.6,956.9252,71.6,66.94,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:38:00",14577,11.88,-4.572,77.85,4.495,5.018,243.1,956.9252,23.38,-11.68,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:39:00",14578,11.88,-4.653,77.83,4.255,5.429,236.1,956.9252,-1.345,-10.96,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:40:00",14579,11.88,-4.707,78.03,3.061,3.665,264.3,956.9252,-0.844,-2.419,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:41:00",14580,11.88,-4.74,78.02,3.371,3.822,249.9,956.9252,-0.687,-6.082,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:42:00",14581,11.88,-4.787,77.72,3.105,4.645,244.8,956.9252,-3.878,-5.209,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:43:00",14582,11.88,-4.779,78.12,4.145,4.606,259.4,956.9252,-5.553,-12.41,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:44:00",14583,11.88,-4.78,78.46,4.356,4.959,235.8,956.9252,-3.936,-1.732,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:45:00",14584,11.88,-4.754,78.25,3.278,3.763,238.3,956.9252,-1.002,-8.89,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:46:00",14585,11.88,-4.811,78.44,3.869,4.528,245.7,956.9252,-44.88,-114.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:47:00",14586,11.88,-4.849,78.44,4.083,4.586,263.8,956.9252,-85.4,-138.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:48:00",14587,11.88,-4.812,78.37,3.288,4.038,244.3,956.9252,-100.6,-151.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:49:00",14588,11.88,-4.812,78.21,2.274,2.862,267.6,956.9252,-110,-155.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:50:00",14589,11.88,-4.84,78.1,3.616,4.802,247.2,956.9252,-119.4,-176.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:51:00",14590,11.88,-4.795,78.81,3.575,4.449,227,956.9937,-126.9,-179.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:52:00",14591,11.88,-4.796,78.8,3.046,3.842,234,956.9252,-131.8,-185.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:53:00",14592,11.88,-4.826,78.85,2.932,4.077,236.3,956.9252,-134.9,-192.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:54:00",14593,11.88,-4.86,78.95,3.827,4.841,264.8,956.9252,-139,-194.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:55:00",14594,11.88,-4.787,78.73,3.414,4.214,281.2,956.9252,-141,-195.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:56:00",14595,11.88,-4.802,77.98,3.584,4.528,261.4,957.0621,-146.7,-210.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:57:00",14596,11.88,-4.769,77.42,3.881,4.214,249.3,956.9937,-148.4,-190.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:58:00",14597,11.88,-4.728,78.26,4.07,4.508,230.1,957.0621,-117,-125.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 14:59:00",14598,11.88,-4.745,78.63,3.18,4.155,248.6,957.0621,-83.7,-82.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:00:00",14599,11.88,-4.816,78.49,3.597,4.39,258.2,957.0621,-58.43,-58.32,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:01:00",14600,11.88,-4.804,78.76,3.83,4.743,266.4,957.0621,-45.3,-43.55,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:02:00",14601,11.88,-4.845,79.14,3.784,4.351,250.1,957.0621,-31.08,-22.05,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:03:00",14602,11.88,-4.934,79.8,3.938,4.939,235.9,957.0621,-35.78,-68.48,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:04:00",14603,11.88,-4.917,80.5,4.663,5.155,241.7,957.0621,-80.5,-140,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:05:00",14604,11.88,-4.947,80.4,4.359,5.037,248.1,957.0621,-113.2,-169.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:06:00",14605,11.88,-5.013,80.1,3.108,3.9,238.8,957.0621,-125.8,-174.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:07:00",14606,11.88,-5.041,80.1,2.883,3.43,234.2,957.0621,-132.7,-187.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:08:00",14607,11.88,-5.041,80.4,2.911,3.548,241.7,957.0621,-145.1,-208,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:09:00",14608,11.88,-4.94,80.7,3.486,5.508,221.4,957.0621,-158,-223.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:10:00",14609,11.88,-4.884,80,3.992,5.704,271.8,957.0621,-161.3,-211.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:11:00",14610,11.88,-4.855,79.3,2.463,3.744,240.4,957.0621,-144.7,-187.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:12:00",14611,11.88,-4.853,79.64,3.432,4.155,227.1,957.0621,-154.4,-220.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:13:00",14612,11.87,-4.858,80,3.182,3.704,231.7,957.0621,-159.6,-212.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:14:00",14613,11.88,-4.842,80.2,1.816,2.47,247.6,957.0621,-157.2,-208.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:15:00",14614,11.88,-4.854,80.1,2.218,2.666,245.9,957.0621,-149.5,-190.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:16:00",14615,11.88,-4.847,80.4,2.595,2.881,234.8,957.0621,-140.5,-175.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:17:00",14616,11.88,-4.846,80.6,3.149,3.979,254.2,957.0621,-111.3,-112.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:18:00",14617,11.88,-4.86,80.8,2.968,3.528,233.6,957.0621,-108.7,-165,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:19:00",14618,11.88,-4.841,81,3.585,4.038,244,957.0621,-147.2,-226.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:20:00",14619,11.88,-4.814,81.1,3.111,3.567,240.2,957.0621,-168.9,-234.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:21:00",14620,11.87,-4.793,81.1,3.036,3.92,240.8,957.0621,-227.9,-384.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:22:00",14621,11.88,-4.762,81.1,3.383,5.155,261.2,957.1306,-268.7,-378.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:23:00",14622,11.88,-4.726,81,3.502,4.077,253.6,957.0621,-270.7,-368.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:24:00",14623,11.88,-4.723,80.9,3.04,3.842,252.8,957.0621,-271.7,-373.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:25:00",14624,11.88,-4.754,80.9,2.719,3.332,257.9,957.0621,-245.7,-294.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:26:00",14625,11.88,-4.772,80.9,2.313,3.45,258.1,957.0621,-232.2,-333.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:27:00",14626,11.88,-4.762,81,2.602,3.9,268.6,957.0621,-258.6,-373.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:28:00",14627,11.88,-4.807,80.9,2.006,2.626,250,957.0621,-273.3,-380.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:29:00",14628,11.88,-4.831,81.2,2.06,3.312,245.5,957.0621,-278.1,-376.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:30:00",14629,11.88,-4.769,81.9,3.378,4.038,221.2,957.0621,-253.9,-318.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:31:00",14630,11.88,-4.716,82.1,2.471,3.175,256.9,957.0621,-242.2,-330.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:32:00",14631,11.88,-4.727,82.3,1.855,2.332,244.7,957.0621,-248.5,-338.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:33:00",14632,11.88,-4.721,82.4,2.638,3.116,278.1,957.0621,-242.4,-328.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:34:00",14633,11.88,-4.69,82.6,1.805,2.803,236.9,957.0621,-242.3,-319.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:35:00",14634,11.88,-4.653,82.6,1.624,2.234,237,956.9937,-232.5,-314.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:36:00",14635,11.88,-4.616,82.6,2.778,3.371,230.6,956.9937,-231.3,-313.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:37:00",14636,11.88,-4.577,82.7,2.566,2.783,244.9,956.9937,-232.1,-311.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:38:00",14637,11.88,-4.551,82.7,2.711,3.038,268.4,957.0621,-241.7,-352,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:39:00",14638,11.87,-4.537,82.5,4.431,5.606,261.5,957.0621,-269.2,-380.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:40:00",14639,11.87,-4.55,82,2.886,3.665,261.2,957.0621,-279.2,-391.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:41:00",14640,11.88,-4.585,81.4,2.772,4.273,250.6,956.9937,-284.4,-383.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:42:00",14641,11.87,-4.592,81.3,2.765,3.724,259.1,957.0621,-279.8,-374.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:43:00",14642,11.88,-4.62,80.9,3.296,3.9,275.1,957.0621,-273,-379.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:44:00",14643,11.88,-4.66,80.4,4.562,5.841,259.7,957.0621,-287.8,-400.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:45:00",14644,11.88,-4.68,80.6,4.802,5.468,252.2,957.1991,-294.1,-400.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:46:00",14645,11.88,-4.67,80.7,4.384,6.488,260.9,957.1991,-288.4,-384.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:47:00",14646,11.87,-4.65,81,4.02,4.606,253.6,957.1991,-287.2,-386.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:48:00",14647,11.87,-4.674,81.3,4.118,5.135,238.1,957.1306,-267.2,-339.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:49:00",14648,11.87,-4.688,81.5,4.59,5.174,258.5,957.1991,-259.6,-361.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:50:00",14649,11.88,-4.738,81.6,4.219,5.174,253.7,957.1991,-269.6,-379.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:51:00",14650,11.87,-4.758,81.7,4.485,5.351,255.2,957.1306,-283.5,-394.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:52:00",14651,11.88,-4.759,81.8,4,4.822,256.9,957.0621,-294.6,-401.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:53:00",14652,11.87,-4.739,81.9,3.595,4.978,246.2,957.1306,-293.1,-403.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:54:00",14653,11.88,-4.761,81.7,3.647,4.567,244,957.1306,-298.3,-409.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:55:00",14654,11.88,-4.787,81.8,5.416,5.919,266.2,957.1306,-299.8,-396.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:56:00",14655,11.87,-4.778,81.8,4.786,5.723,257.9,957.0621,-291.5,-388.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:57:00",14656,11.88,-4.762,81.7,4.565,5.704,263.3,957.0621,-275.5,-348.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:58:00",14657,11.88,-4.756,81.4,4.568,5.135,247.6,957.0621,-242.3,-294.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 15:59:00",14658,11.87,-4.736,81.2,4.604,5.429,245.4,957.0621,-222.4,-304.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:00:00",14659,11.88,-4.782,81,4.077,4.822,242.6,957.0621,-265.3,-395.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:01:00",14660,11.87,-4.822,81,5.31,6.056,247.1,957.0621,-279.6,-363.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:02:00",14661,11.88,-4.827,80.9,5.132,6.468,255.5,957.0621,-265.8,-363.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:03:00",14662,11.87,-4.853,80.8,4.35,5.429,252.2,957.0621,-269.2,-356.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:04:00",14663,11.87,-4.871,80.8,5.715,6.194,256,957.1306,-274.9,-378.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:05:00",14664,11.87,-4.85,80.6,4.426,5.057,248.4,957.0621,-291.8,-406.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:06:00",14665,11.88,-4.886,80.4,4.536,6.017,246.3,957.1306,-304,-423.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:07:00",14666,11.88,-4.88,80.5,4.198,5.312,271.3,957.0621,-315,-434.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:08:00",14667,11.88,-4.866,79.81,3.508,3.979,275.7,957.0621,-300.5,-377.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:09:00",14668,11.87,-4.896,79.45,3.83,4.508,246.8,957.0621,-278.9,-363.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:10:00",14669,11.87,-4.908,79.8,4.567,5.468,241.3,957.1306,-263.2,-344.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:11:00",14670,11.88,-4.93,80.1,4.686,5.762,232.2,957.0621,-264,-357.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:12:00",14671,11.87,-4.923,79.8,4.642,5.174,267.5,957.0621,-251.3,-317.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:13:00",14672,11.87,-4.938,79.51,4.887,5.351,247,957.0621,-227.6,-273.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:14:00",14673,11.87,-4.952,79.18,4.978,6.115,263.9,957.1991,-202.3,-244.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:15:00",14674,11.87,-4.975,78.76,5.38,6.174,265.2,957.0621,-186.7,-229.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:16:00",14675,11.87,-5.002,78.4,6.158,7.213,264.4,957.0621,-178.2,-223.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:17:00",14676,11.87,-4.965,78.2,5.351,6.017,252.6,957.0621,-170.9,-208.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:18:00",14677,11.87,-4.995,77.9,4.031,5.351,254,957.0621,-161.5,-196.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:19:00",14678,11.87,-5.071,77.81,4.8,5.841,262.6,957.0621,-156,-189.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:20:00",14679,11.87,-5.059,77.97,4.827,5.586,263.5,957.1991,-142.8,-167.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:21:00",14680,11.87,-5.086,77.66,5.839,6.723,252.5,957.0621,-144.1,-184.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:22:00",14681,11.87,-5.081,77.67,6.159,7.86,263.6,957.0621,-161.3,-241.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:23:00",14682,11.87,-5.022,77.49,5.81,7.154,261.5,957.1991,-236.2,-373.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:24:00",14683,11.87,-5.027,77.5,6.29,7.095,270.5,957.0621,-272.8,-380.2,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:25:00",14684,11.87,-4.981,77.55,5.027,6.096,265.8,957.0621,-285.8,-391.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:26:00",14685,11.87,-4.989,77.65,4.417,4.841,273.2,957.0621,-280.3,-362.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:27:00",14686,11.87,-5.043,77.55,4.385,5.527,273,957.0621,-278.4,-381.3,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:28:00",14687,11.87,-5.132,77.55,5.656,6.527,268.7,957.0621,-285.2,-376.4,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:29:00",14688,11.87,-5.081,77.45,5.138,5.762,270.7,957.0621,-269.5,-343.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:30:00",14689,11.87,-5.124,76.29,4.851,5.9,273.5,957.0621,-262.2,-351.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:31:00",14690,11.87,-5.228,76.46,4.443,4.9,249,957.0621,-264.3,-343.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:32:00",14691,11.87,-5.256,76.85,5.557,6.311,265,957.0621,-258.8,-342.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:33:00",14692,11.87,-5.184,76.63,5.367,6.39,281.8,957.0621,-265.5,-360.5,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:34:00",14693,11.87,-5.137,76.13,5.101,5.488,260,957.0621,-272.1,-369.1,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:35:00",14694,11.87,-5.111,75.52,5.037,6.958,271.8,957.1306,-282.2,-384.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:36:00",14695,11.87,-5.125,76.15,5.761,6.684,258.4,957.0621,-285.3,-372.8,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:37:00",14696,11.87,-5.094,76.59,5.642,6.37,269.1,957.0621,-265.1,-325.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:38:00",14697,11.87,-5.037,76.14,5.134,6.135,271.4,957.1991,-258.7,-360.6,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:39:00",14698,11.87,-5.061,76.01,4.809,5.586,274.8,957.0621,-284.8,-396.7,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:40:00",14699,11.87,-5.145,76.09,4.72,5.704,272.5,957.0621,-297.4,-399.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:41:00",14700,11.87,-5.137,76.46,5.46,6.252,266.3,957.1991,-297.5,-391.9,"NAN","NAN","NAN","NAN","NAN","NAN"
"2026-03-09 16:42:00",14701,11.87,-5.081,76.16,5.684,6.605,279.2,957.1306,-297.2,-392.9,"NAN","NAN","NAN","NAN","NAN","NAN"
